Location,Latitude,Longitude,Neighborhood,Community,Ward,Emergency,Day,Tow_Zone,Date,Time
814 5TH AVE N,44.9828453064,-93.2902908325,Sumner - Glenwood,Near North,5,Yardville,2,3,02/26/2018,00:00
814 6TH ST SE,44.9856300354,-93.2421646118,Marcy Holmes,University,3,Yardville,2,4,02/26/2018,00:00
814 WEEKS AVE SE,44.985153198199995,-93.21440887450001,Como,University,2,Yardville,2,4,02/26/2018,00:00
815 33RD ST W,44.9447784424,-93.3019866943,ECCO,Calhoun Isle,10,Yardville,3,5,02/27/2018,00:00
815 5TH AVE N,44.9827766418,-93.29019927979999,Sumner - Glenwood,Near North,5,Yardville,3,3,02/27/2018,00:00
816 11TH AVE SE,44.986530304,-93.236114502,Marcy Holmes,University,3,Yardville,2,4,02/26/2018,00:00
816 12TH AVE SE,44.9861183167,-93.2352752686,Marcy Holmes,University,3,Yardville,2,4,02/26/2018,00:00
816 34TH ST W,44.9413070679,-93.29014587399999,South Uptown,Calhoun Isle,10,Yardville,2,5,02/26/2018,00:00
816 37TH ST W,44.9359016418,-93.2904586792,East Harriet,Southwest,10,Yardville,2,5,02/26/2018,00:00
816 43RD ST W,44.925003051800005,-93.29047393799999,East Harriet,Southwest,13,Yardville,2,5,02/26/2018,00:00
816 QUEEN AVE N,44.986656188999994,-93.3096008301,Willard - Hay,Near North,5,Yardville,2,1,02/26/2018,00:00
818 11TH AVE SE,44.9866065979,-93.236038208,Marcy Holmes,University,3,Yardville,2,4,02/26/2018,00:00
818 12TH AVE SE,44.985962,-93.23478399999999,Marcy Holmes,University,3,Yardville,2,4,02/26/2018,00:00
818 15TH ST E,44.9676017761,-93.2609405518,Elliot Park,Central,6,Yardville,2,3,02/26/2018,00:00
818 5TH AVE N,44.9828338623,-93.29048919680001,Sumner - Glenwood,Near North,5,Yardville,2,3,02/26/2018,00:00
818 7TH ST SE,44.986261999999996,-93.24110999999999,Marcy Holmes,University,3,Yardville,2,4,02/26/2018,00:00
819 15TH ST E,44.967502593999995,-93.2619476318,Elliot Park,Central,6,Yardville,3,3,02/27/2018,00:00
820 11TH AVE SE,44.986526489300005,-93.2362670898,Marcy Holmes,University,3,Yardville,2,4,02/26/2018,00:00
820 32ND ST W,44.9447479248,-93.290397644,South Uptown,Calhoun Isle,10,Yardville,2,5,02/26/2018,00:00
820 4TH ST N,44.986995697,-93.28053283690001,North Loop,Central,3,Yardville,1,1,02/25/2018,00:00
821 4TH ST N,44.9870605469,-93.28073120120001,North Loop,Central,3,Yardville,1,1,02/25/2018,00:00
822 15TH ST E,44.9677467346,-93.2610321045,Elliot Park,Central,6,Yardville,2,3,02/26/2018,00:00
822 5TH AVE N,44.98281860350001,-93.2904586792,Sumner - Glenwood,Near North,5,Yardville,2,3,02/26/2018,00:00
824 15TH ST E,44.967895507799994,-93.2608947754,Elliot Park,Central,6,Yardville,2,3,02/26/2018,00:00
824 18TH AVE SE,44.9848213196,-93.2269287109,Como,University,2,Yardville,2,4,02/26/2018,00:00
824 RUSSELL AVE N,44.987106323199995,-93.3110122681,Willard - Hay,Near North,5,Yardville,2,1,02/26/2018,00:00
826 32ND ST E,44.944736480699994,-93.2617950439,Powderhorn Park,Powderhorn,9,Yardville,2,6,02/26/2018,00:00
826 ALDRICH AVE N,44.9867935181,-93.29084014889999,Sumner - Glenwood,Near North,5,Yardville,2,1,02/26/2018,00:00
826 ELWOOD AVE N,44.987312316899995,-93.30313873290001,Near - North,Near North,5,Yardville,2,1,02/26/2018,00:00
827 THORNTON ST SE,44.964966,-93.219277,Prospect Park - East River Road,University,2,Yardville,3,4,02/27/2018,00:00
828 12TH AVE N,44.9908599854,-93.2908096313,Near - North,Near North,5,Yardville,2,1,02/26/2018,00:00
828 22ND AVE SE,44.984752655,-93.22155761719999,Como,University,2,Yardville,2,4,02/26/2018,00:00
830 22ND AVE SE,44.984531402600005,-93.2216567993,Como,University,2,Yardville,2,4,02/26/2018,00:00
830 24TH AVE SE,44.98453521729999,-93.21900939940001,Como,University,2,Yardville,2,4,02/26/2018,00:00
831 23RD AVE SE,44.984577179,-93.22035217290001,Como,University,2,Yardville,3,4,02/27/2018,00:00
834 23RD AVE SE,44.9844894409,-93.22066497799999,Como,University,2,Yardville,2,4,02/26/2018,00:00
835 23RD AVE SE,44.9846801758,-93.22032165530001,Como,University,2,Yardville,3,4,02/27/2018,00:00
837 24TH AVE SE,44.9848937988,-93.219078064,Como,University,2,Yardville,3,4,02/27/2018,00:00
838 21ST AVE SE,44.9847183228,-93.22281646729999,Como,University,2,Yardville,2,4,02/26/2018,00:00
838 21ST AVE SE,44.9848632813,-93.2228775024,Como,University,2,Yardville,2,4,02/26/2018,00:00
84 MALCOLM AVE SE,44.968732,-93.215244,Prospect Park - East River Road,University,2,Yardville,2,4,02/26/2018,00:00
840 19TH AVE SE8,44.9847297668,-93.22557067870001,Como,University,2,Yardville,2,4,02/26/2018,00:00
840 19TH AVE SE8,44.9845466614,-93.22422790530001,Como,University,2,Yardville,2,4,02/26/2018,00:00
840 22ND AVE SE,44.9848327637,-93.2214126587,Como,University,2,Yardville,2,4,02/26/2018,00:00
840 3RD ST N,44.9887390137,-93.2806625366,North Loop,Central,3,Yardville,1,1,02/25/2018,00:00
841 3RD ST N,44.988708496099996,-93.28073120120001,North Loop,Central,3,Yardville,1,1,02/25/2018,00:00
842 24TH AVE SE,44.984981536899994,-93.2186660767,Como,University,2,Yardville,2,4,02/26/2018,00:00
843 23RD AVE SE,44.9848670959,-93.2203598022,Como,University,2,Yardville,3,4,02/27/2018,00:00
844 24TH AVE SE,44.985042572,-93.21907043459998,Como,University,2,Yardville,2,4,02/26/2018,00:00
846 23RD AVE SE,44.9851875305,-93.22046661379999,Como,University,2,Yardville,2,4,02/26/2018,00:00
846 24TH AVE SE,44.9851264954,-93.2190170288,Como,University,2,Yardville,2,4,02/26/2018,00:00
846 24TH AVE SE,44.9852752686,-93.219039917,Como,University,2,Yardville,2,4,02/26/2018,00:00
848 19TH AVE SE,44.9849739075,-93.22541046139999,Como,University,2,Yardville,2,4,02/26/2018,00:00
851 25TH AVE SE,44.985229492200006,-93.2177810669,Como,University,2,Yardville,3,4,02/27/2018,00:00
852 19TH AVE SE,44.985004425,-93.2256088257,Como,University,2,Yardville,2,4,02/26/2018,00:00
854 23RD AVE SE,44.9852256775,-93.2202911377,Como,University,2,Yardville,2,4,02/26/2018,00:00
855 24TH AVE SE,44.9854164124,-93.21907043459998,Como,University,2,Yardville,3,4,02/27/2018,00:00
855 WEEKS AVE SE,44.9858169556,-93.21566009520001,Como,University,2,Yardville,3,4,02/27/2018,00:00
856 24TH AVE SE,44.9853363037,-93.2190170288,Como,University,2,Yardville,2,4,02/26/2018,00:00
857 24TH AVE SE,44.9855041504,-93.219078064,Como,University,2,Yardville,3,4,02/27/2018,00:00
858 18TH AVE SE,44.9851570129,-93.2268981934,Como,University,2,Yardville,2,4,02/26/2018,00:00
859 WEEKS AVE SE,44.9859352112,-93.21580505370001,Como,University,2,Yardville,3,4,02/27/2018,00:00
862 22ND AVE SE,44.9856987,-93.2217407227,Como,University,2,Yardville,2,4,02/26/2018,00:00
863 23RD AVE SE,44.9853172302,-93.2203598022,Como,University,2,Yardville,3,4,02/27/2018,00:00
864 18TH AVE SE,44.985687255900004,-93.2272644043,Como,University,2,Yardville,2,4,02/26/2018,00:00
866 20TH AVE SE,44.9853935242,-93.2241973877,Como,University,2,Yardville,2,4,02/26/2018,00:00
870 27TH AVE SE,44.9859161377,-93.2152862549,Como,University,2,Yardville,2,4,02/26/2018,00:00
871 23RD AVE SE,44.985584259,-93.2203369141,Como,University,2,Yardville,3,4,02/27/2018,00:00
872 23RD AVE SE,44.9856452942,-93.2202911377,Como,University,2,Yardville,2,4,02/26/2018,00:00
872 24TH AVE SE,44.985122680699995,-93.2190322876,Como,University,2,Yardville,2,4,02/26/2018,00:00
874 22ND AVE SE,44.985687255900004,-93.2215957642,Como,University,2,Yardville,2,4,02/26/2018,00:00
874 24TH AVE SE,44.9860115051,-93.21968841549999,Como,University,2,Yardville,2,4,02/26/2018,00:00
875 23RD AVE SE,44.985786438000005,-93.2203292847,Como,University,2,Yardville,3,4,02/27/2018,00:00
875 24TH AVE SE,44.9855270386,-93.21910095209999,Como,University,2,Yardville,3,4,02/27/2018,00:00
876 18TH AVE SE,44.985992431599996,-93.22682189940001,Como,University,2,Yardville,2,4,02/26/2018,00:00
879 27TH AVE SE,44.9863510132,-93.21530151370001,Como,University,2,Yardville,3,4,02/27/2018,00:00
880 22ND AVE SE,44.986320495600005,-93.2215499878,Como,University,2,Yardville,2,4,02/26/2018,00:00
880 WEEKS AVE SE,44.98620986939999,-93.2162094116,Como,University,2,Yardville,2,4,02/26/2018,00:00
882 WEEKS AVE SE,44.986267089799995,-93.2162857056,Como,University,2,Yardville,2,4,02/26/2018,00:00
886 23RD AVE SE,44.9863967896,-93.22029876709999,Como,University,2,Yardville,2,4,02/26/2018,00:00
890 21ST AVE SE,44.9862174988,-93.2227096558,Como,University,2,Yardville,2,4,02/26/2018,00:00
890 26TH AVE SE,44.9865036011,-93.2165298462,Como,University,2,Yardville,2,4,02/26/2018,00:00
890 WEEKS AVE SE,44.9865379333,-93.2167053223,Como,University,2,Yardville,2,4,02/26/2018,00:00
892 21ST AVE SE,44.986579895,-93.22283172610001,Como,University,2,Yardville,2,4,02/26/2018,00:00
892 26TH AVE SE,44.9865646362,-93.2165145874,Como,University,2,Yardville,2,4,02/26/2018,00:00
892 WEEKS AVE SE,44.9865951538,-93.21675872799999,Como,University,2,Yardville,2,4,02/26/2018,00:00
894 22ND AVE SE,44.98672485350001,-93.2215423584,Como,University,2,Yardville,2,4,02/26/2018,00:00
4306 HUMBOLDT AVE N,45.033672332799995,-93.2983474731,Webber - Camden,Camden,4,Yardville,2,1,02/26/2018,00:00
894 WEEKS AVE SE,44.9866447449,-93.217010498,Como,University,2,Yardville,2,4,02/26/2018,00:00
9 UNIVERSITY AVE NE,44.9881439209,-93.2563705444,Nicollet Island - East Bank,University,3,Yardville,1,2,02/25/2018,00:00
9 UNIVERSITY AVE SE,44.987564086899994,-93.25625610350001,Nicollet Island - East Bank,University,3,Yardville,1,4,02/25/2018,00:00
90 4TH AVE N,44.9875793457,-93.27054595950001,North Loop,Central,3,Yardville,1,1,02/25/2018,00:00
90 EMERALD ST SE,44.966021000000005,-93.20796800000001,Prospect Park - East River Road,University,2,Yardville,2,4,02/26/2018,00:00
900 32ND ST W,44.9447517395,-93.29047393799999,South Uptown,Calhoun Isle,10,Yardville,2,5,02/26/2018,00:00
900 44TH ST W,44.9231681824,-93.2910614014,East Harriet,Southwest,13,Yardville,2,5,02/26/2018,00:00
900 4TH ST N,44.987224578900005,-93.2808761597,North Loop,Central,3,Yardville,1,1,02/25/2018,00:00
901 15TH ST E,44.967974,-93.260774,Elliot Park,Central,7,Yardville,3,3,02/27/2018,00:00
901 4TH AVE N,44.9816818237,-93.2915496826,Sumner - Glenwood,Near North,5,Yardville,3,3,02/27/2018,00:00
901 WEEKS AVE SE,44.9867858887,-93.2172622681,Como,University,2,Yardville,3,4,02/27/2018,00:00
902 15TH ST E,44.9679069519,-93.26049804690001,Elliot Park,Central,6,Yardville,2,3,02/26/2018,00:00
902 21ST AVE N,45.000270843500005,-93.2912826538,Hawthorne,Near North,5,Yardville,2,1,02/26/2018,00:00
902 21ST AVE SE,44.9868164063,-93.222869873,Como,University,2,Yardville,2,4,02/26/2018,00:00
902 24TH AVE S,44.9634780884,-93.23770904540001,Seward,Longfellow,6,Yardville,2,4,02/26/2018,00:00
902 25TH ST W,44.9575614929,-93.2909469604,Lowry Hill East,Calhoun Isle,10,Yardville,2,3,02/26/2018,00:00
902 25TH ST W,44.9574203491,-93.28572845459999,Whittier,Powderhorn,10,Yardville,2,3,02/26/2018,00:00
902 37TH ST W,44.935844421400006,-93.2910995483,East Harriet,Southwest,10,Yardville,2,5,02/26/2018,00:00
902 QUEEN AVE N,44.9871635437,-93.3096160889,Willard - Hay,Near North,5,Yardville,2,1,02/26/2018,00:00
903 NEWTON AVE N,44.9870681763,-93.3057785034,Near - North,Near North,5,Yardville,3,1,02/27/2018,00:00
904 15TH ST E,44.9680175781,-93.2607955933,Elliot Park,Central,6,Yardville,2,3,02/26/2018,00:00
904 21ST AVE S,44.9636611938,-93.2425994873,Seward,Longfellow,6,Yardville,2,4,02/26/2018,00:00
904 22ND AVE S,44.963718414300004,-93.2407226563,Seward,Longfellow,6,Yardville,2,4,02/26/2018,00:00
904 33RD ST E,44.9432182312,-93.2610855103,Powderhorn Park,Powderhorn,9,Yardville,2,6,02/26/2018,00:00
904 33RD ST W,44.942920684799994,-93.2908630371,South Uptown,Calhoun Isle,10,Yardville,2,5,02/26/2018,00:00
904 52ND AVE N,45.049442291300004,-93.29147338870001,Lind - Bohanon,Camden,4,Yardville,2,1,02/26/2018,00:00
904 WEEKS AVE SE,44.986904144300006,-93.21742248540001,Como,University,2,Yardville,2,4,02/26/2018,00:00
905 15TH ST E,44.9680480957,-93.2606735229,Elliot Park,Central,6,Yardville,3,3,02/27/2018,00:00
906 21ST AVE S,44.9636230469,-93.2425765991,Seward,Longfellow,6,Yardville,2,4,02/26/2018,00:00
906 23RD AVE NE,45.0109367371,-93.24862670899999,Holland,Northeast,1,Yardville,2,2,02/26/2018,00:00
906 24TH AVE S,44.9633789063,-93.23773956299999,Seward,Longfellow,6,Yardville,2,4,02/26/2018,00:00
906 52ND AVE N,45.049377441400004,-93.29147338870001,Lind - Bohanon,Camden,4,Yardville,2,1,02/26/2018,00:00
906 5TH AVE N,44.982791900600006,-93.2912139893,Sumner - Glenwood,Near North,5,Yardville,2,3,02/26/2018,00:00
906 ALDRICH AVE N,44.9874153137,-93.290802002,Sumner - Glenwood,Near North,5,Yardville,2,1,02/26/2018,00:00
906 RUSSELL AVE N,44.9871673584,-93.3110122681,Willard - Hay,Near North,5,Yardville,2,1,02/26/2018,00:00
907 15TH ST E,44.9679756165,-93.2606658936,Elliot Park,Central,6,Yardville,3,3,02/27/2018,00:00
907 WEEKS AVE SE,44.9869003296,-93.2174911499,Como,University,2,Yardville,3,4,02/27/2018,00:00
908 21ST AVE S,44.963558197,-93.24259185790001,Seward,Longfellow,6,Yardville,2,4,02/26/2018,00:00
908 33RD ST E,44.9432144165,-93.2610092163,Powderhorn Park,Powderhorn,9,Yardville,2,6,02/26/2018,00:00
908 52ND AVE N,45.049365997299994,-93.29153442379999,Lind - Bohanon,Camden,4,Yardville,2,1,02/26/2018,00:00
908 NEWTON AVE N,44.987083435100004,-93.3060379028,Near - North,Near North,5,Yardville,2,1,02/26/2018,00:00
910 15TH ST E,44.9680290222,-93.2606506348,Elliot Park,Central,6,Yardville,2,3,02/26/2018,00:00
910 22ND AVE S,44.9636497498,-93.24076080319999,Seward,Longfellow,6,Yardville,2,4,02/26/2018,00:00
910 24TH AVE S,44.9633216858,-93.2375793457,Seward,Longfellow,6,Yardville,2,4,02/26/2018,00:00
910 34TH AVE N,45.0168457031,-93.2907333374,McKinley,Camden,4,Yardville,2,1,02/26/2018,00:00
910 52ND AVE N,45.0493888855,-93.291519165,Lind - Bohanon,Camden,4,Yardville,2,1,02/26/2018,00:00
910 5TH AVE N,44.982780456499995,-93.29155731200001,Sumner - Glenwood,Near North,5,Yardville,2,3,02/26/2018,00:00
912 15TH ST E,44.968002319300005,-93.260597229,Elliot Park,Central,6,Yardville,2,3,02/26/2018,00:00
912 20TH AVE SE,44.9869117737,-93.2241897583,Como,University,2,Yardville,2,4,02/26/2018,00:00
912 22ND AVE S,44.9635124207,-93.2410202026,Seward,Longfellow,6,Yardville,2,4,02/26/2018,00:00
912 37TH ST W,44.935878753699996,-93.29131317139999,East Harriet,Southwest,10,Yardville,2,5,02/26/2018,00:00
912 5TH AVE N,44.982784271199996,-93.2916641235,Sumner - Glenwood,Near North,5,Yardville,2,3,02/26/2018,00:00
913 22ND ST E,44.9608955383,-93.2584152222,Ventura Village,Phillips,6,Yardville,3,3,02/27/2018,00:00
913 25TH AVE S,44.9631996155,-93.2361373901,Seward,Longfellow,6,Yardville,3,4,02/27/2018,00:00
913 FRANKLIN TER,44.9638328552,-93.2273178101,Seward,Longfellow,2,Yardville,3,4,02/27/2018,00:00
914 15TH ST E,44.968044281000005,-93.2604751587,Elliot Park,Central,6,Yardville,2,3,02/26/2018,00:00
914 16TH AVE N,44.995239257799994,-93.2921600342,Near - North,Near North,5,Yardville,2,1,02/26/2018,00:00
914 20TH AVE NE,45.00877,-93.248436,Holland,Northeast,1,Yardville,2,2,02/26/2018,00:00
914 22ND AVE S,44.9634552002,-93.2409973145,Seward,Longfellow,6,Yardville,2,4,02/26/2018,00:00
914 22ND AVE S,44.9636611938,-93.2409362793,Seward,Longfellow,6,Yardville,2,4,02/26/2018,00:00
914 22ND AVE SE,44.9870109558,-93.2216567993,Como,University,2,Yardville,2,4,02/26/2018,00:00
914 24TH AVE S,44.963508606000005,-93.2378005981,Seward,Longfellow,6,Yardville,2,4,02/26/2018,00:00
914 5TH AVE N,44.9827766418,-93.2917404175,Sumner - Glenwood,Near North,5,Yardville,2,3,02/26/2018,00:00
915 3RD ST N,44.9891586304,-93.2813644409,North Loop,Central,3,Yardville,1,1,02/25/2018,00:00
916 15TH ST E,44.968063354499996,-93.260383606,Elliot Park,Central,6,Yardville,2,3,02/26/2018,00:00
916 18TH AVE SE,44.986938476599995,-93.226852417,Como,University,2,Yardville,2,4,02/26/2018,00:00
916 22ND AVE S,44.963359832799995,-93.2409973145,Seward,Longfellow,6,Yardville,2,4,02/26/2018,00:00
916 LOGAN AVE N,44.987392425500005,-93.30299377440001,Near - North,Near North,5,Yardville,2,1,02/26/2018,00:00
917 3RD ST N,44.9893035889,-93.2814559937,North Loop,Central,3,Yardville,1,1,02/25/2018,00:00
918 15TH ST E,44.968032836899994,-93.26033782959999,Elliot Park,Central,6,Yardville,2,3,02/26/2018,00:00
918 21ST AVE S,44.9634628296,-93.2425765991,Seward,Longfellow,6,Yardville,2,4,02/26/2018,00:00
918 24TH AVE S,44.963432311999995,-93.2378082275,Seward,Longfellow,6,Yardville,2,4,02/26/2018,00:00
918 QUEEN AVE N,44.9876823425,-93.3096237183,Willard - Hay,Near North,5,Yardville,2,1,02/26/2018,00:00
919 22ND AVE SE,44.987197876,-93.2215652466,Como,University,2,Yardville,3,4,02/27/2018,00:00
919 29TH ST W,44.950038909899995,-93.2914886475,Lowry Hill East,Calhoun Isle,10,Yardville,3,3,02/27/2018,00:00
92 4TH AVE N,44.987533569300005,-93.2706375122,North Loop,Central,3,Yardville,1,1,02/25/2018,00:00
92 MALCOLM AVE SE,44.968459,-93.215484,Prospect Park - East River Road,University,2,Yardville,2,4,02/26/2018,00:00
920 15TH ST E,44.9680213928,-93.2602615356,Elliot Park,Central,6,Yardville,2,3,02/26/2018,00:00
920 22ND AVE S,44.9631843567,-93.2410125732,Seward,Longfellow,6,Yardville,2,4,02/26/2018,00:00
920 24TH AVE S,44.963344574,-93.2377853394,Seward,Longfellow,6,Yardville,2,4,02/26/2018,00:00
920 37TH ST W,44.9358901978,-93.2919692993,East Harriet,Southwest,10,Yardville,2,5,02/26/2018,00:00
920 3RD ST N,44.9893722534,-93.28150939940001,North Loop,Central,3,Yardville,1,1,02/25/2018,00:00
920 6TH ST SE,44.984733581499995,-93.2403259277,Marcy Holmes,University,3,Yardville,2,4,02/26/2018,00:00
920 7TH ST SE,44.986076355,-93.23929595950001,Marcy Holmes,University,3,Yardville,2,4,02/26/2018,00:00
920 FRANKLIN TER,44.9634819031,-93.22715759280001,Seward,Longfellow,2,Yardville,2,4,02/26/2018,00:00
921 25TH AVE SE,44.987384796099995,-93.2177658081,Como,University,2,Yardville,3,4,02/27/2018,00:00
921 3RD ST N,44.9893569946,-93.28168487549999,North Loop,Central,3,Yardville,1,1,02/25/2018,00:00
922 QUEEN AVE N,44.9877204895,-93.3097686768,Willard - Hay,Near North,5,Yardville,2,1,02/26/2018,00:00
923 17TH ST E,44.96667099,-93.26036071780001,Elliot Park,Central,6,Yardville,3,3,02/27/2018,00:00
923 25TH AVE SE,44.9874382019,-93.21773529049999,Como,University,2,Yardville,3,4,02/27/2018,00:00
923 29TH ST W,44.9500541687,-93.2915725708,Lowry Hill East,Calhoun Isle,10,Yardville,3,3,02/27/2018,00:00
923 WEEKS AVE SE,44.987197876,-93.2179794312,Como,University,2,Yardville,3,4,02/27/2018,00:00
924 15TH ST E,44.968036651599995,-93.2601013184,Elliot Park,Central,6,Yardville,2,3,02/26/2018,00:00
924 20TH AVE NE,45.008748,-93.24768,Holland,Northeast,1,Yardville,2,2,02/26/2018,00:00
924 21ST AVE S,44.963260650600006,-93.2425994873,Seward,Longfellow,6,Yardville,2,4,02/26/2018,00:00
925 29TH ST W,44.950050354,-93.291633606,Lowry Hill East,Calhoun Isle,10,Yardville,3,3,02/27/2018,00:00
925 WEEKS AVE SE,44.987243652299995,-93.2180557251,Como,University,2,Yardville,3,4,02/27/2018,00:00
926 15TH ST E,44.9680252075,-93.2599868774,Elliot Park,Central,6,Yardville,2,3,02/26/2018,00:00
926 17TH AVE SE,44.9855651855,-93.2285690308,Como,University,2,Yardville,2,4,02/26/2018,00:00
926 25TH AVE SE,44.987564086899994,-93.2177124023,Como,University,2,Yardville,2,4,02/26/2018,00:00
926 5TH ST SE,44.983616999999995,-93.241132,Marcy Holmes,University,3,Yardville,2,4,02/26/2018,00:00
927 29TH ST W,44.950046539300004,-93.29174804690001,Lowry Hill East,Calhoun Isle,10,Yardville,3,3,02/27/2018,00:00
928 5TH ST SE,44.98362,-93.241067,Marcy Holmes,University,3,Yardville,2,4,02/26/2018,00:00
928 FRANKLIN TER,44.9634780884,-93.2268676758,Seward,Longfellow,2,Yardville,2,4,02/26/2018,00:00
929 29TH ST W,44.9500427246,-93.2917633057,Lowry Hill East,Calhoun Isle,10,Yardville,3,3,02/27/2018,00:00
930 15TH ST E,44.9680099487,-93.25988769530001,Elliot Park,Central,6,Yardville,2,3,02/26/2018,00:00
930 26TH AVE SE,44.9876785278,-93.2164611816,Como,University,2,Yardville,2,4,02/26/2018,00:00
937 WEEKS AVE SE,44.9874420166,-93.2183609009,Como,University,2,Yardville,3,4,02/27/2018,00:00
938 FRANKLIN TER,44.963230133100005,-93.2265548706,Seward,Longfellow,2,Yardville,2,4,02/26/2018,00:00
939 WEEKS AVE SE,44.987461090100005,-93.21845245360001,Como,University,2,Yardville,3,4,02/27/2018,00:00
94 MALCOLM AVE SE,44.968610999999996,-93.215664,Prospect Park - East River Road,University,2,Yardville,2,4,02/26/2018,00:00
941 25TH AVE SE,44.9876861572,-93.2177429199,Como,University,2,Yardville,3,4,02/27/2018,00:00
943 33RD AVE NE,45.027619,-93.247194,Waite Park,Northeast,1,Yardville,3,2,02/27/2018,00:00
947 WEEKS AVE SE,44.9875831604,-93.21862792969999,Como,University,2,Yardville,3,4,02/27/2018,00:00
948 28TH AVE NE,45.0184822083,-93.24620056149999,Audubon Park,Northeast,1,Yardville,2,2,02/26/2018,00:00
95 4TH AVE N,44.9872703552,-93.27076721190001,North Loop,Central,3,Yardville,1,3,02/25/2018,00:00
959 28TH AVE NE,45.018783,-93.245841,Audubon Park,Northeast,1,Yardville,3,2,02/27/2018,00:00
96 4TH AVE N,44.9872589111,-93.2708969116,North Loop,Central,3,Yardville,1,3,02/25/2018,00:00
96 EMERALD ST SE,44.965875,-93.207991,Prospect Park - East River Road,University,2,Yardville,2,4,02/26/2018,00:00
960 27TH AVE NE,45.016834259,-93.24571228030001,Audubon Park,Northeast,1,Yardville,2,2,02/26/2018,00:00
99 27TH ST W,44.953880310100004,-93.2796401978,Whittier,Powderhorn,10,Yardville,3,3,02/27/2018,00:00
4306 WENTWORTH AVE S,44.924613952600005,-93.2805480957,King Field,Southwest,8,Yardville,2,5,02/26/2018,00:00
431 1ST ST N,44.9875869751,-93.2721862793,North Loop,Central,3,Yardville,1,1,02/25/2018,00:00
