Location,Latitude,Longitude,Ward,Neighborhood,Community,Day,Tow_Zone,Date,Time,Emergency
"947 17th Ave se,Minneapolis,MN",44.986105,-93.229085,2,Como,University,3,4,12/19/2016,12:37,Ferry
"3455 elliot ave,Minneapolis,MN",44.939772,-93.26093399999999,9,Powderhorn Park,Powderhorn,3,6,12/19/2016,10:43,Ferry
"3445pillsbury Ave s,Minneapolis,MN",44.939988,-93.281098,8,Lyndale,Powderhorn,3,5,12/19/2016,12:37,Ferry
"221 19th ave ne,Minneapolis,MN",44.973618,-93.245856,2,University of Minnesota,University,3,4,12/19/2016,10:45,Ferry
"707 buchanan st ne,Minneapolis,MN",44.997147,-93.239441,3,Beltrami,Northeast,3,2,12/19/2016,12:37,Ferry
"227 8th Avenue Southeast,Minneapolis,MN",44.982564,-93.245091,3,Marcy Holmes,University,3,4,12/19/2016,10:45,Ferry
"1043 23RD AVE SE ,Minneapolis,MN",44.989301,-93.220295,1,Como,University,3,4,12/19/2016,12:37,Ferry
"1723 3rd st ne,Minneapolis,MN",45.006054999999996,-93.264286,3,Bottineau,Northeast,3,2,12/19/2016,10:46,Ferry
"3431 26TH AV S,Minneapolis,MN",44.940079,-93.23435,9,Corcoran,Powderhorn,3,6,12/19/2016,12:38,Ferry
"1729 2nd Ave s,Minneapolis,MN",44.96562,-93.27400899999999,6,Steven's Square - Loring Heights,Central,3,3,12/19/2016,10:46,Ferry
"1051 16th ave se,Minneapolis,MN",44.989314,-93.229778,1,Como,University,3,4,12/19/2016,12:38,Ferry
"413 clifton,Minneapolis,MN",44.966097,-93.28394300000001,7,Loring Park,Central,3,3,12/19/2016,10:48,Ferry
"629 taylor st ne,Minneapolis,MN",44.995954,-93.243505,3,Beltrami,Northeast,3,2,12/19/2016,12:39,Ferry
"205 7th Ave se,Minneapolis,MN",44.982449,-93.247027,3,Marcy Holmes,University,3,4,12/19/2016,10:51,Ferry
"611 18TH ST E,Minneapolis,MN",44.965043,-93.267092,6,Ventura Village,Phillips,3,3,12/19/2016,12:39,Ferry
"327 18th st e,Minneapolis,MN",44.965109000000005,-93.271238,6,Steven's Square - Loring Heights,Central,3,3,12/19/2016,10:52,Ferry
"1829 Garfield st ne,Minneapolis,MN",45.006931,-93.232948,1,Windom Park,Northeast,3,2,12/19/2016,12:41,Ferry
"315 8th ave se,Minneapolis,MN",44.983266,-93.244546,3,Marcy Holmes,University,3,4,12/19/2016,10:52,Ferry
"603 29th st e,Minneapolis,MN",44.950052,-93.260091,9,Midtown Phillips,Phillips,3,3,12/19/2016,12:41,Ferry
"227 20th ave ne,Minneapolis,MN",45.00855,-93.265159,3,Bottineau,Northeast,3,2,12/19/2016,10:52,Ferry
"945 17th Ave se,Minneapolis,MN",44.986051,-93.228619,2,Como,University,3,4,12/19/2016,12:42,Ferry
"203 7th Ave se,Minneapolis,MN",44.98243,-93.247043,3,Marcy Holmes,University,3,4,12/19/2016,10:55,Ferry
"719 17TH ST E,Minneapolis,MN",44.966268,-93.26462099999999,6,Elliot Park,Central,3,3,12/19/2016,12:42,Ferry
"1819 3rd st ne,Minneapolis,MN",45.007075,-93.26437800000001,3,Bottineau,Northeast,3,2,12/19/2016,10:55,Ferry
"841 se 18th ave,Minneapolis,MN",44.985006,-93.226947,2,Como,University,3,4,12/19/2016,12:42,Ferry
"313 8th ave se,Minneapolis,MN",44.983203,-93.24459399999999,3,Marcy Holmes,University,3,4,12/19/2016,10:56,Ferry
"3243 aldrich ave n ,Minneapolis,MN",45.014508,-93.289636,4,McKinley,Camden,3,1,12/19/2016,12:43,Ferry
"1415 Knox Ave N,Minneapolis,MN",44.993576000000004,-93.302226,5,Willard - Hay,Near North,3,1,12/19/2016,10:56,Ferry
"1821 Sheridan ave n,Minneapolis,MN",44.998278000000006,-93.312067,5,Willard - Hay,Near North,3,1,12/19/2016,12:43,Ferry
"3345 Girard Ave s,Minneapolis,MN",44.941590000000005,-93.29672,10,South Uptown,Calhoun Isles,3,5,12/19/2016,10:56,Ferry
"529 19th st,Minneapolis,MN",44.963938,-93.268152,6,Ventura Village,Phillips,3,3,12/19/2016,12:44,Ferry
"1819 Buchanan st ne,Minneapolis,MN",45.006709,-93.23942199999999,1,Windom Park,Northeast,3,2,12/19/2016,11:00,Ferry
"221 7th Ave se,Minneapolis,MN",44.982602,-93.246904,3,Marcy Holmes,University,3,4,12/19/2016,12:45,Ferry
"1095 17TH AVE SE,Minneapolis,MN",44.990643,-93.22858599999999,1,Como,University,3,4,12/19/2016,11:00,Ferry
"3021 13th Avenue South,Minneapolis,MN",44.947790999999995,-93.256299,9,Powderhorn Park,Powderhorn,3,6,12/19/2016,12:45,Ferry
"4005 11th ave s,Minneapolis,MN",44.930296000000006,-93.258429,8,Bancroft,Powderhorn,3,6,12/19/2016,11:01,Ferry
"723 17TH ST E,Minneapolis,MN",44.966268,-93.26451999999999,6,Elliot Park,Central,3,3,12/19/2016,12:46,Ferry
"2101 4th st n,Minneapolis,MN",45.000399,-93.285315,5,Hawthorne,Near North,3,1,12/19/2016,11:01,Ferry
"1823 2nd Ave s,Minneapolis,MN",44.964326,-93.27400899999999,6,Steven's Square - Loring Heights,Central,3,3,12/19/2016,12:47,Ferry
"3253 GIRARD AVE S,Minneapolis,MN",44.94308,-93.296706,10,South Uptown,Calhoun Isles,3,5,12/19/2016,11:02,Ferry
"3745 25th Avenue South,Minneapolis,MN",44.934325,-93.235671,12,Standish,Powderhorn,3,6,12/19/2016,12:48,Ferry
"1229 logan ave n,Minneapolis,MN",44.990503000000004,-93.303606,5,Near - North,Near North,3,1,12/19/2016,11:03,Ferry
"627 Taylor st ne,Minneapolis,MN",44.995905,-93.243505,3,Beltrami,Northeast,3,2,12/19/2016,12:49,Ferry
"3123 13th ave s,Minneapolis,MN",44.946088,-93.256279,9,Powderhorn Park,Powderhorn,3,6,12/19/2016,11:03,Ferry
"707 PIERCE ST NE ,Minneapolis,MN",44.99719,-93.240972,3,Beltrami,Northeast,3,2,12/19/2016,12:51,Ferry
"4433 16th Avenue South,Minneapolis,MN",44.922318,-93.250833,11,Northrop,Nokomis,3,6,12/19/2016,11:03,Ferry
"925 6th st se,Minneapolis,MN",44.985054999999996,-93.239936,3,Marcy Holmes,University,3,4,12/19/2016,12:51,Ferry
"133 18TH ST E,Minneapolis,MN",44.965202000000005,-93.275141,6,Steven's Square - Loring Heights,Central,3,3,12/19/2016,11:03,Ferry
"801 6th st se,Minneapolis,MN",44.985909,-93.242103,3,Marcy Holmes,University,3,4,12/19/2016,12:52,Ferry
"219 8th Ave Southeast,Minneapolis,MN",44.982535999999996,-93.245113,3,Marcy Holmes,University,3,4,12/19/2016,11:04,Ferry
"3715 21st Avenue South,Minneapolis,MN",44.935356,-93.241895,12,Standish,Powderhorn,3,6,12/19/2016,12:52,Ferry
"2223 6th st n ,Minneapolis,MN",45.002216,-93.28676899999999,5,Hawthorne,Near North,3,1,12/19/2016,11:05,Ferry
"1109 8th Ave n ,Minneapolis,MN",44.986334,-93.299724,5,Near - North,Near North,3,1,12/19/2016,12:53,Ferry
"209 8th ave se,Minneapolis,MN",44.982202,-93.24538000000001,3,Marcy Holmes,University,3,4,12/19/2016,11:06,Ferry
"729 9TH AVE SE,Minneapolis,MN",44.987102,-93.239692,3,Marcy Holmes,University,3,4,12/19/2016,12:54,Ferry
"221 8th Ave se ,Minneapolis,MN",44.982543,-93.245108,3,Marcy Holmes,University,3,4,12/19/2016,11:07,Ferry
"4402 36th st e,Minneapolis,MN",44.937898,-93.210175,12,Howe,Longfellow,3,6,12/19/2016,12:54,Ferry
"1317 logan ave n,Minneapolis,MN",44.992146999999996,-93.303549,5,Willard - Hay,Near North,3,1,12/19/2016,11:08,Ferry
"931 18th Ave se,Minneapolis,MN",44.985554,-93.227241,2,Como,University,3,4,12/19/2016,12:55,Ferry
"1803 STEVENS AVE S,Minneapolis,MN",44.965175,-93.275272,6,Steven's Square - Loring Heights,Central,3,3,12/19/2016,11:08,Ferry
"407 7TH ST SE,Minneapolis,MN",44.989164,-93.247073,3,Marcy Holmes,University,3,4,12/19/2016,12:55,Ferry
"2223 Lincoln st ne,Minneapolis,MN",45.010422999999996,-93.238063,1,Windom Park,Northeast,3,2,12/19/2016,11:10,Ferry
"721 6th St se ,Minneapolis,MN",44.986154,-93.242785,3,Marcy Holmes,University,3,4,12/19/2016,12:55,Ferry
"3545 6th st n,Minneapolis,MN",45.019796,-93.286541,4,McKinley,Camden,3,1,12/19/2016,11:10,Ferry
"907 17TH ST E,Minneapolis,MN",44.966367,-93.260963,6,Elliot Park,Central,3,3,12/19/2016,12:56,Ferry
"207 8th Avenue Southeast,Minneapolis,MN",44.982121,-93.245446,3,Marcy Holmes,University,3,4,12/19/2016,11:14,Ferry
"981 18th Ave se,Minneapolis,MN",44.9871,-93.226952,2,Como,University,3,4,12/19/2016,12:58,Ferry
"1521 32ND ST E,Minneapolis,MN",44.944721,-93.252627,9,Powderhorn Park,Powderhorn,3,6,12/19/2016,11:15,Ferry
"925 17TH ST E,Minneapolis,MN",44.966366,-93.26071400000001,6,Elliot Park,Central,3,3,12/19/2016,12:58,Ferry
"231 19TH ST E,Minneapolis,MN",44.963941999999996,-93.273488,6,Steven's Square - Loring Heights,Central,3,3,12/19/2016,11:20,Ferry
"1703 2nd AV s ,Minneapolis,MN",44.9661,-93.273848,6,Steven's Square - Loring Heights,Central,3,3,12/19/2016,12:59,Ferry
"3053 10th Ave. so,Minneapolis,MN",44.947895,-93.260122,9,Powderhorn Park,Powderhorn,3,6,12/19/2016,11:21,Ferry
"3247 Aldrich Ave N,Minneapolis,MN",45.014658000000004,-93.289596,4,McKinley,Camden,3,1,12/19/2016,12:59,Ferry
"227 19th st e,Minneapolis,MN",44.963941999999996,-93.273492,6,Steven's Square - Loring Heights,Central,3,3,12/19/2016,11:23,Ferry
"1309 Upton Ave N,Minneapolis,MN",44.991991,-93.314651,5,Willard - Hay,Near North,3,1,12/19/2016,12:59,Ferry
"4449 16th Avenue South,Minneapolis,MN",44.921889,-93.25084100000001,11,Northrop,Nokomis,3,6,12/19/2016,11:24,Ferry
"805 36th Street East,Minneapolis,MN",44.937754,-93.26230600000001,9,Powderhorn Park,Powderhorn,3,6,12/19/2016,11:27,Ferry
"211 8th Ave se,Minneapolis,MN",44.982284,-93.245315,3,Marcy Holmes,University,3,4,12/19/2016,11:28,Ferry
"2115 Bryant Ave n,Minneapolis,MN",45.000793,-93.29145799999999,5,Hawthorne,Near North,3,1,12/19/2016,11:30,Ferry
"2103 aldrich ave n ,Minneapolis,MN",45.000448,-93.289534,5,Hawthorne,Near North,3,1,12/19/2016,11:30,Ferry
"2105 Bryant Ave N ,Minneapolis,MN",45.000526,-93.29146,5,Hawthorne,Near North,3,1,12/19/2016,11:31,Ferry
"2217 GIRARD AVE S,Minneapolis,MN",44.960304,-93.29656,7,East Isles,Calhoun Isles,3,3,12/19/2016,11:31,Ferry
"205 8TH AVE SE,Minneapolis,MN",44.982039,-93.245511,3,Marcy Holmes,University,3,4,12/19/2016,11:32,Ferry
"309 7th ave se,Minneapolis,MN",44.983682,-93.24633100000001,3,Marcy Holmes,University,3,4,12/19/2016,11:34,Ferry
