Location,Latitude,Longitude,Neighborhood,Community,Ward,Day,Tow_Zone,Date,Time,Emergency
1708 2ND AVE S,44.9659309387,-93.2740783691,Steven's Square - Loring Heights,Central,6,2,3,01/16/2018,00:00,Olive
1706 2ND AVE S,44.965942382799994,-93.27410125729999,Steven's Square - Loring Heights,Central,6,2,3,01/16/2018,00:00,Olive
1704 2ND AVE S,44.9659729004,-93.2740783691,Steven's Square - Loring Heights,Central,6,2,3,01/16/2018,00:00,Olive
1702 2ND AVE S,44.9660263062,-93.27406311040001,Steven's Square - Loring Heights,Central,6,2,3,01/16/2018,00:00,Olive
3751 QUEEN AVE N,45.0236778259,-93.3096313477,Cleveland,Camden,4,3,1,01/17/2018,00:00,Olive
3759 QUEEN AVE N,45.023876190200006,-93.3096542358,Cleveland,Camden,4,3,1,01/17/2018,00:00,Olive
3747 QUEEN AVE N,45.0235443115,-93.3096389771,Cleveland,Camden,4,3,1,01/17/2018,00:00,Olive
3819 QUEEN AVE N,45.024684906000005,-93.3096542358,Victory,Camden,4,3,1,01/17/2018,00:00,Olive
4015 QUEEN AVE N,45.0281791687,-93.30974578860001,Victory,Camden,4,3,1,01/17/2018,00:00,Olive
4019 QUEEN AVE N,45.0282211304,-93.30974578860001,Victory,Camden,4,3,1,01/17/2018,00:00,Olive
4315 QUEEN AVE N,45.033817291300004,-93.3098526001,Victory,Camden,4,3,1,01/17/2018,00:00,Olive
4359 QUEEN AVE N,45.0350494385,-93.30988311770001,Victory,Camden,4,3,1,01/17/2018,00:00,Olive
3843 RUSSELL AVE N,45.025241851800004,-93.31084442139999,Victory,Camden,4,3,1,01/17/2018,00:00,Olive
3643 RUSSELL AVE N,45.0218696594,-93.31086730959998,Cleveland,Camden,4,3,1,01/17/2018,00:00,Olive
3641 RUSSELL AVE N,45.021705627399996,-93.31089782709999,Cleveland,Camden,4,3,1,01/17/2018,00:00,Olive
3615 RUSSELL AVE N,45.0210113525,-93.31089782709999,Cleveland,Camden,4,3,1,01/17/2018,00:00,Olive
3611 RUSSELL AVE N,45.020797729499996,-93.31085968020001,Cleveland,Camden,4,3,1,01/17/2018,00:00,Olive
3237 RUSSELL AVE N,45.0143318176,-93.3108291626,Cleveland,Camden,4,3,1,01/17/2018,00:00,Olive
3123 RUSSELL AVE N,45.0129699707,-93.310874939,Jordan,Near North,4,3,1,01/17/2018,00:00,Olive
3117 RUSSELL AVE N,45.0128631592,-93.31084442139999,Jordan,Near North,4,3,1,01/17/2018,00:00,Olive
3111 RUSSELL AVE N,45.012588501,-93.310836792,Jordan,Near North,4,3,1,01/17/2018,00:00,Olive
2949 RUSSELL AVE N,45.0110931396,-93.31085968020001,Jordan,Near North,4,3,1,01/17/2018,00:00,Olive
2929 RUSSELL AVE N,45.010482788100006,-93.31085968020001,Jordan,Near North,4,3,1,01/17/2018,00:00,Olive
2917 RUSSELL AVE N,45.010166168199994,-93.3108139038,Jordan,Near North,4,3,1,01/17/2018,00:00,Olive
2915 RUSSELL AVE N,45.010101318400004,-93.31086730959998,Jordan,Near North,4,3,1,01/17/2018,00:00,Olive
2911 RUSSELL AVE N,45.00995254520001,-93.3108215332,Jordan,Near North,4,3,1,01/17/2018,00:00,Olive
2909 RUSSELL AVE N,45.009845733599995,-93.31084442139999,Jordan,Near North,4,3,1,01/17/2018,00:00,Olive
2713 RUSSELL AVE N,45.0083084106,-93.310836792,Jordan,Near North,4,3,1,01/17/2018,00:00,Olive
2701 RUSSELL AVE N,45.008071899399994,-93.3108215332,Jordan,Near North,4,3,1,01/17/2018,00:00,Olive
2753 SHERIDAN AVE N,45.0094451904,-93.31209564209999,Jordan,Near North,4,3,1,01/17/2018,00:00,Olive
2949 SHERIDAN AVE N,45.011112213100006,-93.3121566772,Jordan,Near North,4,3,1,01/17/2018,00:00,Olive
2955 SHERIDAN AVE N,45.0111656189,-93.3120727539,Jordan,Near North,4,3,1,01/17/2018,00:00,Olive
3001 SHERIDAN AVE N,45.011711120600005,-93.3121261597,Jordan,Near North,4,3,1,01/17/2018,00:00,Olive
3027 SHERIDAN AVE N,45.0122909546,-93.31214904790001,Jordan,Near North,4,3,1,01/17/2018,00:00,Olive
3107 SHERIDAN AVE N,45.0125007629,-93.3121414185,Jordan,Near North,4,3,1,01/17/2018,00:00,Olive
3203 SHERIDAN AVE N,45.013542175299996,-93.3121261597,Cleveland,Camden,4,3,1,01/17/2018,00:00,Olive
714 44TH AVE N,45.0355110168,-93.28865814209999,Lind - Bohanon,Camden,4,2,1,01/16/2018,00:00,Olive
716 44TH AVE N,45.0355033875,-93.288848877,Lind - Bohanon,Camden,4,2,1,01/16/2018,00:00,Olive
718 44TH AVE N,45.0354728699,-93.2889175415,Lind - Bohanon,Camden,4,2,1,01/16/2018,00:00,Olive
722 44TH AVE N,45.035491943400004,-93.2890548706,Lind - Bohanon,Camden,4,2,1,01/16/2018,00:00,Olive
806 44TH AVE N,45.035469055200004,-93.2904663086,Lind - Bohanon,Camden,4,2,1,01/16/2018,00:00,Olive
818 44TH AVE NO,45.0354995728,-93.2909317017,Lind - Bohanon,Camden,4,2,1,01/16/2018,00:00,Olive
820 44TH AVE NO,45.035488128699996,-93.2910461426,Lind - Bohanon,Camden,4,2,1,01/16/2018,00:00,Olive
810 46TH AVE N,45.0385437012,-93.2903671265,Lind - Bohanon,Camden,4,2,1,01/16/2018,00:00,Olive
906 46TH AVE N,45.0385169983,-93.2917785645,Lind - Bohanon,Camden,4,2,1,01/16/2018,00:00,Olive
620 48TH AVE N,45.0421257019,-93.28833007809999,Lind - Bohanon,Camden,4,2,1,01/16/2018,00:00,Olive
802 48TH AVE N,45.0421295166,-93.2902679443,Lind - Bohanon,Camden,4,2,1,01/16/2018,00:00,Olive
1300 51ST AVE N,45.0479850769,-93.29661560059999,Lind - Bohanon,Camden,4,2,1,01/16/2018,00:00,Olive
1818 51ST AVE N,45.04766464229999,-93.3039016724,Shingle Creek,Camden,4,2,1,01/16/2018,00:00,Olive
926 52ND AVE N,45.049369811999995,-93.2924957275,Lind - Bohanon,Camden,4,2,1,01/16/2018,00:00,Olive
920 52ND AVE N,45.049369811999995,-93.2924804688,Lind - Bohanon,Camden,4,2,1,01/16/2018,00:00,Olive
910 52ND AVE N,45.049396514899996,-93.2921295166,Lind - Bohanon,Camden,4,2,1,01/16/2018,00:00,Olive
908 52ND AVE N,45.049377441400004,-93.29188537600001,Lind - Bohanon,Camden,4,2,1,01/16/2018,00:00,Olive
608 52ND AVE N,45.0493545532,-93.2881164551,Lind - Bohanon,Camden,4,2,1,01/16/2018,00:00,Olive
406 52ND AVE N,45.0493621826,-93.28692626950001,Lind - Bohanon,Camden,4,2,1,01/16/2018,00:00,Olive
2916 52ND AVE N,45.04945755,-93.3192672729,Shingle Creek,Camden,4,2,1,01/16/2018,00:00,Olive
2906 52ND AVE N,45.0494499207,-93.318359375,Shingle Creek,Camden,4,2,1,01/16/2018,00:00,Olive
2200 50TH AVE N,45.0458030701,-93.3096008301,Shingle Creek,Camden,4,2,1,01/16/2018,00:00,Olive
2306 37TH AVE N3,45.0223236084,-93.3098526001,Cleveland,Camden,4,2,1,01/16/2018,00:00,Olive
2312 37TH AVE N,45.0223236084,-93.3104095459,Cleveland,Camden,4,2,1,01/16/2018,00:00,Olive
2814 39TH AVE N,45.0259475708,-93.31675720209999,Victory,Camden,4,2,1,01/16/2018,00:00,Olive
2814 39TH AVE N,45.0259628296,-93.31433105469999,Victory,Camden,4,2,1,01/16/2018,00:00,Olive
2108 43RD AVE N,45.0334205627,-93.3065567017,Victory,Camden,4,2,1,01/16/2018,00:00,Olive
2106 43RD AVE N,45.0333976746,-93.3065032959,Victory,Camden,4,2,1,01/16/2018,00:00,Olive
2106 43RD AVE N,45.0333786011,-93.3064422607,Victory,Camden,4,2,1,01/16/2018,00:00,Olive
2100 43RD AVE N,45.033367157,-93.30645751950001,Victory,Camden,4,2,1,01/16/2018,00:00,Olive
1920 43RD AVE N,45.033393859899995,-93.3041381836,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
2500 46TH AVE N,45.0384788513,-93.3132247925,Victory,Camden,4,2,1,01/16/2018,00:00,Olive
2418 46TH AVE N,45.0384750366,-93.31275177,Victory,Camden,4,2,1,01/16/2018,00:00,Olive
616 31ST AVE N,45.0119934082,-93.28721618649999,Hawthorne,Near North,5,2,1,01/16/2018,00:00,Olive
620 31ST AVE N,45.0120124817,-93.2874450684,Hawthorne,Near North,5,2,1,01/16/2018,00:00,Olive
704 31ST AVE N,45.0122528076,-93.2882385254,Hawthorne,Near North,5,2,1,01/16/2018,00:00,Olive
706 31ST AVE N,45.0122299194,-93.2883605957,Hawthorne,Near North,5,2,1,01/16/2018,00:00,Olive
706 31ST AVE N,45.012226104700005,-93.2884292603,Hawthorne,Near North,5,2,1,01/16/2018,00:00,Olive
710 31ST AVE N,45.012260436999995,-93.2886428833,Hawthorne,Near North,5,2,1,01/16/2018,00:00,Olive
712 31ST AVE N,45.0122528076,-93.28887939450001,Hawthorne,Near North,5,2,1,01/16/2018,00:00,Olive
912 31ST AVE N,45.0122756958,-93.2911071777,Hawthorne,Near North,5,2,1,01/16/2018,00:00,Olive
914 31ST AVE N,45.012260436999995,-93.291305542,Hawthorne,Near North,5,2,1,01/16/2018,00:00,Olive
914 31ST AVE N,45.0122756958,-93.2913894653,Hawthorne,Near North,5,2,1,01/16/2018,00:00,Olive
1022 31ST AVE N,45.0122756958,-93.292755127,Hawthorne,Near North,5,2,1,01/16/2018,00:00,Olive
1019 46TH AVE N,45.0384407043,-93.2937469482,Lind - Bohanon,Camden,4,3,1,01/17/2018,00:00,Olive
525 47TH AVE N,45.0403327942,-93.28742218020001,Lind - Bohanon,Camden,4,3,1,01/17/2018,00:00,Olive
527 47TH AVE N,45.040325164799995,-93.2874984741,Lind - Bohanon,Camden,4,3,1,01/17/2018,00:00,Olive
529 47TH AVE N,45.040336608900006,-93.2875289917,Lind - Bohanon,Camden,4,3,1,01/17/2018,00:00,Olive
609 47TH AVE N,45.040309906000005,-93.28807067870001,Lind - Bohanon,Camden,4,3,1,01/17/2018,00:00,Olive
1117 47TH AVE N,45.0402183533,-93.2949447632,Lind - Bohanon,Camden,4,3,1,01/17/2018,00:00,Olive
1425 48TH AVE N,45.042079925500005,-93.2986907959,Lind - Bohanon,Camden,4,3,1,01/17/2018,00:00,Olive
801 48TH AVE N,45.042083740200006,-93.2902526855,Lind - Bohanon,Camden,4,3,1,01/17/2018,00:00,Olive
601 48TH AVE N,45.0420951843,-93.28790283200001,Lind - Bohanon,Camden,4,3,1,01/17/2018,00:00,Olive
675 51ST AVE N,45.047519683800004,-93.2886962891,Lind - Bohanon,Camden,4,3,1,01/17/2018,00:00,Olive
815 52ND AVE N,45.0493240356,-93.29105377200001,Lind - Bohanon,Camden,4,3,1,01/17/2018,00:00,Olive
1625 52ND AVE N,45.0493087769,-93.3014526367,Shingle Creek,Camden,4,3,1,01/17/2018,00:00,Olive
1627 52ND AVE N,45.049304962200004,-93.3014831543,Shingle Creek,Camden,4,3,1,01/17/2018,00:00,Olive
2903 52ND AVE N,45.0494270325,-93.3186645508,Shingle Creek,Camden,4,3,1,01/17/2018,00:00,Olive
2511 50TH AVE N,45.045768737799996,-93.3123855591,Shingle Creek,Camden,4,3,1,01/17/2018,00:00,Olive
2507 50TH AVE N,45.0457725525,-93.31220245360001,Shingle Creek,Camden,4,3,1,01/17/2018,00:00,Olive
2309 50TH AVE N,45.045742034899995,-93.3098983765,Shingle Creek,Camden,4,3,1,01/17/2018,00:00,Olive
2109 50TH AVE N,45.045768737799996,-93.3071289063,Shingle Creek,Camden,4,3,1,01/17/2018,00:00,Olive
2209 39TH AVE N,45.025890350299996,-93.308807373,Victory,Camden,4,3,1,01/17/2018,00:00,Olive
2523 39TH AVE N,45.0258827209,-93.3129119873,Victory,Camden,4,3,1,01/17/2018,00:00,Olive
2505 40TH AVE N,45.0276870728,-93.312828064,Victory,Camden,4,3,1,01/17/2018,00:00,Olive
2425 41ST AVE N,45.029499054,-93.3120193481,Victory,Camden,4,3,1,01/17/2018,00:00,Olive
2211 43RD AVE N,45.03339004520001,-93.30925750729999,Victory,Camden,4,3,1,01/17/2018,00:00,Olive
4011 36TH ST E,44.9377098083,-93.2152023315,Howe,Longfellow,12,3,6,01/17/2018,00:00,Olive
4124 33RD ST E,44.943447113000005,-93.2128295898,Cooper,Longfellow,2,3,6,01/17/2018,00:00,Olive
2542 CLINTON AVE S,44.9557113647,-93.27172851559999,Whittier,Powderhorn,10,2,3,01/16/2018,00:00,Olive
2602 CLINTON AVE S,44.9553451538,-93.2716827393,Whittier,Powderhorn,10,2,3,01/16/2018,00:00,Olive
2620 CLINTON AVE S,44.9542808533,-93.27200317379999,Whittier,Powderhorn,10,2,3,01/16/2018,00:00,Olive
2622 CLINTON AVE S,44.9544563293,-93.2722930908,Whittier,Powderhorn,10,2,3,01/16/2018,00:00,Olive
2624 CLINTON AVE S,44.9544448853,-93.272605896,Whittier,Powderhorn,10,2,3,01/16/2018,00:00,Olive
2734 2ND AVE S,44.952434539799995,-93.2742004395,Whittier,Powderhorn,10,2,3,01/16/2018,00:00,Olive
2732 2ND AVE S,44.952507018999995,-93.2742004395,Whittier,Powderhorn,10,2,3,01/16/2018,00:00,Olive
2708 ALDRICH AVE S,44.953384399399994,-93.2892837524,Lowry Hill East,Calhoun Isle,10,2,3,01/16/2018,00:00,Olive
2706 ALDRICH AVE S,44.953601837200004,-93.28930664059999,Lowry Hill East,Calhoun Isle,10,2,3,01/16/2018,00:00,Olive
2552 ALDRICH AVE S,44.95593643189999,-93.2892608643,Lowry Hill East,Calhoun Isle,10,2,3,01/16/2018,00:00,Olive
2544 ALDRICH AVE S,44.9560089111,-93.2892684937,Lowry Hill East,Calhoun Isle,10,2,3,01/16/2018,00:00,Olive
2512 ALDRICH AVE S,44.956951141400005,-93.28945922850001,Lowry Hill East,Calhoun Isle,10,2,3,01/16/2018,00:00,Olive
2500 ALDRICH AVE S,44.9575767517,-93.2892532349,Lowry Hill East,Calhoun Isle,10,2,3,01/16/2018,00:00,Olive
2446 ALDRICH AVE S,44.957538604700005,-93.2892913818,Lowry Hill East,Calhoun Isle,10,2,3,01/16/2018,00:00,Olive
2610 ALDRICH AVE S,44.9550514221,-93.2895584106,Lowry Hill East,Calhoun Isle,10,2,3,01/16/2018,00:00,Olive
2608 ALDRICH AVE S,44.9555015564,-93.2892150879,Lowry Hill East,Calhoun Isle,10,2,3,01/16/2018,00:00,Olive
2604 ALDRICH AVE S,44.9556388855,-93.28946685790001,Lowry Hill East,Calhoun Isle,10,2,3,01/16/2018,00:00,Olive
2522 10TH AVE S,44.9565162659,-93.26016998290001,Midtown Phillips,Phillips,9,2,3,01/16/2018,00:00,Olive
2612 10TH AVE S,44.954826355,-93.2601394653,Midtown Phillips,Phillips,9,2,3,01/16/2018,00:00,Olive
2614 10TH AVE S,44.9547767639,-93.2601547241,Midtown Phillips,Phillips,9,2,3,01/16/2018,00:00,Olive
2616 10TH AVE S,44.9547538757,-93.26016235350001,Midtown Phillips,Phillips,9,2,3,01/16/2018,00:00,Olive
2618 10TH AVE S,44.9546737671,-93.26016235350001,Midtown Phillips,Phillips,9,2,3,01/16/2018,00:00,Olive
2620 10TH AVE S,44.9546318054,-93.26016235350001,Midtown Phillips,Phillips,9,2,3,01/16/2018,00:00,Olive
2622 10TH AVE S,44.954608917200005,-93.26011657709999,Midtown Phillips,Phillips,9,2,3,01/16/2018,00:00,Olive
2630 10TH AVE S,44.9543685913,-93.2601852417,Midtown Phillips,Phillips,9,2,3,01/16/2018,00:00,Olive
2632 10TH AVE S,44.9543533325,-93.26016235350001,Midtown Phillips,Phillips,9,2,3,01/16/2018,00:00,Olive
2926 11TH AVE S,44.9493713379,-93.2588577271,Midtown Phillips,Phillips,9,2,3,01/16/2018,00:00,Olive
2924 11TH AVE S,44.949447631800005,-93.2588577271,Midtown Phillips,Phillips,9,2,3,01/16/2018,00:00,Olive
2920 11TH AVE S,44.9494514465,-93.2588500977,Midtown Phillips,Phillips,9,2,3,01/16/2018,00:00,Olive
2918 11TH AVE S,44.949554443400004,-93.2588729858,Midtown Phillips,Phillips,9,2,3,01/16/2018,00:00,Olive
2916 11TH AVE S,44.9496383667,-93.25888824459999,Midtown Phillips,Phillips,9,2,3,01/16/2018,00:00,Olive
2914 11TH AVE S,44.9496612549,-93.25891113280001,Midtown Phillips,Phillips,9,2,3,01/16/2018,00:00,Olive
2912 11TH AVE S,44.9497070313,-93.25891113280001,Midtown Phillips,Phillips,9,2,3,01/16/2018,00:00,Olive
2910 11TH AVE S,44.9497718811,-93.2588806152,Midtown Phillips,Phillips,9,2,3,01/16/2018,00:00,Olive
2908 11TH AVE S,44.9497756958,-93.2588424683,Midtown Phillips,Phillips,9,2,3,01/16/2018,00:00,Olive
2906 11TH AVE S,44.949886322,-93.2588500977,Midtown Phillips,Phillips,9,2,3,01/16/2018,00:00,Olive
2806 11TH AVE S,44.9516563416,-93.2588195801,Midtown Phillips,Phillips,9,2,3,01/16/2018,00:00,Olive
2804 11TH AVE S,44.9516563416,-93.2588195801,Midtown Phillips,Phillips,9,2,3,01/16/2018,00:00,Olive
2736 11TH AVE S,44.9524536133,-93.2588195801,Midtown Phillips,Phillips,9,2,3,01/16/2018,00:00,Olive
2408 11TH AVE S,44.9588508606,-93.2587280273,Midtown Phillips,Phillips,9,2,3,01/16/2018,00:00,Olive
2201 5TH AVE S,44.960880279499996,-93.2690353394,Phillips West,Phillips,6,3,3,01/17/2018,00:00,Olive
2219 5TH AVE S,44.9603424072,-93.26898956299999,Phillips West,Phillips,6,3,3,01/17/2018,00:00,Olive
2229 5TH AVE S,44.9601669312,-93.26900482180001,Phillips West,Phillips,6,3,3,01/17/2018,00:00,Olive
2413 5TH AVE S,44.9584274292,-93.26895904540001,Phillips West,Phillips,6,3,3,01/17/2018,00:00,Olive
2926 32ND AVE S,44.9492225647,-93.2257232666,Longfellow,Longfellow,2,2,4,01/16/2018,00:00,Olive
2928 28TH AVE S,44.9486846924,-93.2316436768,Longfellow,Longfellow,2,2,4,01/16/2018,00:00,Olive
904 30TH AVE S,44.9638214111,-93.228187561,Seward,Longfellow,2,2,4,01/16/2018,00:00,Olive
2004 30TH AVE S,44.9625854492,-93.228302002,Seward,Longfellow,2,2,4,01/16/2018,00:00,Olive
2212 30TH AVE S,44.96054077149999,-93.22834014889999,Seward,Longfellow,6,2,4,01/16/2018,00:00,Olive
2530 30TH AVE S,44.956344604499996,-93.2283706665,Seward,Longfellow,2,2,4,01/16/2018,00:00,Olive
2628 30TH AVE S,44.954536438000005,-93.2284011841,Seward,Longfellow,2,2,4,01/16/2018,00:00,Olive
2908 30TH AVE S,44.9498138428,-93.22840881350001,Longfellow,Longfellow,2,2,4,01/16/2018,00:00,Olive
2918 30TH AVE S,44.949489593500005,-93.2284545898,Longfellow,Longfellow,2,2,4,01/16/2018,00:00,Olive
2942 30TH AVE S,44.948741912799996,-93.2284545898,Longfellow,Longfellow,2,2,4,01/16/2018,00:00,Olive
2502 33RD AVE S,44.9572486877,-93.2240219116,Seward,Longfellow,2,2,4,01/16/2018,00:00,Olive
2504 33RD AVE S,44.95719146729999,-93.2240219116,Seward,Longfellow,2,2,4,01/16/2018,00:00,Olive
2502 32ND AVE S,44.9572868347,-93.2254714966,Seward,Longfellow,2,2,4,01/16/2018,00:00,Olive
2742 29TH AVE S,44.952255249,-93.23001098629999,Longfellow,Longfellow,2,2,4,01/16/2018,00:00,Olive
2930 29TH AVE S,44.949005127,-93.2300567627,Longfellow,Longfellow,2,2,4,01/16/2018,00:00,Olive
2530 28TH AVE S,44.95617294310001,-93.23155212399999,Seward,Longfellow,2,2,4,01/16/2018,00:00,Olive
2001 SHERIDAN AVE S,44.9632453918,-93.3129959106,Kenwood,Calhoun Isle,7,3,3,01/17/2018,00:00,Olive
2509 THOMAS AVE S,44.9565467834,-93.313949585,Kenwood,Calhoun Isle,7,3,3,01/17/2018,00:00,Olive
2781 XERXES AVE S,44.952995300299996,-93.3187484741,Cedar - Isles - Dean,Calhoun Isle,7,3,3,01/17/2018,00:00,Olive
2779 XERXES AVE S,44.9530830383,-93.31871032709999,Cedar - Isles - Dean,Calhoun Isle,7,3,3,01/17/2018,00:00,Olive
2769 XERXES AVE S,44.9533348083,-93.31854248049999,Cedar - Isles - Dean,Calhoun Isle,7,3,3,01/17/2018,00:00,Olive
2701 CHOWEN AVE S,44.9533348083,-93.32495880129999,Cedar - Isles - Dean,Calhoun Isle,7,3,3,01/17/2018,00:00,Olive
2765 DREW AVE S,44.9515266418,-93.3261947632,Cedar - Isles - Dean,Calhoun Isle,7,3,3,01/17/2018,00:00,Olive
2705 DREW AVE S,44.953327179,-93.3261947632,Cedar - Isles - Dean,Calhoun Isle,7,3,3,01/17/2018,00:00,Olive
2703 DREW AVE S,44.9534454346,-93.3262023926,Cedar - Isles - Dean,Calhoun Isle,7,3,3,01/17/2018,00:00,Olive
2931 EWING AVE S,44.9488296509,-93.3274230957,Cedar - Isles - Dean,Calhoun Isle,7,3,3,01/17/2018,00:00,Olive
825 21ST ST E,44.9619445801,-93.2612762451,Ventura Village,Phillips,6,3,3,01/17/2018,00:00,Olive
903 21ST ST E,44.961791992200006,-93.2609710693,Ventura Village,Phillips,6,3,3,01/17/2018,00:00,Olive
1215 21ST ST E,44.961826324499995,-93.2566375732,Ventura Village,Phillips,6,3,3,01/17/2018,00:00,Olive
1419 21ST ST E,44.9618186951,-93.25380706790001,Ventura Village,Phillips,6,3,3,01/17/2018,00:00,Olive
1421 21ST ST E,44.9618301392,-93.25374603270001,Ventura Village,Phillips,6,3,3,01/17/2018,00:00,Olive
1519 21ST ST E,44.9618148804,-93.2529067993,Ventura Village,Phillips,6,3,3,01/17/2018,00:00,Olive
1521 21ST ST E,44.9618034363,-93.252784729,Ventura Village,Phillips,6,3,3,01/17/2018,00:00,Olive
1523 21ST ST E,44.961791992200006,-93.25267028809999,Ventura Village,Phillips,6,3,3,01/17/2018,00:00,Olive
1725 22ND ST E,44.9609375,-93.2488174438,Ventura Village,Phillips,9,3,3,01/17/2018,00:00,Olive
3624 34TH AVE S,44.9369812012,-93.2229385376,Howe,Longfellow,12,2,6,01/16/2018,00:00,Olive
3516 34TH AVE S,44.9389724731,-93.2229995728,Howe,Longfellow,12,2,6,01/16/2018,00:00,Olive
3012 33RD AVE S,44.947803497299994,-93.2243347168,Longfellow,Longfellow,2,2,6,01/16/2018,00:00,Olive
4730 31ST AVE S,44.9169158936,-93.2271118164,Ericsson,Nokomis,12,2,6,01/16/2018,00:00,Olive
4736 30TH AVE S,44.916900634799994,-93.2296905518,Ericsson,Nokomis,12,2,6,01/16/2018,00:00,Olive
5410 31ST AVE S,44.9050254822,-93.22724151610001,Wenonah,Nokomis,11,2,6,01/16/2018,00:00,Olive
3114 57TH ST E,44.9006156921,-93.2265396118,Wenonah,Nokomis,11,2,6,01/16/2018,00:00,Olive
5410 33RD AVE S,44.905010223400005,-93.22434997559999,Wenonah,Nokomis,11,2,6,01/16/2018,00:00,Olive
5414 33RD AVE S,44.9048614502,-93.22436523440001,Wenonah,Nokomis,11,2,6,01/16/2018,00:00,Olive
5620 33RD AVE S,44.9010505676,-93.22442626950001,Wenonah,Nokomis,11,2,6,01/16/2018,00:00,Olive
5700 BOSSEN TERR,44.900409698500006,-93.22462463379999,Wenonah,Nokomis,11,2,6,01/16/2018,00:00,Olive
5700 BOSSEN TERR,44.900382995600005,-93.2247009277,Wenonah,Nokomis,11,2,6,01/16/2018,00:00,Olive
5708 BOSSEN TERR,44.900234222399995,-93.2250518799,Wenonah,Nokomis,11,2,6,01/16/2018,00:00,Olive
5710 BOSSEN TERR,44.9002151489,-93.2251586914,Wenonah,Nokomis,11,2,6,01/16/2018,00:00,Olive
5710 BOSSEN TERR,44.900177002,-93.225227356,Wenonah,Nokomis,11,2,6,01/16/2018,00:00,Olive
5714 BOSSEN TERR,44.9001502991,-93.2252960205,Wenonah,Nokomis,11,2,6,01/16/2018,00:00,Olive
4029 14TH AVE S,44.929286956800006,-93.25489807129999,Bancroft,Powderhorn,8,3,6,01/17/2018,00:00,Olive
3837 14TH AVE S,44.9329719543,-93.2548904419,Bancroft,Powderhorn,8,3,6,01/17/2018,00:00,Olive
3615 14TH AVE S,44.9372749329,-93.2549285889,Powderhorn Park,Powderhorn,9,3,6,01/17/2018,00:00,Olive
3909 13TH AVE S,44.932067871099996,-93.25621032709999,Bancroft,Powderhorn,8,3,6,01/17/2018,00:00,Olive
4239 12TH AVE S,44.9257507324,-93.2574462891,Northrop,Nokomis,8,3,6,01/17/2018,00:00,Olive
4145 12TH AVE S,44.9271621704,-93.2574462891,Bancroft,Powderhorn,8,3,6,01/17/2018,00:00,Olive
3737 12TH AVE S,44.9344558716,-93.25743103030001,Powderhorn Park,Powderhorn,9,3,6,01/17/2018,00:00,Olive
3625 12TH AVE S,44.9366607666,-93.25746154790001,Powderhorn Park,Powderhorn,9,3,6,01/17/2018,00:00,Olive
3537 11TH AVE S,44.9383392334,-93.2587966919,Powderhorn Park,Powderhorn,9,3,6,01/17/2018,00:00,Olive
3749 10TH AVE S,44.934509277299995,-93.2599563599,Powderhorn Park,Powderhorn,9,3,6,01/17/2018,00:00,Olive
3737 ELLIOT AVE,44.934940338100006,-93.2612762451,Powderhorn Park,Powderhorn,9,3,6,01/17/2018,00:00,Olive
3303 ELLIOT AVE,44.9430770874,-93.2613449097,Powderhorn Park,Powderhorn,9,3,6,01/17/2018,00:00,Olive
3307 ELLIOT AVE,44.943000793500005,-93.2613449097,Powderhorn Park,Powderhorn,9,3,6,01/17/2018,00:00,Olive
3315 ELLIOT AVE,44.9428329468,-93.2613296509,Powderhorn Park,Powderhorn,9,3,6,01/17/2018,00:00,Olive
3321 ELLIOT AVE,44.9426345825,-93.2613296509,Powderhorn Park,Powderhorn,9,3,6,01/17/2018,00:00,Olive
3327 ELLIOT AVE,44.9424285889,-93.26133728030001,Powderhorn Park,Powderhorn,9,3,6,01/17/2018,00:00,Olive
3105 10TH AVE S,44.9462585449,-93.26011657709999,Powderhorn Park,Powderhorn,9,3,6,01/17/2018,00:00,Olive
3045 10TH AVE S,44.9466934204,-93.2601242065,Powderhorn Park,Powderhorn,9,3,6,01/17/2018,00:00,Olive
3035 10TH AVE S,44.947326660200005,-93.2601242065,Powderhorn Park,Powderhorn,9,3,6,01/17/2018,00:00,Olive
