Location,Latitude,Longitude,Ward,Neighborhood,Community,Tow_Zone,Day,Emergency,Date,Time
2717 39TH AVE N,45.025919,-93.31461800000001,4,Victory,Camden,1,3,Diamond Lake,03/12/2019,00:00
2513 50TH AVE N,45.045759999999994,-93.312308,4,Shingle Creek,Camden,1,3,Diamond Lake,03/12/2019,00:00
2515 50TH AVE N,45.045772,-93.312425,4,Shingle Creek,Camden,1,3,Diamond Lake,03/12/2019,00:00
3021 52ND AVE N,45.049426000000004,-93.319185,4,Shingle Creek,Camden,1,3,Diamond Lake,03/12/2019,00:00
3003 52ND AVE N,45.049428999999996,-93.318511,4,Shingle Creek,Camden,1,3,Diamond Lake,03/12/2019,00:00
3003 52ND AVE N,45.049462,-93.318377,4,Shingle Creek,Camden,1,3,Diamond Lake,03/12/2019,00:00
2215 52ND AVE N,45.049558000000005,-93.308914,4,Shingle Creek,Camden,1,3,Diamond Lake,03/12/2019,00:00
2005 52ND AVE N,45.049395000000004,-93.305716,4,Shingle Creek,Camden,1,3,Diamond Lake,03/12/2019,00:00
415 52ND AVE N,45.04931,-93.286989,4,Lind - Bohanon,Camden,1,3,Diamond Lake,03/12/2019,00:00
815 52ND AVE N,45.049362,-93.29114799999999,4,Lind - Bohanon,Camden,1,3,Diamond Lake,03/12/2019,00:00
817 52ND AVE N,45.049343,-93.29124399999999,4,Lind - Bohanon,Camden,1,3,Diamond Lake,03/12/2019,00:00
921 52ND AVE N,45.049328,-93.292734,4,Lind - Bohanon,Camden,1,3,Diamond Lake,03/12/2019,00:00
1315 52ND AVE N,45.049362,-93.29763299999999,4,Lind - Bohanon,Camden,1,3,Diamond Lake,03/12/2019,00:00
1319 52ND AVE N,45.049362,-93.29775699999999,4,Lind - Bohanon,Camden,1,3,Diamond Lake,03/12/2019,00:00
1321 52ND AVE N,45.049343,-93.29785799999999,4,Lind - Bohanon,Camden,1,3,Diamond Lake,03/12/2019,00:00
1419 52ND AVE N,45.049353,-93.298949,4,Lind - Bohanon,Camden,1,3,Diamond Lake,03/12/2019,00:00
1421 52ND AVE N,45.049322,-93.299027,4,Lind - Bohanon,Camden,1,3,Diamond Lake,03/12/2019,00:00
1509 52ND AVE N,45.049331,-93.299929,4,Shingle Creek,Camden,1,3,Diamond Lake,03/12/2019,00:00
6 33RD ST E,44.943183000000005,-93.277516,8,Lyndale,Powderhorn,5,2,Diamond Lake,03/11/2019,00:00
8 33RD ST E,44.943175,-93.277452,8,Lyndale,Powderhorn,5,2,Diamond Lake,03/11/2019,00:00
10 33RD ST E,44.94319,-93.277314,8,Lyndale,Powderhorn,5,2,Diamond Lake,03/11/2019,00:00
106 33RD ST E,44.943175,-93.276222,8,Lyndale,Powderhorn,5,2,Diamond Lake,03/11/2019,00:00
110 33RD ST E,44.943196,-93.276053,8,Lyndale,Powderhorn,5,2,Diamond Lake,03/11/2019,00:00
118 33RD ST E,44.943187,-93.27577,8,Lyndale,Powderhorn,5,2,Diamond Lake,03/11/2019,00:00
126 33RD ST E,44.943187,-93.275611,8,Lyndale,Powderhorn,5,2,Diamond Lake,03/11/2019,00:00
128 33RD ST E,44.943186,-93.275583,8,Lyndale,Powderhorn,5,2,Diamond Lake,03/11/2019,00:00
716 32ND ST W,44.944772,-93.289029,10,South Uptown,Calhoun Isle,5,2,Diamond Lake,03/11/2019,00:00
912 32ND ST W,44.944758,-93.29123,10,South Uptown,Calhoun Isle,5,2,Diamond Lake,03/11/2019,00:00
914 32ND ST W,44.944753000000006,-93.291448,10,South Uptown,Calhoun Isle,5,2,Diamond Lake,03/11/2019,00:00
916 32ND ST W,44.944765000000004,-93.291425,10,South Uptown,Calhoun Isle,5,2,Diamond Lake,03/11/2019,00:00
922 32ND ST W,44.944765999999994,-93.291675,10,South Uptown,Calhoun Isle,5,2,Diamond Lake,03/11/2019,00:00
928 32ND ST W,44.944739,-93.29180600000001,10,South Uptown,Calhoun Isle,5,2,Diamond Lake,03/11/2019,00:00
1124 32ND ST W,44.944767,-93.294372,10,South Uptown,Calhoun Isle,5,2,Diamond Lake,03/11/2019,00:00
1204 32ND ST W,44.944758,-93.294865,10,South Uptown,Calhoun Isle,5,2,Diamond Lake,03/11/2019,00:00
1302 32ND ST W,44.944787,-93.296127,10,South Uptown,Calhoun Isle,5,2,Diamond Lake,03/11/2019,00:00
1326 32ND ST W,44.944747,-93.29673100000001,10,South Uptown,Calhoun Isle,5,2,Diamond Lake,03/11/2019,00:00
1328 32ND ST W,44.944767,-93.29705,10,South Uptown,Calhoun Isle,5,2,Diamond Lake,03/11/2019,00:00
1406 32ND ST W,44.944745000000005,-93.297607,10,South Uptown,Calhoun Isle,5,2,Diamond Lake,03/11/2019,00:00
1428 32ND ST W,44.944751000000004,-93.298649,10,ECCO,Calhoun Isle,5,2,Diamond Lake,03/11/2019,00:00
1444 32ND ST W,44.944778,-93.299345,10,ECCO,Calhoun Isle,5,2,Diamond Lake,03/11/2019,00:00
1520 32ND ST W,44.944756,-93.301801,10,ECCO,Calhoun Isle,5,2,Diamond Lake,03/11/2019,00:00
1522 32ND ST W,44.944752,-93.301836,10,ECCO,Calhoun Isle,5,2,Diamond Lake,03/11/2019,00:00
2655 CLEVELAND ST NE,45.016512,-93.230693,1,Audubon Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
2639 CLEVELAND ST NE,45.016073,-93.230722,1,Audubon Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
2603 CLEVELAND ST NE,45.01511,-93.230711,1,Audubon Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
2511 CLEVELAND ST NE,45.013489,-93.230703,1,Audubon Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
2647 ARTHUR ST NE,45.016644,-93.23201999999999,1,Audubon Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
3001 ARTHUR ST NE,45.022406,-93.23204799999999,1,Waite Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
3039 ARTHUR ST NE,45.023466,-93.23207,1,Waite Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
3143 GARFIELD ST NE,45.025338,-93.233255,1,Waite Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
2827 GARFIELD ST NE,45.019462,-93.23328599999999,1,Audubon Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
2957 HAYES ST NE,45.022038,-93.23451800000001,1,Audubon Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
2957 HAYES ST NE,45.022042,-93.234536,1,Audubon Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
3007 HAYES ST NE,45.022599,-93.234585,1,Audubon Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
3401 HAYES ST NE,45.030582,-93.234627,1,Waite Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
1855 POLK ST NE,45.007641,-93.245572,1,Windom Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
1839 POLK ST NE,45.007219,-93.24561800000001,1,Windom Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
1835 POLK ST NE,45.007014,-93.245584,1,Windom Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
1825 POLK ST NE,45.006873999999996,-93.245572,1,Windom Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
1823 POLK ST NE,45.006768,-93.245561,1,Windom Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
1819 POLK ST NE,45.006576,-93.245614,1,Windom Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
1819 POLK ST NE,45.006523,-93.24562399999999,1,Windom Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
1623 POLK ST NE,45.00486,-93.24480600000001,1,Northeast Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
1625 POLK ST NE,45.004938,-93.24480799999999,1,Northeast Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
1709 POLK ST NE,45.005272999999995,-93.244831,1,Northeast Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
3443 ULYSSES ST NE,45.030590000000004,-93.235848,1,Waite Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
3419 ULYSSES ST NE,45.030057,-93.235833,1,Waite Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
3311 ULYSSES ST NE,45.02794,-93.23584100000001,1,Waite Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
3251 ULYSSES ST NE,45.027336,-93.23582900000001,1,Waite Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
3239 ULYSSES ST NE,45.026959000000005,-93.23581800000001,1,Waite Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
3227 ULYSSES ST NE,45.026683,-93.235865,1,Waite Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
3221 ULYSSES ST NE,45.026463,-93.235837,1,Waite Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
3125 ULYSSES ST NE,45.024753000000004,-93.235845,1,Waite Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
2947 ULYSSES ST NE,45.022009999999995,-93.23581800000001,1,Audubon Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
2957 ULYSSES ST NE,45.022005,-93.235815,1,Audubon Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
2939 ULYSSES ST NE,45.021483,-93.23581,1,Audubon Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
2849 ULYSSES ST NE,45.019971999999996,-93.23582900000001,1,Audubon Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
2749 ULYSSES ST NE,45.018407,-93.235817,1,Audubon Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
2745 ULYSSES ST NE,45.018285999999996,-93.23585200000001,1,Audubon Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
2641 ULYSSES ST NE,45.016308,-93.23584,1,Audubon Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
2543 ULYSSES ST NE,45.014525,-93.23588000000001,1,Audubon Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
2507 ULYSSES ST NE,45.013452,-93.23585,1,Audubon Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
2503 ULYSSES ST NE,45.013309,-93.23585600000001,1,Audubon Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
2527 LINCOLN ST NE,45.014131,-93.238446,1,Audubon Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
2601 LINCOLN ST NE,45.015254,-93.238428,1,Audubon Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
2623 LINCOLN ST NE,45.015823,-93.23846,1,Audubon Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
2811 LINCOLN ST NE,45.019121000000005,-93.238424,1,Audubon Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
2825 LINCOLN ST NE,45.019546999999996,-93.238376,1,Audubon Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
3201 15TH AVE S,44.944759999999995,-93.25376800000001,9,Powderhorn Park,Powderhorn,6,3,Diamond Lake,03/12/2019,00:00
3201 15TH AVE S,44.944611,-93.25380600000001,9,Powderhorn Park,Powderhorn,6,3,Diamond Lake,03/12/2019,00:00
3223 15TH AVE S,44.944133,-93.25354399999999,9,Powderhorn Park,Powderhorn,6,3,Diamond Lake,03/12/2019,00:00
3541 15TH AVE S,44.938169,-93.25364499999999,9,Powderhorn Park,Powderhorn,6,3,Diamond Lake,03/12/2019,00:00
3621 15TH AVE S,44.937003999999995,-93.253803,9,Powderhorn Park,Powderhorn,6,3,Diamond Lake,03/12/2019,00:00
3719 15TH AVE S,44.935257,-93.25372,9,Powderhorn Park,Powderhorn,6,3,Diamond Lake,03/12/2019,00:00
3727 15TH AVE S,44.934726,-93.253683,9,Powderhorn Park,Powderhorn,6,3,Diamond Lake,03/12/2019,00:00
3807 15TH AVE S,44.933884,-93.25370600000001,8,Bancroft,Powderhorn,6,3,Diamond Lake,03/12/2019,00:00
3809 15TH AVE S,44.933884,-93.25370600000001,8,Bancroft,Powderhorn,6,3,Diamond Lake,03/12/2019,00:00
3819 15TH AVE S,44.933575,-93.253539,8,Bancroft,Powderhorn,6,3,Diamond Lake,03/12/2019,00:00
3833 15TH AVE S,44.933183,-93.253714,8,Bancroft,Powderhorn,6,3,Diamond Lake,03/12/2019,00:00
3837 15TH AVE S,44.933156,-93.253764,8,Bancroft,Powderhorn,6,3,Diamond Lake,03/12/2019,00:00
3845 15TH AVE S,44.932862,-93.25358,8,Bancroft,Powderhorn,6,3,Diamond Lake,03/12/2019,00:00
3853 15TH AVE S,44.932472,-93.25380899999999,8,Bancroft,Powderhorn,6,3,Diamond Lake,03/12/2019,00:00
3953 15TH AVE S,44.930399,-93.253895,8,Bancroft,Powderhorn,6,3,Diamond Lake,03/12/2019,00:00
4011 15TH AVE S,44.929858,-93.253872,8,Bancroft,Powderhorn,6,3,Diamond Lake,03/12/2019,00:00
4305 15TH AVE S,44.924902,-93.25359499999999,11,Northrop,Nokomis,6,3,Diamond Lake,03/12/2019,00:00
4349 15TH AVE S,44.923574,-93.25343000000001,11,Northrop,Nokomis,6,3,Diamond Lake,03/12/2019,00:00
4703 15TH AVE S,44.917596,-93.253552,11,Northrop,Nokomis,6,3,Diamond Lake,03/12/2019,00:00
4707 15TH AVE S,44.917615999999995,-93.253579,11,Northrop,Nokomis,6,3,Diamond Lake,03/12/2019,00:00
4717 15TH AVE S,44.917182000000004,-93.253556,11,Northrop,Nokomis,6,3,Diamond Lake,03/12/2019,00:00
4719 15TH AVE S,44.91717,-93.25368399999999,11,Northrop,Nokomis,6,3,Diamond Lake,03/12/2019,00:00
4739 15TH AVE S,44.916717,-93.253506,11,Northrop,Nokomis,6,3,Diamond Lake,03/12/2019,00:00
4845 11TH AVE S,44.914468,-93.25881600000001,11,Northrop,Nokomis,6,3,Diamond Lake,03/12/2019,00:00
4709 10TH AVE S,44.917601,-93.260017,11,Northrop,Nokomis,6,3,Diamond Lake,03/12/2019,00:00
4809 10TH AVE S,44.913883,-93.260278,11,Northrop,Nokomis,6,3,Diamond Lake,03/12/2019,00:00
4813 10TH AVE S,44.913845,-93.260194,11,Northrop,Nokomis,6,3,Diamond Lake,03/12/2019,00:00
4845 ELLIOT AVE S,44.914695,-93.261459,11,Northrop,Nokomis,6,3,Diamond Lake,03/12/2019,00:00
4801 ELLIOT AVE S,44.91588,-93.261593,11,Northrop,Nokomis,6,3,Diamond Lake,03/12/2019,00:00
4719 ELLIOT AVE S,44.917116,-93.261362,11,Northrop,Nokomis,6,3,Diamond Lake,03/12/2019,00:00
4709 ELLIOT AVE S,44.917468,-93.261273,11,Northrop,Nokomis,6,3,Diamond Lake,03/12/2019,00:00
3020 36TH AVE S,44.938016,-93.226862,12,Howe,Longfellow,6,2,Diamond Lake,03/11/2019,00:00
4526 37TH ST E,44.935818,-93.207957,12,Howe,Longfellow,6,2,Diamond Lake,03/11/2019,00:00
3324 37TH ST E,44.935643,-93.223316,12,Howe,Longfellow,6,2,Diamond Lake,03/11/2019,00:00
1517 52ND AVE N,45.04933,-93.29995699999999,4,Shingle Creek,Camden,1,3,Diamond Lake,03/12/2019,00:00
1519 52ND AVE N,45.049372,-93.3003,4,Shingle Creek,Camden,1,3,Diamond Lake,03/12/2019,00:00
1619 52ND AVE N,45.049358000000005,-93.30162,4,Shingle Creek,Camden,1,3,Diamond Lake,03/12/2019,00:00
1621 52ND AVE N,45.049339,-93.301694,4,Shingle Creek,Camden,1,3,Diamond Lake,03/12/2019,00:00
1705 52ND AVE N,45.049359,-93.30224,4,Shingle Creek,Camden,1,3,Diamond Lake,03/12/2019,00:00
1719 52ND AVE N,45.04935,-93.30273100000001,4,Shingle Creek,Camden,1,3,Diamond Lake,03/12/2019,00:00
1113 50TH AVE N,45.045704,-93.294832,4,Lind - Bohanon,Camden,1,3,Diamond Lake,03/12/2019,00:00
711 51ST AVE N,45.047548,-93.289103,4,Lind - Bohanon,Camden,1,3,Diamond Lake,03/12/2019,00:00
417 51ST AVE N,45.047534000000006,-93.287348,4,Lind - Bohanon,Camden,1,3,Diamond Lake,03/12/2019,00:00
819 50TH AVE N,45.045732,-93.291361,4,Lind - Bohanon,Camden,1,3,Diamond Lake,03/12/2019,00:00
1019 48TH AVE N,45.042164,-93.29372099999999,4,Lind - Bohanon,Camden,1,3,Diamond Lake,03/12/2019,00:00
1017 48TH AVE N,45.042154,-93.29363000000001,4,Lind - Bohanon,Camden,1,3,Diamond Lake,03/12/2019,00:00
1005 48TH AVE N,45.042141,-93.292854,4,Lind - Bohanon,Camden,1,3,Diamond Lake,03/12/2019,00:00
917 48TH AVE N,45.042120000000004,-93.292401,4,Lind - Bohanon,Camden,1,3,Diamond Lake,03/12/2019,00:00
715 48TH AVE N,45.042121,-93.289192,4,Lind - Bohanon,Camden,1,3,Diamond Lake,03/12/2019,00:00
605 47TH AVE N,45.040359,-93.28770300000001,4,Lind - Bohanon,Camden,1,3,Diamond Lake,03/12/2019,00:00
607 47TH AVE N,45.040353,-93.287762,4,Lind - Bohanon,Camden,1,3,Diamond Lake,03/12/2019,00:00
609 47TH AVE N,45.040335999999996,-93.28789300000001,4,Lind - Bohanon,Camden,1,3,Diamond Lake,03/12/2019,00:00
611 47TH AVE N,45.040327000000005,-93.28813000000001,4,Lind - Bohanon,Camden,1,3,Diamond Lake,03/12/2019,00:00
615 47TH AVE N,45.040341999999995,-93.288691,4,Lind - Bohanon,Camden,1,3,Diamond Lake,03/12/2019,00:00
617 47TH AVE N,45.040327000000005,-93.288794,4,Lind - Bohanon,Camden,1,3,Diamond Lake,03/12/2019,00:00
721 47TH AVE N,45.04033,-93.289299,4,Lind - Bohanon,Camden,1,3,Diamond Lake,03/12/2019,00:00
723 47TH AVE N,45.040316,-93.28985899999999,4,Lind - Bohanon,Camden,1,3,Diamond Lake,03/12/2019,00:00
725 47TH AVE N,45.040299,-93.289961,4,Lind - Bohanon,Camden,1,3,Diamond Lake,03/12/2019,00:00
1009 47TH AVE N,45.040261,-93.291914,4,Lind - Bohanon,Camden,1,3,Diamond Lake,03/12/2019,00:00
1115 47TH AVE N,45.040265999999995,-93.293669,4,Lind - Bohanon,Camden,1,3,Diamond Lake,03/12/2019,00:00
1113 47TH AVE N,45.040283,-93.2955,4,Lind - Bohanon,Camden,1,3,Diamond Lake,03/12/2019,00:00
1115 47TH AVE N,45.040283,-93.295772,4,Lind - Bohanon,Camden,1,3,Diamond Lake,03/12/2019,00:00
1117 47TH AVE N,45.040236,-93.29591500000001,4,Lind - Bohanon,Camden,1,3,Diamond Lake,03/12/2019,00:00
1115 46TH AVE N,45.038470000000004,-93.294228,4,Lind - Bohanon,Camden,1,3,Diamond Lake,03/12/2019,00:00
1017 46TH AVE N,45.038502,-93.293545,4,Lind - Bohanon,Camden,1,3,Diamond Lake,03/12/2019,00:00
1015 46TH AVE N,45.038501000000004,-93.293499,4,Lind - Bohanon,Camden,1,3,Diamond Lake,03/12/2019,00:00
909 46TH AVE N,45.038515999999994,-93.291781,4,Lind - Bohanon,Camden,1,3,Diamond Lake,03/12/2019,00:00
4334 MORGAN AVE N,45.034418,-93.304769,4,Webber - Camden,Camden,1,2,Diamond Lake,03/11/2019,00:00
4342 MORGAN AVE N,45.034903,-93.30475899999999,4,Webber - Camden,Camden,1,2,Diamond Lake,03/11/2019,00:00
816 41ST AVE N,45.029422,-93.290014,4,Webber - Camden,Camden,1,2,Diamond Lake,03/11/2019,00:00
812 36TH AVE N,45.020346,-93.290272,4,McKinley,Camden,1,2,Diamond Lake,03/11/2019,00:00
2200 35TH AVE N,45.018665999999996,-93.307144,4,Folwell,Camden,1,2,Diamond Lake,03/11/2019,00:00
1208 35TH AVE N,45.018619,-93.295949,4,Folwell,Camden,1,2,Diamond Lake,03/11/2019,00:00
1016 34TH AVE N,45.01855,-93.29255699999999,4,McKinley,Camden,1,2,Diamond Lake,03/11/2019,00:00
1014 34TH AVE N,45.016729999999995,-93.292422,4,McKinley,Camden,1,2,Diamond Lake,03/11/2019,00:00
1116 34TH AVE N,45.016735,-93.295163,4,Folwell,Camden,1,2,Diamond Lake,03/11/2019,00:00
1200 34TH AVE N,45.01675,-93.295916,4,Folwell,Camden,1,2,Diamond Lake,03/11/2019,00:00
1616 34TH AVE N,45.016807,-93.299799,4,Folwell,Camden,1,2,Diamond Lake,03/11/2019,00:00
614 33RD AVE N,45.014932,-93.287182,4,McKinley,Camden,1,2,Diamond Lake,03/11/2019,00:00
3014 47TH AVE N,45.040191,-93.31882399999999,4,Victory,Camden,1,2,Diamond Lake,03/11/2019,00:00
3016 47TH AVE N,45.040188,-93.319048,4,Victory,Camden,1,2,Diamond Lake,03/11/2019,00:00
2806 43RD AVE N,45.033412,-93.314998,4,Victory,Camden,1,2,Diamond Lake,03/11/2019,00:00
2706 39TH AVE N,45.025892999999996,-93.313978,4,Victory,Camden,1,2,Diamond Lake,03/11/2019,00:00
2506 50TH AVE N,45.045802,-93.312054,4,Shingle Creek,Camden,1,2,Diamond Lake,03/11/2019,00:00
2504 50TH AVE N,45.045802,-93.313374,4,Shingle Creek,Camden,1,2,Diamond Lake,03/11/2019,00:00
912 47TH AVE N,45.040308,-93.291845,4,Lind - Bohanon,Camden,1,2,Diamond Lake,03/11/2019,00:00
918 47TH AVE N,45.040268,-93.29253,4,Lind - Bohanon,Camden,1,2,Diamond Lake,03/11/2019,00:00
1116 46TH AVE N,45.038478999999995,-93.294359,4,Lind - Bohanon,Camden,1,2,Diamond Lake,03/11/2019,00:00
1016 46TH AVE N,45.038469,-93.293525,4,Lind - Bohanon,Camden,1,2,Diamond Lake,03/11/2019,00:00
3036 20TH AVE S,44.937089,-93.243525,12,Standish,Powderhorn,6,2,Diamond Lake,03/11/2019,00:00
3636 20TH AVE S,44.9367,-93.243838,12,Standish,Powderhorn,6,2,Diamond Lake,03/11/2019,00:00
3642 20TH AVE S,44.936285999999996,-93.243767,12,Standish,Powderhorn,6,2,Diamond Lake,03/11/2019,00:00
3104 19TH AVE S,44.946325,-93.24494200000001,9,Corcoran,Powderhorn,6,2,Diamond Lake,03/11/2019,00:00
3104 19TH AVE S,44.946326,-93.245042,9,Corcoran,Powderhorn,6,2,Diamond Lake,03/11/2019,00:00
3104 19TH AVE S,44.946222999999996,-93.244977,9,Corcoran,Powderhorn,6,2,Diamond Lake,03/11/2019,00:00
3100 19TH AVE S,44.946457,-93.244973,9,Corcoran,Powderhorn,6,2,Diamond Lake,03/11/2019,00:00
3540 ALDRICH AVE S,44.938302,-93.289565,10,South Uptown,Calhoun Isle,5,2,Diamond Lake,03/11/2019,00:00
3604 ALDRICH AVE S,44.937447,-93.289459,10,East Harriet,Southwest,5,2,Diamond Lake,03/11/2019,00:00
3638 ALDRICH AVE S,44.936463,-93.2894,10,East Harriet,Southwest,5,2,Diamond Lake,03/11/2019,00:00
3640 ALDRICH AVE S,44.936427,-93.289462,10,East Harriet,Southwest,5,2,Diamond Lake,03/11/2019,00:00
4004 ALDRICH AVE S,44.930349,-93.289574,10,East Harriet,Southwest,5,2,Diamond Lake,03/11/2019,00:00
3104 COLFAX AVE S,44.946011,-93.291839,10,South Uptown,Calhoun Isle,5,2,Diamond Lake,03/11/2019,00:00
3344 COLFAX AVE S,44.94177,-93.292063,10,South Uptown,Calhoun Isle,5,2,Diamond Lake,03/11/2019,00:00
3332 COLFAX AVE S,44.941798,-93.291911,10,South Uptown,Calhoun Isle,5,2,Diamond Lake,03/11/2019,00:00
3434 COLFAX AVE S,44.940197999999995,-93.291863,10,South Uptown,Calhoun Isle,5,2,Diamond Lake,03/11/2019,00:00
3438 COLFAX AVE S,44.940067,-93.292047,10,South Uptown,Calhoun Isle,5,2,Diamond Lake,03/11/2019,00:00
3444 COLFAX AVE S,44.939987,-93.292113,10,South Uptown,Calhoun Isle,5,2,Diamond Lake,03/11/2019,00:00
3536 COLFAX AVE S,44.938201,-93.291761,10,South Uptown,Calhoun Isle,5,2,Diamond Lake,03/11/2019,00:00
4128 COLFAX AVE S,44.927675,-93.29223499999999,10,East Harriet,Southwest,5,2,Diamond Lake,03/11/2019,00:00
3308 GIRARD AVE S,44.942826000000004,-93.29714,10,South Uptown,Calhoun Isle,5,2,Diamond Lake,03/11/2019,00:00
3302 GIRARD AVE S,44.942889,-93.297133,10,South Uptown,Calhoun Isle,5,2,Diamond Lake,03/11/2019,00:00
3228 GIRARD AVE S,44.943973,-93.29711800000001,10,South Uptown,Calhoun Isle,5,2,Diamond Lake,03/11/2019,00:00
3 VINCENT AVE S,44.977099,-93.316087,7,Bryn - Mawr,Calhoun Isle,3,3,Diamond Lake,03/12/2019,00:00
405 OLIVER AVE N,44.981858,-93.30693000000001,5,Harrison,Near North,3,3,Diamond Lake,03/12/2019,00:00
211 MORGAN AVE N,44.978524,-93.304434,5,Harrison,Near North,3,3,Diamond Lake,03/12/2019,00:00
189 MORGAN AVE N,44.977675,-93.304326,5,Harrison,Near North,3,3,Diamond Lake,03/12/2019,00:00
207 GIRARD AVE N,44.975297999999995,-93.291291,7,Lowry Hill,Calhoun Isle,3,3,Diamond Lake,03/12/2019,00:00
319 BRYANT AVE N,44.981265,-93.291232,5,Sumner - Glenwood,Near North,3,3,Diamond Lake,03/12/2019,00:00
2011 3RD AVE N,44.979762,-93.306122,5,Harrison,Near North,3,3,Diamond Lake,03/12/2019,00:00
1905 LAUREL AVE,44.973989,-93.30374499999999,7,Bryn - Mawr,Calhoun Isle,3,3,Diamond Lake,03/12/2019,00:00
1911 3RD AVE N,44.97975,-93.304887,5,Harrison,Near North,3,3,Diamond Lake,03/12/2019,00:00
1921 2ND AVE N,44.979058,-93.30553499999999,5,Harrison,Near North,3,3,Diamond Lake,03/12/2019,00:00
2001 2ND AVE N,44.978972,-93.305991,5,Harrison,Near North,3,3,Diamond Lake,03/12/2019,00:00
3036 15TH AVE S,44.947171999999995,-93.253715,9,Powderhorn Park,Powderhorn,6,2,Diamond Lake,03/11/2019,00:00
3054 15TH AVE S,44.946740999999996,-93.25355400000001,9,Powderhorn Park,Powderhorn,6,2,Diamond Lake,03/11/2019,00:00
2015 2ND AVE N,44.979065000000006,-93.306913,5,Harrison,Near North,3,3,Diamond Lake,03/12/2019,00:00
2301 2ND AVE N,44.978987,-93.307146,5,Harrison,Near North,3,3,Diamond Lake,03/12/2019,00:00
2103 2ND AVE N,44.978965,-93.30750400000001,5,Harrison,Near North,3,3,Diamond Lake,03/12/2019,00:00
2107 2ND AVE N,44.978984999999994,-93.307621,5,Harrison,Near North,3,3,Diamond Lake,03/12/2019,00:00
2123 2ND AVE N,44.978947999999995,-93.308022,5,Harrison,Near North,3,3,Diamond Lake,03/12/2019,00:00
1819 CHESTNUT AVE,44.977112,-93.30399200000001,5,Harrison,Near North,3,3,Diamond Lake,03/12/2019,00:00
2829 LINCOLN ST NE,45.019581,-93.2384,1,Audubon Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
2905 LINCOLN ST NE,45.020790000000005,-93.238455,1,Audubon Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
2915 LINCOLN ST NE,45.020875,-93.238412,1,Audubon Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
3257 LINCOLN ST NE,45.027534,-93.23840899999999,1,Waite Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
3649 LINCOLN ST NE,45.034943,-93.23839699999999,1,Waite Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
1617 35TH AVE NE,45.031304,-93.236275,1,Waite Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
1845 34TH AVE NE,45.030334,-93.232448,1,Waite Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
1845 34TH AVE NE,45.030344,-93.23264,1,Waite Park,Northeast,2,3,Diamond Lake,03/12/2019,00:00
