Location,Latitude,Longitude,Neighborhood,Community,Ward,Day,Tow_Zone,Date,Time,Emergency
5134 41ST AVE S,44.9095535278,-93.2139434814,Minnehaha,Nokomis,12,2,6,01/23/2018,00:00,Pembina
3110 31ST ST E,44.946716308599996,-93.22666931149999,Longfellow,Longfellow,2,2,6,01/23/2018,00:00,Pembina
3234 COLUMBUS AVE S,44.943721771199996,-93.2639007568,Central,Powderhorn,9,2,5,01/23/2018,00:00,Pembina
4808 ALDRICH AVE N,45.0424041748,-93.29013824459999,Lind - Bohanon,Camden,4,2,1,01/23/2018,00:00,Pembina
2704 ALDRICH AVE S,44.953601837200004,-93.289390564,Lowry Hill East,Calhoun Isle,10,2,3,01/23/2018,00:00,Pembina
1622 47TH ST E,44.9179267883,-93.2514419556,Northrop,Nokomis,11,2,6,01/23/2018,00:00,Pembina
2538 18TH AVE S,44.9559135437,-93.24867248540001,East Phillips,Phillips,9,2,3,01/23/2018,00:00,Pembina
624 20TH AVE NE,45.0085639954,-93.2573928833,Holland,Northeast,1,2,2,01/23/2018,00:00,Pembina
3438 PLEASANT AVE,44.9400444031,-93.2830734253,Lyndale,Powderhorn,8,2,5,01/23/2018,00:00,Pembina
3236 COLUMBUS AVE S,44.9436264038,-93.26393127440001,Central,Powderhorn,9,2,5,01/23/2018,00:00,Pembina
2946 LOGAN AVE N,45.0109863281,-93.30318450930001,Jordan,Near North,5,2,1,01/23/2018,00:00,Pembina
612 18TH ST E,44.9652557373,-93.2666625977,Ventura Village,Phillips,6,2,3,01/23/2018,00:00,Pembina
3504 PILLSBURY AVE,44.939304351800004,-93.2814712524,Lyndale,Powderhorn,8,2,5,01/23/2018,00:00,Pembina
252 QUEEN AVE N,44.978736877399996,-93.3096160889,Harrison,Near North,5,2,3,01/23/2018,00:00,Pembina
2950 LOGAN AVE N,45.0111541748,-93.3031616211,Jordan,Near North,5,2,1,01/23/2018,00:00,Pembina
3616 2 1/2 ST NE,45.0342903137,-93.26519012450001,Columbia Park,Northeast,1,2,2,01/23/2018,00:00,Pembina
2828 49TH ST E,44.9142723083,-93.23078918459998,Keewaydin,Nokomis,12,2,6,01/23/2018,00:00,Pembina
4716 ALDRICH AVE N,45.0408210754,-93.2901687622,Lind - Bohanon,Camden,4,2,1,01/23/2018,00:00,Pembina
2658 ALDRICH AVE S,44.9540023804,-93.2893981934,Lowry Hill East,Calhoun Isle,10,2,3,01/23/2018,00:00,Pembina
2700 DELAWARE ST SE,44.9712905884,-93.21925354,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
220 41ST ST W,44.9286842346,-93.2828140259,King Field,Southwest,8,2,5,01/23/2018,00:00,Pembina
2616 18TH AVE S,44.954826355,-93.2486877441,East Phillips,Phillips,9,2,3,01/23/2018,00:00,Pembina
3610 PLEASANT AVE,44.937271118199995,-93.28310394290001,King Field,Southwest,8,2,5,01/23/2018,00:00,Pembina
3308 COLUMBUS AVE S,44.942817688000005,-93.2638931274,Central,Powderhorn,9,2,5,01/23/2018,00:00,Pembina
614 18TH ST E,44.9651107788,-93.2665710449,Ventura Village,Phillips,6,2,3,01/23/2018,00:00,Pembina
3520 PILLSBURY AVE,44.9389381409,-93.2814559937,Lyndale,Powderhorn,8,2,5,01/23/2018,00:00,Pembina
5554 41ST AVE S,44.9019966125,-93.21398925780001,Morris Park,Nokomis,12,2,6,01/23/2018,00:00,Pembina
302 41ST ST W,44.9286842346,-93.2832641602,King Field,Southwest,8,2,5,01/23/2018,00:00,Pembina
3626 31ST ST E,44.946849823,-93.219367981,Longfellow,Longfellow,2,2,6,01/23/2018,00:00,Pembina
2944 LOGAN AVE N,45.010864257799994,-93.30319213870001,Jordan,Near North,5,2,1,01/23/2018,00:00,Pembina
3310 COLUMBUS AVE S,44.942817688000005,-93.26391601559999,Central,Powderhorn,9,2,5,01/23/2018,00:00,Pembina
3636 PLEASANT AVE,44.936611175500005,-93.2830886841,King Field,Southwest,8,2,5,01/23/2018,00:00,Pembina
4716 ALDRICH AVE N,45.040657043500005,-93.29014587399999,Lind - Bohanon,Camden,4,2,1,01/23/2018,00:00,Pembina
2300 ELLIOT AVE,44.95984268189999,-93.26106262209998,Ventura Village,Phillips,6,2,3,01/23/2018,00:00,Pembina
2700 DELAWARE ST SE,44.9711608887,-93.21891021729999,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
2910 LOGAN AVE N,45.00989151,-93.30319213870001,Jordan,Near North,5,2,1,01/23/2018,00:00,Pembina
1830 BENJAMIN ST NE,45.007499694799996,-93.2294845581,Windom Park,Northeast,1,2,2,01/23/2018,00:00,Pembina
3334 COLUMBUS AVE S,44.9421348572,-93.2639007568,Central,Powderhorn,9,2,5,01/23/2018,00:00,Pembina
2720 49TH ST E,44.914478302,-93.2324752808,Keewaydin,Nokomis,11,2,6,01/23/2018,00:00,Pembina
2230 ELLIOT AVE,44.959838867200006,-93.2610702515,Ventura Village,Phillips,6,2,3,01/23/2018,00:00,Pembina
2544 ALDRICH AVE S,44.956005096400006,-93.289352417,Lowry Hill East,Calhoun Isle,10,2,3,01/23/2018,00:00,Pembina
3046 MCKINLEY ST NE,45.0235137939,-93.2282104492,Waite Park,Northeast,1,2,2,01/23/2018,00:00,Pembina
810 41ST ST W,44.928657531700004,-93.2902526855,East Harriet,Southwest,10,2,5,01/23/2018,00:00,Pembina
2704 18TH AVE S,44.9535903931,-93.2486877441,East Phillips,Phillips,9,2,3,01/23/2018,00:00,Pembina
3708 31ST ST E,44.946796417200005,-93.2186584473,Longfellow,Longfellow,2,2,6,01/23/2018,00:00,Pembina
644 18TH ST E,44.9651374817,-93.265625,Ventura Village,Phillips,6,2,3,01/23/2018,00:00,Pembina
4630 ALDRICH AVE N,45.039348602299995,-93.29013824459999,Lind - Bohanon,Camden,4,2,1,01/23/2018,00:00,Pembina
814 41ST ST W,44.928657531700004,-93.2902603149,East Harriet,Southwest,10,2,5,01/23/2018,00:00,Pembina
2708 18TH AVE S,44.9535446167,-93.24871063229999,East Phillips,Phillips,9,2,3,01/23/2018,00:00,Pembina
520 23RD AVE NE,45.0110969543,-93.2595443726,Holland,Northeast,1,2,2,01/23/2018,00:00,Pembina
642 18TH ST E,44.9649848938,-93.2658462524,Ventura Village,Phillips,6,2,3,01/23/2018,00:00,Pembina
2512 ALDRICH AVE S,44.9569854736,-93.28949737549999,Lowry Hill East,Calhoun Isle,10,2,3,01/23/2018,00:00,Pembina
500 23RD AVE NE,45.011005401599995,-93.26020050049999,Holland,Northeast,1,2,2,01/23/2018,00:00,Pembina
2716 DELAWARE ST SE,44.9710197449,-93.2186355591,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
508 23RD AVE NE,45.011077880900004,-93.259979248,Holland,Northeast,1,2,2,01/23/2018,00:00,Pembina
3408 COLUMBUS AVE S,44.9410324097,-93.2638778687,Central,Powderhorn,9,2,5,01/23/2018,00:00,Pembina
3014 45TH AVE S,44.9478492737,-93.2087860107,Cooper,Longfellow,2,2,6,01/23/2018,00:00,Pembina
502 23RD AVE NE,45.011005401599995,-93.26020050049999,Holland,Northeast,1,2,2,01/23/2018,00:00,Pembina
2710 18TH AVE S,44.9534797668,-93.2486877441,East Phillips,Phillips,9,2,3,01/23/2018,00:00,Pembina
380 31ST ST E,44.946968078599994,-93.2176361084,Cooper,Longfellow,2,2,6,01/23/2018,00:00,Pembina
2650 LOGAN AVE N,45.0074386597,-93.30313110350001,Jordan,Near North,5,2,1,01/23/2018,00:00,Pembina
3008 45TH AVE S,44.9478378296,-93.2087783813,Cooper,Longfellow,2,2,6,01/23/2018,00:00,Pembina
3022 OAKLAND AVE S,44.9474334717,-93.26650238040001,Central,Powderhorn,9,2,5,01/23/2018,00:00,Pembina
2726 BRYANT AVE S,44.9529838562,-93.29058074950001,Lowry Hill East,Calhoun Isle,10,2,3,01/23/2018,00:00,Pembina
502 SHERIDAN AVE N,44.9829368591,-93.3121566772,Harrison,Near North,5,2,3,01/23/2018,00:00,Pembina
2712 18TH AVE S,44.9534034729,-93.24870300290002,East Phillips,Phillips,9,2,3,01/23/2018,00:00,Pembina
1316 KNOX AVE N,44.9922027588,-93.3019485474,Willard - Hay,Near North,5,2,1,01/23/2018,00:00,Pembina
3412 COLUMBUS AVE S,44.940837860100004,-93.26385498049999,Central,Powderhorn,9,2,5,01/23/2018,00:00,Pembina
640 18TH ST E,44.965175628699996,-93.26558685299999,Ventura Village,Phillips,6,2,3,01/23/2018,00:00,Pembina
2224 ELLIOT AVE,44.9600753784,-93.2610702515,Ventura Village,Phillips,6,2,3,01/23/2018,00:00,Pembina
2358 MCKINLEY ST NE,45.0131568909,-93.2280731201,Windom Park,Northeast,1,2,2,01/23/2018,00:00,Pembina
2706 51ST ST E,44.910655975299996,-93.23358154299999,Keewaydin,Nokomis,11,2,6,01/23/2018,00:00,Pembina
4424 BRYANT AVE N,45.0363121033,-93.2913513184,Lind - Bohanon,Camden,4,2,1,01/23/2018,00:00,Pembina
2220 ELLIOT AVE,44.960144043,-93.2610473633,Ventura Village,Phillips,6,2,3,01/23/2018,00:00,Pembina
1124 8TH AVE N,44.9863739014,-93.29364776610001,Sumner - Glenwood,Near North,5,2,1,01/23/2018,00:00,Pembina
2614 LOGAN AVE N,45.006435394300006,-93.3031768799,Jordan,Near North,5,2,1,01/23/2018,00:00,Pembina
4410 PLEASANT AVE,44.9228286743,-93.2831420898,King Field,Southwest,8,2,5,01/23/2018,00:00,Pembina
630 18TH ST E,44.9651260376,-93.26602172850001,Ventura Village,Phillips,6,2,3,01/23/2018,00:00,Pembina
3002 OAKLAND AVE S,44.9481048584,-93.2665100098,Central,Powderhorn,9,2,5,01/23/2018,00:00,Pembina
696 23RD AVE NE,45.0112266541,-93.2524871826,Holland,Northeast,1,2,2,01/23/2018,00:00,Pembina
628 18TH ST E,44.9650497437,-93.26616668700001,Ventura Village,Phillips,6,2,3,01/23/2018,00:00,Pembina
138 43RD ST W,44.9250488281,-93.28150939940001,King Field,Southwest,8,2,5,01/23/2018,00:00,Pembina
2614 LOGAN AVE N,45.0063705444,-93.30311584469999,Jordan,Near North,5,2,1,01/23/2018,00:00,Pembina
3606 COLUMBUS AVE S,44.9375457764,-93.2638244629,Central,Powderhorn,8,2,5,01/23/2018,00:00,Pembina
4530 COLFAX AVE N,45.0375213623,-93.2926864624,Lind - Bohanon,Camden,4,2,1,01/23/2018,00:00,Pembina
2216 ELLIOT AVE,44.960250854499996,-93.2610702515,Ventura Village,Phillips,6,2,3,01/23/2018,00:00,Pembina
2316 ALDRICH AVE S,44.9595375061,-93.2893981934,Lowry Hill East,Calhoun Isle,10,2,3,01/23/2018,00:00,Pembina
610 25TH AVE SE,44.9758796692,-93.2184066772,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
900 23RD AVE NE,45.010864257799994,-93.2488937378,Holland,Northeast,1,2,2,01/23/2018,00:00,Pembina
626 18TH ST E,44.9651908875,-93.26634216309999,Ventura Village,Phillips,6,2,3,01/23/2018,00:00,Pembina
4538 COLFAX AVE N,45.0377426147,-93.29267120360001,Lind - Bohanon,Camden,4,2,1,01/23/2018,00:00,Pembina
2214 ELLIOT AVE,44.9604110718,-93.2610778809,Ventura Village,Phillips,6,2,3,01/23/2018,00:00,Pembina
2310 ALDRICH AVE S,44.9594993591,-93.2894363403,Lowry Hill East,Calhoun Isle,10,2,3,01/23/2018,00:00,Pembina
2810 BRYANT AVE S,44.9513092041,-93.29047393799999,Lowry Hill East,Calhoun Isle,10,2,3,01/23/2018,00:00,Pembina
3114 FINDLEY PL,44.9450759888,-93.2805480957,Lyndale,Powderhorn,8,2,5,01/23/2018,00:00,Pembina
2814 DELAWARE ST SE,44.9705657959,-93.21801757809999,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
3610 COLUMBUS AVE S,44.937438964799995,-93.2638397217,Central,Powderhorn,8,2,5,01/23/2018,00:00,Pembina
620 18TH ST E,44.965045929,-93.2663269043,Ventura Village,Phillips,6,2,3,01/23/2018,00:00,Pembina
2718 18TH AVE S,44.9531517029,-93.24870300290002,East Phillips,Phillips,9,2,3,01/23/2018,00:00,Pembina
4600 COLFAX AVE N,45.0385894775,-93.2927017212,Lind - Bohanon,Camden,4,2,1,01/23/2018,00:00,Pembina
2208 ELLIOT AVE,44.9604759216,-93.2610855103,Ventura Village,Phillips,6,2,3,01/23/2018,00:00,Pembina
5732 BOSSEN TERR,44.899181366,-93.2266387939,Wenonah,Nokomis,11,2,6,01/23/2018,00:00,Pembina
286 WASHBURN AVE N,44.9793510437,-93.31726074219999,Bryn - Mawr,Calhoun Isle,7,2,3,01/23/2018,00:00,Pembina
2816 DELAWARE ST SE,44.9703979492,-93.2179718018,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
5554 30TH AVE S,44.9042205811,-93.22978973389999,Wenonah,Nokomis,11,2,6,01/23/2018,00:00,Pembina
928 24TH AVE NE,45.0121765137,-93.2477416992,Holland,Northeast,1,2,2,01/23/2018,00:00,Pembina
3026 51ST ST E,44.9104232788,-93.22886657709999,Keewaydin,Nokomis,12,2,6,01/23/2018,00:00,Pembina
2304 ALDRICH AVE S,44.959941863999994,-93.2893295288,Lowry Hill East,Calhoun Isle,10,2,3,01/23/2018,00:00,Pembina
2722 18TH AVE S,44.953037261999995,-93.2487411499,East Phillips,Phillips,9,2,3,01/23/2018,00:00,Pembina
926 24TH AVE NE,45.0121688843,-93.24766540530001,Holland,Northeast,1,2,2,01/23/2018,00:00,Pembina
1200 10TH AVE N,44.9881782532,-93.29434204100001,Near - North,Near North,5,2,1,01/23/2018,00:00,Pembina
926 24TH AVE NE,45.012153625500005,-93.2480926514,Holland,Northeast,1,2,2,01/23/2018,00:00,Pembina
2818 DELAWARE ST SE,44.9702835083,-93.21788024899999,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
1900 34TH AVE N,45.0168495178,-93.3034591675,Folwell,Camden,4,2,1,01/23/2018,00:00,Pembina
2822 55TH ST W,44.9034347534,-93.315788269,Armatage,Southwest,13,2,5,01/23/2018,00:00,Pembina
4622 COLFAX AVE N,45.0390510559,-93.2927017212,Lind - Bohanon,Camden,4,2,1,01/23/2018,00:00,Pembina
2228 ALDRICH AVE S,44.9603843689,-93.2891387939,Lowry Hill East,Calhoun Isle,10,2,3,01/23/2018,00:00,Pembina
5740 BOSSEN TERR,44.8990249634,-93.226852417,Wenonah,Nokomis,11,2,6,01/23/2018,00:00,Pembina
922 24TH AVE NE,45.012153625500005,-93.2480926514,Holland,Northeast,1,2,2,01/23/2018,00:00,Pembina
2820 DELAWARE ST SE,44.9703216553,-93.217918396,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
2728 18TH AVE S,44.952793121300004,-93.24867248540001,East Phillips,Phillips,9,2,3,01/23/2018,00:00,Pembina
624 NEWTON AVE N,44.985092163100006,-93.3057174683,Near - North,Near North,5,2,1,01/23/2018,00:00,Pembina
3306 51ST ST E,44.9107437134,-93.2239608765,Keewaydin,Nokomis,12,2,6,01/23/2018,00:00,Pembina
708 18TH ST E,44.9665412903,-93.2666091919,Elliot Park,Central,6,2,3,01/23/2018,00:00,Pembina
2836 DUPONT AVE S,44.9507255554,-93.29306793209999,Lowry Hill East,Calhoun Isle,10,2,3,01/23/2018,00:00,Pembina
500 44TH ST W,44.923221588100006,-93.28582000729999,King Field,Southwest,8,2,5,01/23/2018,00:00,Pembina
826 24TH AVE NE,45.0121917725,-93.2495880127,Holland,Northeast,1,2,2,01/23/2018,00:00,Pembina
1300 11TH AVE N,44.9890022278,-93.29565429690001,Near - North,Near North,5,2,1,01/23/2018,00:00,Pembina
824 NEWTON AVE N,44.9868087769,-93.3057250977,Near - North,Near North,5,2,1,01/23/2018,00:00,Pembina
4240 44TH AVE S,44.925582885699995,-93.21022033690001,Hiawatha,Longfellow,12,2,6,01/23/2018,00:00,Pembina
2204 ELLIOT AVE,44.96068573,-93.2610855103,Ventura Village,Phillips,6,2,3,01/23/2018,00:00,Pembina
2822 DELAWARE ST SE,44.969985961899994,-93.2178268433,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
3038 COLUMBUS AVE S,44.9472351074,-93.26399230959998,Central,Powderhorn,9,2,5,01/23/2018,00:00,Pembina
2824 DELAWARE ST SE,44.96991348270001,-93.21781158450001,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
3630 51ST ST E,44.910526275600006,-93.2186965942,Minnehaha,Nokomis,12,2,6,01/23/2018,00:00,Pembina
5210 COLFAX AVE N,45.049724578900005,-93.2928161621,Lind - Bohanon,Camden,4,2,1,01/23/2018,00:00,Pembina
2708 DUPONT AVE S,44.9533424377,-93.29322814940001,Lowry Hill East,Calhoun Isle,10,2,3,01/23/2018,00:00,Pembina
1204 11TH AVE N,44.989036560100004,-93.2944259644,Near - North,Near North,5,2,1,01/23/2018,00:00,Pembina
5738 BOSSEN TERR,44.899082183800004,-93.2266998291,Wenonah,Nokomis,11,2,6,01/23/2018,00:00,Pembina
1814 34TH AVE N,45.016834259,-93.302406311,Folwell,Camden,4,2,1,01/23/2018,00:00,Pembina
3512 BUCHANAN ST NE,45.031677246099996,-93.2401504517,Waite Park,Northeast,1,2,2,01/23/2018,00:00,Pembina
2612 ROBBINS ST S,44.9043006897,-93.31321716309999,Armatage,Southwest,13,2,5,01/23/2018,00:00,Pembina
5300 29TH AVE S,44.9069709778,-93.23104095459999,Keewaydin,Nokomis,11,2,6,01/23/2018,00:00,Pembina
520 24TH AVE NE,45.012157440200006,-93.25972747799999,Holland,Northeast,1,2,2,01/23/2018,00:00,Pembina
4424 44TH AVE S,44.9226837158,-93.2102127075,Hiawatha,Longfellow,12,2,6,01/23/2018,00:00,Pembina
2616 DUPONT AVE S,44.9549407959,-93.29348754879999,Lowry Hill East,Calhoun Isle,10,2,3,01/23/2018,00:00,Pembina
2936 17TH AVE S,44.949016571,-93.2500305176,East Phillips,Phillips,9,2,3,01/23/2018,00:00,Pembina
2202 ALDRICH AVE S,44.9606704712,-93.2893295288,Lowry Hill East,Calhoun Isle,10,2,3,01/23/2018,00:00,Pembina
506 24TH AVE NE,45.012096405,-93.2603225708,Holland,Northeast,1,2,2,01/23/2018,00:00,Pembina
5408 29TH AVE S,44.9048995972,-93.23104095459999,Wenonah,Nokomis,11,2,6,01/23/2018,00:00,Pembina
3506 BUCHANAN ST NE,45.031620025600006,-93.2395935059,Waite Park,Northeast,1,2,2,01/23/2018,00:00,Pembina
4428 44TH AVE S,44.922542572,-93.2102355957,Hiawatha,Longfellow,12,2,6,01/23/2018,00:00,Pembina
1118 NEWTON AVE N,44.98944473270001,-93.3056716919,Near - North,Near North,5,2,1,01/23/2018,00:00,Pembina
206 33RD ST E,44.9432182312,-93.2736282349,Central,Powderhorn,9,2,5,01/23/2018,00:00,Pembina
1216 12TH AVE N,44.990848541300004,-93.29496002200001,Near - North,Near North,5,2,1,01/23/2018,00:00,Pembina
2840 DELAWARE ST SE,44.969528198199995,-93.2177734375,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
2934 17TH AVE S,44.9490013123,-93.25001525879999,East Phillips,Phillips,9,2,3,01/23/2018,00:00,Pembina
3634 COLUMBUS AVE S,44.936813354499996,-93.2638092041,Central,Powderhorn,8,2,5,01/23/2018,00:00,Pembina
4428 51ST ST E,44.910694122299994,-93.2089233398,Minnehaha,Nokomis,12,2,6,01/23/2018,00:00,Pembina
2560 DUPONT AVE S,44.9556388855,-93.29321289059999,Lowry Hill East,Calhoun Isle,10,2,3,01/23/2018,00:00,Pembina
1200 12TH AVE N,44.990882873500006,-93.2958984375,Near - North,Near North,5,2,1,01/23/2018,00:00,Pembina
5726 BOSSEN TERR,44.8998756409,-93.2259597778,Wenonah,Nokomis,11,2,6,01/23/2018,00:00,Pembina
462 RUSSELL AVE S,44.972396850600006,-93.31092834469999,Bryn - Mawr,Calhoun Isle,7,2,3,01/23/2018,00:00,Pembina
5448 29TH AVE S,44.903747558599996,-93.2310714722,Wenonah,Nokomis,11,2,6,01/23/2018,00:00,Pembina
420 45TH ST W,44.921375274700004,-93.285484314,King Field,Southwest,8,2,5,01/23/2018,00:00,Pembina
306 32ND ST E,44.945022583000004,-93.271232605,Central,Powderhorn,9,2,5,01/23/2018,00:00,Pembina
2556 DUPONT AVE S,44.955825805699995,-93.2930374146,Lowry Hill East,Calhoun Isle,10,2,3,01/23/2018,00:00,Pembina
204 33RD ST E,44.94319915770001,-93.27384185790001,Central,Powderhorn,9,2,5,01/23/2018,00:00,Pembina
1404 53RD ST E,44.9070587158,-93.2548065186,Hale,Nokomis,11,2,6,01/23/2018,00:00,Pembina
2742 DELAWARE ST SE,44.969440460200005,-93.2177047729,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
5504 29TH AVE S,44.90320205689999,-93.2311096191,Wenonah,Nokomis,11,2,6,01/23/2018,00:00,Pembina
320 45TH ST W,44.921405792200005,-93.2841796875,King Field,Southwest,8,2,5,01/23/2018,00:00,Pembina
2930 17TH AVE S,44.9491920471,-93.2499542236,East Phillips,Phillips,9,2,3,01/23/2018,00:00,Pembina
210 33RD ST E,44.94319915770001,-93.2734375,Central,Powderhorn,9,2,5,01/23/2018,00:00,Pembina
1228 12TH AVE N,44.9908638,-93.2965316772,Near - North,Near North,5,2,1,01/23/2018,00:00,Pembina
2744 DELAWARE ST SE,44.9694252014,-93.2176895142,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
308 32ND ST E,44.944976806599996,-93.2713394165,Central,Powderhorn,9,2,5,01/23/2018,00:00,Pembina
2022 10TH AVE S,44.962146759,-93.2596969604,Ventura Village,Phillips,6,2,3,01/23/2018,00:00,Pembina
2512 DUPONT AVE S,44.9569549561,-93.2930526733,Lowry Hill East,Calhoun Isle,10,2,3,01/23/2018,00:00,Pembina
1412 12TH AVE N,44.9908676147,-93.2975082397,Near - North,Near North,5,2,1,01/23/2018,00:00,Pembina
5714 BOSSEN TERR,44.900192260699995,-93.225227356,Wenonah,Nokomis,11,2,6,01/23/2018,00:00,Pembina
5506 29TH AVE S,44.903213501,-93.2311096191,Wenonah,Nokomis,11,2,6,01/23/2018,00:00,Pembina
5708 BOSSEN TERR,44.9002761841,-93.2249450684,Wenonah,Nokomis,11,2,6,01/23/2018,00:00,Pembina
2746 DELAWARE ST SE,44.9692955017,-93.2176895142,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
5508 29TH AVE S,44.9031486511,-93.23109436040001,Wenonah,Nokomis,11,2,6,01/23/2018,00:00,Pembina
2018 53RD ST W,44.906963348400005,-93.3056411743,Lynnhurst,Southwest,13,2,5,01/23/2018,00:00,Pembina
4118 52ND ST E,44.90901947020001,-93.2139511108,Minnehaha,Nokomis,12,2,6,01/23/2018,00:00,Pembina
1240 34TH AVE N,45.0167655945,-93.294631958,Folwell,Camden,4,2,1,01/23/2018,00:00,Pembina
2918 17TH AVE S,44.9494247437,-93.24996185299999,East Phillips,Phillips,9,2,3,01/23/2018,00:00,Pembina
608 32ND ST E,44.944999694799996,-93.2673797607,Central,Powderhorn,9,2,5,01/23/2018,00:00,Pembina
804 OLIVER AVE N,44.9862518311,-93.30696105959998,Near - North,Near North,5,2,1,01/23/2018,00:00,Pembina
2310 DUPONT AVE S,44.959247589099995,-93.2919692993,Lowry Hill East,Calhoun Isle,10,2,3,01/23/2018,00:00,Pembina
330 33RD ST E,44.943195343,-93.2713699341,Central,Powderhorn,9,2,5,01/23/2018,00:00,Pembina
30 28TH AVE NE,45.0187339783,-93.2715377808,Marshall Terrace,Northeast,1,2,2,01/23/2018,00:00,Pembina
20 28TH AVE NE,45.0186004639,-93.2723770142,Marshall Terrace,Northeast,1,2,2,01/23/2018,00:00,Pembina
3714 OLIVER AVE N,45.0227432251,-93.3070526123,Folwell,Camden,4,2,1,01/23/2018,00:00,Pembina
1220 22ND AVE NE,45.009502410900005,-93.2412338257,Windom Park,Northeast,1,2,2,01/23/2018,00:00,Pembina
726 OLIVER AVE N,44.985996246300004,-93.3070068359,Near - North,Near North,5,2,1,01/23/2018,00:00,Pembina
816 19TH ST E,44.9636230469,-93.26253509520001,Ventura Village,Phillips,6,2,3,01/23/2018,00:00,Pembina
4832 EMERSON AVE N,45.0431022644,-93.29530334469999,Lind - Bohanon,Camden,4,2,1,01/23/2018,00:00,Pembina
2110 ALDRICH AVE S,44.962928772,-93.289352417,Lowry Hill East,Calhoun Isle,10,2,3,01/23/2018,00:00,Pembina
610 32ND ST E,44.9450035095,-93.2671890259,Central,Powderhorn,9,2,5,01/23/2018,00:00,Pembina
3640 COLUMBUS AVE S,44.936332702600005,-93.2638168335,Central,Powderhorn,8,2,5,01/23/2018,00:00,Pembina
2304 DUPONT AVE S,44.959625244099996,-93.2927627563,Lowry Hill East,Calhoun Isle,10,2,3,01/23/2018,00:00,Pembina
338 33RD ST E,44.943210601800004,-93.27085876459999,Central,Powderhorn,9,2,5,01/23/2018,00:00,Pembina
340 33RD ST E,44.943210601800004,-93.2707748413,Central,Powderhorn,9,2,5,01/23/2018,00:00,Pembina
310 30TH AVE SE,44.970867157,-93.21369171139999,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
3536 OLIVER AVE N,45.0196990967,-93.3070144653,Folwell,Camden,4,2,1,01/23/2018,00:00,Pembina
722 OLIVER AVE N,44.985919952399996,-93.30704498290001,Near - North,Near North,5,2,1,01/23/2018,00:00,Pembina
2202 10TH AVE S,44.9608688354,-93.2597045898,Ventura Village,Phillips,6,2,3,01/23/2018,00:00,Pembina
1934 ALDRICH AVE S,44.963142395,-93.28945922850001,Lowry Hill East,Calhoun Isle,10,2,3,01/23/2018,00:00,Pembina
5702 BOSSEN TERR,44.9003601074,-93.2248001099,Wenonah,Nokomis,11,2,6,01/23/2018,00:00,Pembina
312 30TH AVE SE,44.9709358215,-93.21356964110001,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
920 19TH ST E,44.9639816284,-93.2601318359,Ventura Village,Phillips,6,2,3,01/23/2018,00:00,Pembina
