Location,Latitude,Longitude,Ward,Neighborhood,Community,Day,Tow_Zone,Date,Time,Emergency
"3309 Elliot Avenue South,Minneapolis,MN",44.942868,-93.261328,9,Powderhorn Park,Powderhorn,3,6,12/13/2016,11:36,Dana
"627 19th st e,Minneapolis,MN",44.963938,-93.266288,6,Ventura Village,Phillips,3,3,12/13/2016,13:14,Dana
"19 28th ave ne,Minneapolis,MN",44.930104,-93.231625,12,Standish,Powderhorn,3,6,12/13/2016,11:36,Dana
"3211 37th st e,Minneapolis,MN",44.935936,-93.226301,12,Howe,Longfellow,3,6,12/13/2016,13:15,Dana
"3655 Snelling Ave s,Minneapolis,MN",44.936288,-93.226892,12,Howe,Longfellow,3,6,12/13/2016,11:36,Dana
"811 Sheridan Ave n ,Minneapolis,MN",44.986458,-93.312366,5,Willard - Hay,Near North,3,1,12/13/2016,13:15,Dana
"1107 14th ave se,Minneapolis,MN",44.991023999999996,-93.23233499999999,2,Como,University,3,4,12/13/2016,11:38,Dana
"1223 Thomas aven ,Minneapolis,MN",44.990787,-93.31370600000001,5,Willard - Hay,Near North,3,1,12/13/2016,13:16,Dana
"2001 Irving ave n,Minneapolis,MN",44.999836,-93.298914,5,Jordan,Near North,3,1,12/13/2016,11:38,Dana
"517 BRYANT AVE N,Minneapolis,MN",44.982963,-93.290859,5,Sumner - Glenwood,Near North,3,3,12/13/2016,13:18,Dana
"3313 Fremont ave s,Minneapolis,MN",44.942501,-93.295798,10,South Uptown,Calhoun Isle,3,5,12/13/2016,11:38,Dana
"719 Oliver ave n,Minneapolis,MN",44.985714,-93.30704200000001,5,Near - North,Near North,3,1,12/13/2016,13:19,Dana
"423 8th Ave se,Minneapolis,MN",44.984588,-93.243515,3,Marcy Holmes,University,3,4,12/13/2016,11:39,Dana
"1845 Quincy St ne,Minneapolis,MN",45.007533,-93.250387,1,Logan Park,Northeast,3,2,12/13/2016,13:20,Dana
"229 8th ave se,Minneapolis,MN",44.982571,-93.245086,3,Marcy Holmes,University,3,4,12/13/2016,11:39,Dana
"1235 Thomas Ave n,Minneapolis,MN",44.991172999999996,-93.31370799999999,5,Willard - Hay,Near North,3,1,12/13/2016,13:22,Dana
"915 23rd ave ne,Minneapolis,MN",45.011066,-93.24851899999999,1,Holland,Northeast,3,2,12/13/2016,11:40,Dana
"1103 6th st se ,Minneapolis,MN",44.984032,-93.23812099999999,3,Marcy Holmes,University,3,4,12/13/2016,13:24,Dana
"305 8th AVE se,Minneapolis,MN",44.982954,-93.244784,3,Marcy Holmes,University,3,4,12/13/2016,11:41,Dana
"203 6th Ave se,Minneapolis,MN",44.982977000000005,-93.248437,3,Marcy Holmes,University,3,4,12/13/2016,13:24,Dana
"317 18th st e ,Minneapolis,MN",44.965206,-93.271861,6,Steven's Square - Loring Heights,Central,3,3,12/13/2016,11:41,Dana
"1013 20th ave ne,Minneapolis,MN",45.009097,-93.244913,1,Windom Park,Northeast,3,2,12/13/2016,13:25,Dana
"3313 Fremont ave s,Minneapolis,MN",44.942501,-93.295798,10,South Uptown,Calhoun Isle,3,5,12/13/2016,11:41,Dana
"2333 Thomas Ave n. ,Minneapolis,MN",45.003454999999995,-93.313528,5,Willard - Hay,Near North,3,1,12/13/2016,13:27,Dana
"1239 Thomas Ave N,Minneapolis,MN",44.991254999999995,-93.313373,5,Willard - Hay,Near North,3,1,12/13/2016,13:27,Dana
"911 23rd ave ne,Minneapolis,MN",45.010884999999995,-93.24855699999999,1,Holland,Northeast,3,2,12/13/2016,11:41,Dana
"2407 Sheridan ave n,Minneapolis,MN",45.004512,-93.312389,5,Willard - Hay,Near North,3,1,12/13/2016,13:28,Dana
"425 8th Ave se,Minneapolis,MN",44.984716,-93.24378,3,Marcy Holmes,University,3,4,12/13/2016,11:42,Dana
"2509 Madison st ne,Minneapolis,MN",45.014492,-93.254278,1,Holland,Northeast,3,2,12/13/2016,13:28,Dana
"2421 Garfield Ave s,Minneapolis,MN",44.958424,-93.286739,10,Whittier,Powderhorn,3,3,12/13/2016,11:43,Dana
"1109 10th Ave n ,Minneapolis,MN",44.988158,-93.292702,5,Sumner - Glenwood,Near North,3,1,12/13/2016,13:29,Dana
"703 Morgan Ave n ,Minneapolis,MN",44.985257,-93.304867,5,Near - North,Near North,3,1,12/13/2016,11:43,Dana
"929 23rd ave ne,Minneapolis,MN",45.010882,-93.247346,1,Windom Park,Northeast,3,2,12/13/2016,11:43,Dana
"717 17TH st e,Minneapolis,MN",44.966268,-93.26467199999999,6,Elliot Park,Central,3,3,12/13/2016,13:29,Dana
"921 23rd ave ne,Minneapolis,MN",45.010883,-93.24794,1,Holland,Northeast,3,2,12/13/2016,11:44,Dana
"2707 Sheridan ave n,Minneapolis,MN",45.008072,-93.312405,4,Jordan,Near North,3,1,12/13/2016,13:29,Dana
"3319 41st Ave. S. ,Minneapolis,MN",44.94265,-93.21399699999999,2,Cooper,Longfellow,3,6,12/13/2016,13:30,Dana
"2423 aldrich ave n ,Minneapolis,MN",45.004571999999996,-93.28999,5,Hawthorne,Near North,3,1,12/13/2016,11:45,Dana
"639 19th st e,Minneapolis,MN",44.963938,-93.265886,6,Ventura Village,Phillips,3,3,12/13/2016,13:31,Dana
"21 28th ave ne,Minneapolis,MN",45.018587,-93.271869,1,Marshall Terrace,Northeast,3,2,12/13/2016,11:45,Dana
"2203 Howard st ne,Minneapolis,MN",45.010028999999996,-93.253116,1,Holland,Northeast,3,2,12/13/2016,13:31,Dana
"2415 Garfield Ave s ,Minneapolis,MN",44.958583000000004,-93.286737,10,Whittier,Powderhorn,3,3,12/13/2016,11:45,Dana
"691 22nd ave ne,Minneapolis,MN",45.009983,-93.253219,1,Holland,Northeast,3,2,12/13/2016,13:32,Dana
"1027 17th Ave SE ,Minneapolis,MN",44.988651000000004,-93.22845600000001,1,Como,University,3,4,12/13/2016,11:46,Dana
"2315 Aldrich ave n,Minneapolis,MN",45.003145,-93.289899,5,Hawthorne,Near North,3,1,12/13/2016,11:47,Dana
"717 6th st se,Minneapolis,MN",44.986252,-93.242956,3,Marcy Holmes,University,3,4,12/13/2016,13:32,Dana
"2611 California st ne,Minneapolis,MN",45.015336,-93.268653,1,Marshall Terrace,Northeast,3,2,12/13/2016,11:47,Dana
"1303 6th st e,Minneapolis,MN",44.982909,-93.23532900000001,3,Marcy Holmes,University,3,4,12/13/2016,13:33,Dana
"3107 12th ave,Minneapolis,MN",44.946255,-93.257182,9,Powderhorn Park,Powderhorn,3,6,12/13/2016,11:50,Dana
"669 23rd ave ne,Minneapolis,MN",45.011072999999996,-93.25444300000001,1,Holland,Northeast,3,2,12/13/2016,13:34,Dana
"3045 12th ave,Minneapolis,MN",44.946809,-93.257188,9,Powderhorn Park,Powderhorn,3,6,12/13/2016,11:52,Dana
"1301 6th st e,Minneapolis,MN",44.983089,-93.235224,3,Marcy Holmes,University,3,4,12/13/2016,13:36,Dana
"607 19th St e,Minneapolis,MN",44.963938,-93.267261,6,Ventura Village,Phillips,3,3,12/13/2016,13:37,Dana
"207 8th Avenue Southeast ,Minneapolis,MN",44.982121,-93.245446,3,Marcy Holmes,University,3,4,12/13/2016,11:53,Dana
"2115 Bryant Ave n ,Minneapolis,MN",45.000793,-93.29145799999999,5,Hawthorne,Near North,3,1,12/13/2016,13:38,Dana
"3449 18th ave so,Minneapolis,MN",44.939683,-93.248366,9,Powderhorn Park,Powderhorn,3,6,12/13/2016,11:55,Dana
"1103 Logan ave n,Minneapolis,MN",44.988999,-93.303234,5,Near - North,Near North,3,1,12/13/2016,11:56,Dana
"303 18TH st e,Minneapolis,MN",44.965204,-93.272605,6,Steven's Square - Loring Heights,Central,3,3,12/13/2016,11:56,Dana
"811 13th Avenue Southeast,Minneapolis,MN",44.985294,-93.23380999999999,3,Marcy Holmes,University,3,4,12/13/2016,13:39,Dana
"409 CLIFTON AVE,Minneapolis,MN",44.966097,-93.28394200000001,7,Loring Park,Central,3,3,12/13/2016,11:56,Dana
"2029 5th Ave s,Minneapolis,MN",44.961844,-93.268958,6,Ventura Village,Phillips,3,3,12/13/2016,13:40,Dana
"3001 12th Ave. S. ,Minneapolis,MN",44.94835,-93.257571,9,Powderhorn Park,Powderhorn,3,6,12/13/2016,11:57,Dana
"3445 Colfax Ave s,Minneapolis,MN",44.939864,-93.291993,10,South Uptown,Calhoun Isle,3,5,12/13/2016,13:40,Dana
"3731 aldrich ave n ,Minneapolis,MN",45.023028000000004,-93.28966,4,McKinley,Camden,3,1,12/13/2016,11:59,Dana
"3301 Bryant Ave n ,Minneapolis,MN",45.015069,-93.29089599999999,4,McKinley,Camden,3,1,12/13/2016,13:41,Dana
"1917 STEVENS AVE S,Minneapolis,MN",44.963254,-93.27493100000001,6,Steven's Square - Loring Heights,Central,3,3,12/13/2016,11:59,Dana
"715 9th Ave N,Minneapolis,MN",44.998551,-93.260243,3,St. Anthony West,Northeast,3,2,12/13/2016,13:42,Dana
"1835 Irving ave n,Minneapolis,MN",44.998458,-93.299699,5,Willard - Hay,Near North,3,1,12/13/2016,12:00,Dana
"601 18th st e,Minneapolis,MN",44.965096,-93.267624,6,Ventura Village,Phillips,3,3,12/13/2016,13:42,Dana
"707 newton Ave n ,Minneapolis,MN",44.985378000000004,-93.306027,5,Near - North,Near North,3,1,12/13/2016,12:00,Dana
"2315 Madison st ne,Minneapolis,MN",45.011641,-93.254013,1,Holland,Northeast,3,2,12/13/2016,13:42,Dana
"1917 2ND AVE S,Minneapolis,MN",44.96328,-93.273798,6,Steven's Square - Loring Heights,Central,3,3,12/13/2016,12:01,Dana
"1223 Thomas Ave n ,Minneapolis,MN",44.990787,-93.31370600000001,5,Willard - Hay,Near North,3,1,12/13/2016,13:43,Dana
"421 8th ave se,Minneapolis,MN",44.984639,-93.243696,3,Marcy Holmes,University,3,4,12/13/2016,12:02,Dana
"641 18th st e,Minneapolis,MN",44.965205,-93.26562,6,Ventura Village,Phillips,3,3,12/13/2016,13:44,Dana
"627 Newton Ave N,Minneapolis,MN",44.985143,-93.305779,5,Near - North,Near North,3,1,12/13/2016,12:04,Dana
"615 Elwood Ave n ,Minneapolis,MN",44.984932,-93.298947,5,Near - North,Near North,3,1,12/13/2016,13:44,Dana
"1709 stevens ave s,Minneapolis,MN",44.965958,-93.275276,6,Steven's Square - Loring Heights,Central,3,3,12/13/2016,12:05,Dana
"2303 TALMAGE AVE SE,Minneapolis,MN",44.989727,-93.22014399999999,1,Como,University,3,4,12/13/2016,13:45,Dana
"1313 13 th ave s,Minneapolis,MN",44.96695,-93.25654499999999,6,Elliot Park,Central,3,3,12/13/2016,12:06,Dana
"1307 6th St se ,Minneapolis,MN",44.983077,-93.235063,3,Marcy Holmes,University,3,4,12/13/2016,13:45,Dana
"803 22nd ave ne,Minneapolis,MN",45.009890000000006,-93.250865,1,Holland,Northeast,3,2,12/13/2016,12:06,Dana
"135 17th st e,Minneapolis,MN",44.966262,-93.274436,6,Steven's Square - Loring Heights,Central,3,3,12/13/2016,12:07,Dana
"615 17th st e,Minneapolis,MN",44.966255,-93.267277,6,Elliot Park,Central,3,3,12/13/2016,13:47,Dana
"309 8th ave se,Minneapolis,MN",44.983079,-93.24468900000001,3,Marcy Holmes,University,3,4,12/13/2016,12:07,Dana
"3303 40th st e,Minneapolis,MN",44.930534,-93.223562,12,Hiawatha,Longfellow,3,6,12/13/2016,13:53,Dana
"2421 14th ave n,Minneapolis,MN",44.993322,-93.31105500000001,5,Willard - Hay,Near North,3,1,12/13/2016,13:55,Dana
"1903 2nd ave s,Minneapolis,MN",44.963862,-93.27401,6,Steven's Square - Loring Heights,Central,3,3,12/13/2016,12:08,Dana
"3223 Bryant ave n,Minneapolis,MN",45.01392,-93.290817,4,McKinley,Camden,3,1,12/13/2016,13:57,Dana
"3105 28th ave,Minneapolis,MN",44.946609,-93.231563,2,Longfellow,Longfellow,3,6,12/13/2016,13:57,Dana
"617Elwood Ave n ,Minneapolis,MN",44.984986,-93.298867,5,Near - North,Near North,3,1,12/13/2016,13:57,Dana
