Location,Latitude,Longitude,Ward,Neighborhood,Community,Tow_Zone,Day,Emergency,Date,Time
NEWTON AVE N,44.988713,-93.305752,5,Near - North,Near North,1,2,Armatage,02/25/2019,00:00
GRAND AVE S,44.958032,-93.28426,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
EMERSON AVE N,45.01312,-93.294696,5,Jordan,Near North,1,2,Armatage,02/25/2019,00:00
25TH ST W,44.957332,-93.279416,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
47TH ST W,44.919825,-93.328313,13,Linden Hills,Southwest,5,2,Armatage,02/25/2019,00:00
EMERSON AVE N,45.01312,-93.294696,5,Jordan,Near North,1,2,Armatage,02/25/2019,00:00
25TH ST W,44.957384000000005,-93.279829,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
EMERALD ST SE,44.962609,-93.208125,2,Prospect Park - East River Road,University,4,2,Armatage,02/25/2019,00:00
PLEASANT AVE,44.93551,-93.28300300000001,8,King Field,Southwest,5,2,Armatage,02/25/2019,00:00
32ND AVE S,44.90341,-93.22582299999999,11,Wenonah,Nokomis,6,2,Armatage,02/25/2019,00:00
NEWTON AVE N,44.989403,-93.30574,5,Near - North,Near North,1,2,Armatage,02/25/2019,00:00
GRAND AVE S,44.957553999999995,-93.28425,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
EMERSON AVE N,45.01312,-93.294696,5,Jordan,Near North,1,2,Armatage,02/25/2019,00:00
BLAISDELL AVE S,44.892925,-93.279266,11,Windom,Southwest,5,2,Armatage,02/25/2019,00:00
BRYANT AVE N,45.022319,-93.290583,4,McKinley,Camden,1,2,Armatage,02/25/2019,00:00
36TH AVE N,45.020301,-93.286229,4,McKinley,Camden,1,2,Armatage,02/25/2019,00:00
GRAND AVE S,44.956303000000005,-93.284245,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
25TH ST W,44.957329,-93.28047099999999,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
PLEASANT AVE,44.936574,-93.283181,8,King Field,Southwest,5,2,Armatage,02/25/2019,00:00
33RD AVE S,44.939094,-93.224356,12,Howe,Longfellow,6,2,Armatage,02/25/2019,00:00
GARFIELD AVE S,44.95179,-93.286723,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
37TH AVE N,45.022137,-93.285371,4,McKinley,Camden,1,2,Armatage,02/25/2019,00:00
45TH AVE S,44.922295,-93.20894200000001,12,Hiawatha,Longfellow,6,2,Armatage,02/25/2019,00:00
27TH ST E,44.9537,-93.275813,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
EMERSON AVE N,45.01312,-93.294696,5,Jordan,Near North,1,2,Armatage,02/25/2019,00:00
25TH ST W,44.95746,-93.280687,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
BEDFORD ST SE,44.964215,-93.208995,2,Prospect Park - East River Road,University,4,2,Armatage,02/25/2019,00:00
PLEASANT AVE,44.937135,-93.283075,8,King Field,Southwest,5,2,Armatage,02/25/2019,00:00
KNOX AVE S,44.893623,-93.30235400000001,13,Kenny,Southwest,5,2,Armatage,02/25/2019,00:00
18 1/2 AVE NE,45.006906,-93.246302,1,Windom Park,Northeast,2,2,Armatage,02/25/2019,00:00
33RD AVE S,44.939036,-93.224387,12,Howe,Longfellow,6,2,Armatage,02/25/2019,00:00
KNOX AVE S,44.893359999999994,-93.30234300000001,13,Kenny,Southwest,5,2,Armatage,02/25/2019,00:00
PLEASANT AVE,44.938041999999996,-93.283129,8,Lyndale,Powderhorn,5,2,Armatage,02/25/2019,00:00
PLEASANT AVE,44.938009,-93.28315,8,Lyndale,Powderhorn,5,2,Armatage,02/25/2019,00:00
17TH AVE S,44.960478,-93.24998199999999,6,Ventura Village,Phillips,3,2,Armatage,02/25/2019,00:00
29TH AVE S,44.955572,-93.230037,2,Seward,Longfellow,4,2,Armatage,02/25/2019,00:00
33RD AVE S,44.939078,-93.224488,12,Howe,Longfellow,6,2,Armatage,02/25/2019,00:00
DUPONT AVE N,45.022453999999996,-93.284701,4,McKinley,Camden,1,2,Armatage,02/25/2019,00:00
18 1/2 AVE NE,45.006914,-93.246216,1,Windom Park,Northeast,2,2,Armatage,02/25/2019,00:00
37TH AVE N,45.022148,-93.28976999999999,4,McKinley,Camden,1,2,Armatage,02/25/2019,00:00
DELAWARE ST SE,44.971281,-93.219353,2,Prospect Park - East River Road,University,4,2,Armatage,02/25/2019,00:00
27TH ST E,44.953772,-93.276725,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
BEDFORD ST SE,44.965894,-93.208916,2,Prospect Park - East River Road,University,4,2,Armatage,02/25/2019,00:00
17TH AVE S,44.960322,-93.250099,6,Ventura Village,Phillips,3,2,Armatage,02/25/2019,00:00
GRAND AVE S,44.952447,-93.284322,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
PIERCE ST NE,45.007242,-93.24107099999999,1,Windom Park,Northeast,2,2,Armatage,02/25/2019,00:00
PLEASANT AVE,44.939484,-93.283172,8,Lyndale,Powderhorn,5,2,Armatage,02/25/2019,00:00
17TH AVE S,44.959909,-93.24994000000001,6,Ventura Village,Phillips,3,2,Armatage,02/25/2019,00:00
33RD AVE S,44.901409,-93.224243,11,Wenonah,Nokomis,6,2,Armatage,02/25/2019,00:00
25TH ST W,44.957399,-93.281311,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
17TH AVE S,44.959757,-93.249913,6,Ventura Village,Phillips,3,2,Armatage,02/25/2019,00:00
43RD ST E,44.925135,-93.248483,11,Northrop,Nokomis,6,2,Armatage,02/25/2019,00:00
18 1/2 AVE NE,45.006915,-93.24596,1,Windom Park,Northeast,2,2,Armatage,02/25/2019,00:00
6TH ST N,45.04872,-93.287683,4,Lind - Bohanon,Camden,1,2,Armatage,02/25/2019,00:00
37TH AVE N,45.022174,-93.293533,4,Folwell,Camden,1,2,Armatage,02/25/2019,00:00
44TH AVE S,44.924741999999995,-93.21023199999999,12,Hiawatha,Longfellow,6,2,Armatage,02/25/2019,00:00
DUPONT AVE N,45.022453999999996,-93.284701,4,McKinley,Camden,1,2,Armatage,02/25/2019,00:00
17TH AVE S,44.959561,-93.249907,6,Ventura Village,Phillips,3,2,Armatage,02/25/2019,00:00
32ND AVE S,44.94075,-93.225798,12,Howe,Longfellow,6,2,Armatage,02/25/2019,00:00
ERIE ST SE,44.969882,-93.224334,2,Prospect Park - East River Road,University,4,2,Armatage,02/25/2019,00:00
DELAWARE ST SE,44.971276,-93.219229,2,Prospect Park - East River Road,University,4,2,Armatage,02/25/2019,00:00
27TH ST E,44.953685,-93.277025,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
GRAND AVE S,44.951112,-93.28432099999999,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
25TH ST W,44.957351,-93.281415,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
6TH ST N,45.04723,-93.287646,4,Lind - Bohanon,Camden,1,2,Armatage,02/25/2019,00:00
33RD AVE S,44.899934,-93.225408,11,Wenonah,Nokomis,6,2,Armatage,02/25/2019,00:00
ERIE ST SE,44.969722,-93.22435,2,Prospect Park - East River Road,University,4,2,Armatage,02/25/2019,00:00
DELAWARE ST SE,44.971262,-93.219187,2,Prospect Park - East River Road,University,4,2,Armatage,02/25/2019,00:00
GRAND AVE S,44.950782000000004,-93.284318,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
25TH ST W,44.957322,-93.281851,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
LOGAN AVE S,44.893086,-93.30366,13,Armatage,Southwest,5,2,Armatage,02/25/2019,00:00
OLIVER AVE N,44.987106,-93.307006,5,Near - North,Near North,1,2,Armatage,02/25/2019,00:00
33RD AVE S,44.900098,-93.225603,11,Wenonah,Nokomis,6,2,Armatage,02/25/2019,00:00
36TH ST E,44.937993,-93.217411,12,Howe,Longfellow,6,2,Armatage,02/25/2019,00:00
27TH ST E,44.953788,-93.277187,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
DUPONT AVE N,45.022453999999996,-93.284701,4,McKinley,Camden,1,2,Armatage,02/25/2019,00:00
LOGAN AVE S,44.892990999999995,-93.30364399999999,13,Armatage,Southwest,5,2,Armatage,02/25/2019,00:00
6TH ST N,45.046161,-93.287648,4,Lind - Bohanon,Camden,1,2,Armatage,02/25/2019,00:00
GRAND AVE S,44.950446,-93.284293,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
DUPONT AVE N,45.022453999999996,-93.284701,4,McKinley,Camden,1,2,Armatage,02/25/2019,00:00
1ST AVE S,44.903357,-93.276775,11,Windom,Southwest,5,2,Armatage,02/25/2019,00:00
MORGAN AVE N,45.006545,-93.304446,5,Jordan,Near North,1,2,Armatage,02/25/2019,00:00
OLIVER AVE N,44.986891,-93.306998,5,Near - North,Near North,1,2,Armatage,02/25/2019,00:00
17TH AVE S,44.958324,-93.249787,9,East Phillips,Phillips,3,2,Armatage,02/25/2019,00:00
29TH AVE S,44.94943,-93.22991,2,Longfellow,Longfellow,4,2,Armatage,02/25/2019,00:00
32ND AVE S,44.944552,-93.225763,2,Longfellow,Longfellow,6,2,Armatage,02/25/2019,00:00
ERIE ST SE,44.969359999999995,-93.224317,2,Prospect Park - East River Road,University,4,2,Armatage,02/25/2019,00:00
DELAWARE ST SE,44.971214,-93.219107,2,Prospect Park - East River Road,University,4,2,Armatage,02/25/2019,00:00
25TH ST W,44.957357,-93.28325,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
1ST AVE S,44.903412,-93.276726,11,Windom,Southwest,5,2,Armatage,02/25/2019,00:00
6TH ST N,45.045562,-93.28761300000001,4,Lind - Bohanon,Camden,1,2,Armatage,02/25/2019,00:00
54TH ST E,44.905177,-93.277252,11,Tangletown,Southwest,5,2,Armatage,02/25/2019,00:00
37TH AVE N,45.022186,-93.296104,4,Folwell,Camden,1,2,Armatage,02/25/2019,00:00
DUPONT AVE N,45.034955,-93.28645300000001,4,Camden Industrial,Camden,1,2,Armatage,02/25/2019,00:00
MORGAN AVE N,45.007031,-93.304416,5,Jordan,Near North,1,2,Armatage,02/25/2019,00:00
BOSSEN TERR,44.899776,-93.22591899999999,11,Wenonah,Nokomis,6,2,Armatage,02/25/2019,00:00
ERIE ST SE,44.968286,-93.22435300000001,2,Prospect Park - East River Road,University,4,2,Armatage,02/25/2019,00:00
DELAWARE ST SE,44.971089,-93.218841,2,Prospect Park - East River Road,University,4,2,Armatage,02/25/2019,00:00
DUPONT AVE N,45.034955,-93.28645300000001,4,Camden Industrial,Camden,1,2,Armatage,02/25/2019,00:00
17TH AVE S,44.958342,-93.24994000000001,9,East Phillips,Phillips,3,2,Armatage,02/25/2019,00:00
BRYANT AVE N,45.024601000000004,-93.29057900000001,4,Webber - Camden,Camden,1,2,Armatage,02/25/2019,00:00
NEWTON AVE S,44.892897999999995,-93.306196,13,Armatage,Southwest,5,2,Armatage,02/25/2019,00:00
MORGAN AVE N,45.007089,-93.304427,5,Jordan,Near North,1,2,Armatage,02/25/2019,00:00
29TH AVE S,44.949533,-93.229885,2,Longfellow,Longfellow,4,2,Armatage,02/25/2019,00:00
37TH AVE N,45.02219,-93.296504,4,Folwell,Camden,1,2,Armatage,02/25/2019,00:00
25TH ST W,44.957428,-93.284532,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
GRAND AVE S,44.949002,-93.284414,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
19TH AVE NE,45.007467999999996,-93.257334,1,Holland,Northeast,2,2,Armatage,02/25/2019,00:00
6TH ST N,45.044208000000005,-93.28758499999999,4,Lind - Bohanon,Camden,1,2,Armatage,02/25/2019,00:00
29TH AVE S,44.949663,-93.22976700000001,2,Longfellow,Longfellow,4,2,Armatage,02/25/2019,00:00
DELAWARE ST SE,44.971008000000005,-93.21864599999999,2,Prospect Park - East River Road,University,4,2,Armatage,02/25/2019,00:00
GRAND AVE S,44.949861999999996,-93.28438,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
DUPONT AVE N,45.034955,-93.28645300000001,4,Camden Industrial,Camden,1,2,Armatage,02/25/2019,00:00
25TH ST W,44.957409999999996,-93.284654,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
17TH AVE S,44.958071999999994,-93.24991700000001,9,East Phillips,Phillips,3,2,Armatage,02/25/2019,00:00
MELBOURNE AVE SE,44.965502,-93.21164499999999,2,Prospect Park - East River Road,University,4,2,Armatage,02/25/2019,00:00
MORGAN AVE N,45.009908,-93.304452,5,Jordan,Near North,1,2,Armatage,02/25/2019,00:00
43RD AVE S,44.94553,-93.21139699999999,2,Cooper,Longfellow,6,2,Armatage,02/25/2019,00:00
GRAND AVE S,44.949422999999996,-93.284289,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
DUPONT AVE N,45.034955,-93.28645300000001,4,Camden Industrial,Camden,1,2,Armatage,02/25/2019,00:00
DUPONT AVE N,45.034955,-93.28645300000001,4,Camden Industrial,Camden,1,2,Armatage,02/25/2019,00:00
BRYANT AVE N,45.030051,-93.29064100000001,4,Webber - Camden,Camden,1,2,Armatage,02/25/2019,00:00
GRAND AVE S,44.949172999999995,-93.284351,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
43RD AVE S,44.945679,-93.211377,2,Cooper,Longfellow,6,2,Armatage,02/25/2019,00:00
25TH ST W,44.957377,-93.28522099999999,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
17TH AVE S,44.957587,-93.24991800000001,9,East Phillips,Phillips,3,2,Armatage,02/25/2019,00:00
GRAND AVE S,44.949329999999996,-93.284449,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
39TH AVE N,45.025797,-93.296367,4,Webber - Camden,Camden,1,2,Armatage,02/25/2019,00:00
GRAND AVE S,44.949304999999995,-93.28443,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
36TH ST E,44.937745,-93.228011,12,Howe,Longfellow,6,2,Armatage,02/25/2019,00:00
43RD AVE S,44.946227,-93.211415,2,Cooper,Longfellow,6,2,Armatage,02/25/2019,00:00
27TH ST W,44.95391,-93.28182199999999,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
DUPONT AVE N,45.034955,-93.28645300000001,4,Camden Industrial,Camden,1,2,Armatage,02/25/2019,00:00
DUPONT AVE N,45.034955,-93.28645300000001,4,Camden Industrial,Camden,1,2,Armatage,02/25/2019,00:00
ORLIN AVE SE,44.966334,-93.210403,2,Prospect Park - East River Road,University,4,2,Armatage,02/25/2019,00:00
OLIVER AVE N,44.986733,-93.30702,5,Near - North,Near North,1,2,Armatage,02/25/2019,00:00
39TH AVE N,45.025788,-93.29525100000001,4,Webber - Camden,Camden,1,2,Armatage,02/25/2019,00:00
DELAWARE ST SE,44.970766,-93.218192,2,Prospect Park - East River Road,University,4,2,Armatage,02/25/2019,00:00
17TH AVE S,44.957145000000004,-93.249953,9,East Phillips,Phillips,3,2,Armatage,02/25/2019,00:00
BRYANT AVE N,45.030294,-93.290648,4,Webber - Camden,Camden,1,2,Armatage,02/25/2019,00:00
19TH AVE NE,45.007456,-93.263348,3,Bottineau,Northeast,2,2,Armatage,02/25/2019,00:00
MORGAN AVE N,45.010709000000006,-93.304424,5,Jordan,Near North,1,2,Armatage,02/25/2019,00:00
CAMDEN AVE N,45.039126,-93.288881,4,Lind - Bohanon,Camden,1,2,Armatage,02/25/2019,00:00
40TH ST W,44.93039,-93.31354300000001,13,Linden Hills,Southwest,5,2,Armatage,02/25/2019,00:00
25TH ST W,44.957328000000004,-93.286464,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
19TH AVE NE,45.007453999999996,-93.2635,3,Bottineau,Northeast,2,2,Armatage,02/25/2019,00:00
43RD AVE S,44.940062,-93.211499,12,Howe,Longfellow,6,2,Armatage,02/25/2019,00:00
40TH ST W,44.930335,-93.313563,13,Linden Hills,Southwest,5,2,Armatage,02/25/2019,00:00
CAMDEN AVE N,45.039004999999996,-93.288837,4,Lind - Bohanon,Camden,1,2,Armatage,02/25/2019,00:00
28TH AVE S,44.960305,-93.231471,6,Seward,Longfellow,4,2,Armatage,02/25/2019,00:00
35TH AVE S,44.902248,-93.22170600000001,12,Morris Park,Nokomis,6,2,Armatage,02/25/2019,00:00
DELAWARE ST SE,44.970653999999996,-93.218108,2,Prospect Park - East River Road,University,4,2,Armatage,02/25/2019,00:00
ARTHUR AVE SE,44.969879999999996,-93.21554,2,Prospect Park - East River Road,University,4,2,Armatage,02/25/2019,00:00
LINCOLN ST NE,45.009186,-93.238501,1,Windom Park,Northeast,2,2,Armatage,02/25/2019,00:00
OLIVER AVE N,44.98597,-93.307037,5,Near - North,Near North,1,2,Armatage,02/25/2019,00:00
28TH AVE S,44.96032,-93.231464,6,Seward,Longfellow,4,2,Armatage,02/25/2019,00:00
39TH AVE N,45.025723,-93.28769,4,Webber - Camden,Camden,1,2,Armatage,02/25/2019,00:00
THOMAS AVE S,44.922646,-93.313643,13,Linden Hills,Southwest,5,2,Armatage,02/25/2019,00:00
43RD AVE S,44.939461,-93.211515,12,Howe,Longfellow,6,2,Armatage,02/25/2019,00:00
27TH ST W,44.953907,-93.286872,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
17TH AVE S,44.956161,-93.249944,9,East Phillips,Phillips,3,2,Armatage,02/25/2019,00:00
COLFAX AVE N,45.032234,-93.29193199999999,4,Webber - Camden,Camden,1,2,Armatage,02/25/2019,00:00
19TH AVE NE,45.007446,-93.263501,3,Bottineau,Northeast,2,2,Armatage,02/25/2019,00:00
MORGAN AVE N,45.011044,-93.304458,5,Jordan,Near North,1,2,Armatage,02/25/2019,00:00
28TH AVE S,44.960458,-93.231514,6,Seward,Longfellow,4,2,Armatage,02/25/2019,00:00
27TH ST W,44.953703999999995,-93.286979,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
25TH ST W,44.957615999999994,-93.29119399999999,10,Lowry Hill East,Calhoun Isle,3,2,Armatage,02/25/2019,00:00
17TH AVE S,44.956102,-93.249949,9,East Phillips,Phillips,3,2,Armatage,02/25/2019,00:00
CAMDEN AVE N,45.038747,-93.288758,4,Lind - Bohanon,Camden,1,2,Armatage,02/25/2019,00:00
GROVELAND TER,44.967690000000005,-93.29052,7,Lowry Hill,Calhoun Isle,3,2,Armatage,02/25/2019,00:00
28TH AVE S,44.960615999999995,-93.23151800000001,6,Seward,Longfellow,4,2,Armatage,02/25/2019,00:00
36TH ST E,44.937728,-93.228183,12,Howe,Longfellow,6,2,Armatage,02/25/2019,00:00
DELAWARE ST SE,44.970426,-93.21797,2,Prospect Park - East River Road,University,4,2,Armatage,02/25/2019,00:00
19TH AVE NE,45.007457,-93.263734,3,Bottineau,Northeast,2,2,Armatage,02/25/2019,00:00
28TH AVE S,44.960495,-93.231525,6,Seward,Longfellow,4,2,Armatage,02/25/2019,00:00
35TH AVE S,44.902619,-93.22182600000001,12,Morris Park,Nokomis,6,2,Armatage,02/25/2019,00:00
27TH ST W,44.953647,-93.28695,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
17TH AVE S,44.955793,-93.249971,9,East Phillips,Phillips,3,2,Armatage,02/25/2019,00:00
17TH AVE S,44.955927,-93.24996800000001,9,East Phillips,Phillips,3,2,Armatage,02/25/2019,00:00
SIDNEY PL,44.970449,-93.215162,2,Prospect Park - East River Road,University,4,2,Armatage,02/25/2019,00:00
19TH AVE NE,45.007457,-93.26424899999999,3,Bottineau,Northeast,2,2,Armatage,02/25/2019,00:00
MORGAN AVE N,45.011545,-93.30439799999999,5,Jordan,Near North,1,2,Armatage,02/25/2019,00:00
CAMDEN AVE N,45.038198,-93.28881700000001,4,Lind - Bohanon,Camden,1,2,Armatage,02/25/2019,00:00
OLIVER AVE N,44.985628999999996,-93.30702099999999,5,Near - North,Near North,1,2,Armatage,02/25/2019,00:00
27TH ST W,44.953775,-93.28701,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
DUPONT AVE N,45.01312,-93.294696,5,Jordan,Near North,1,2,Armatage,02/25/2019,00:00
VAN BUREN ST NE,45.034533,-93.248611,1,Columbia Park,Northeast,2,2,Armatage,02/25/2019,00:00
28TH AVE S,44.960682,-93.231545,6,Seward,Longfellow,4,2,Armatage,02/25/2019,00:00
40TH AVE N,45.027578999999996,-93.29549300000001,4,Webber - Camden,Camden,1,2,Armatage,02/25/2019,00:00
26TH AVE SE,44.97104,-93.22143100000001,2,Prospect Park - East River Road,University,4,2,Armatage,02/25/2019,00:00
DUPONT AVE N,45.015656,-93.297834,4,Folwell,Camden,1,2,Armatage,02/25/2019,00:00
COLFAX AVE N,45.026576,-93.29191,4,Webber - Camden,Camden,1,2,Armatage,02/25/2019,00:00
45TH ST E,44.921469,-93.23178100000001,12,Ericsson,Nokomis,6,2,Armatage,02/25/2019,00:00
MOUNT CUR AVE,44.967808000000005,-93.299686,7,Lowry Hill,Calhoun Isle,3,2,Armatage,02/25/2019,00:00
OLIVER AVE N,44.984966,-93.307012,5,Near - North,Near North,1,2,Armatage,02/25/2019,00:00
26TH AVE SE,44.971184,-93.221478,2,Prospect Park - East River Road,University,4,2,Armatage,02/25/2019,00:00
43RD AVE S,44.93029,-93.211493,12,Hiawatha,Longfellow,6,2,Armatage,02/25/2019,00:00
DUPONT AVE N,45.01312,-93.294696,5,Jordan,Near North,1,2,Armatage,02/25/2019,00:00
VAN BUREN ST NE,45.034388,-93.24855500000001,1,Columbia Park,Northeast,2,2,Armatage,02/25/2019,00:00
19TH AVE NE,45.007456,-93.26476600000001,3,Bottineau,Northeast,2,2,Armatage,02/25/2019,00:00
MORGAN AVE N,45.011716,-93.304464,5,Jordan,Near North,1,2,Armatage,02/25/2019,00:00
OLIVER AVE N,44.984891999999995,-93.30696999999999,5,Near - North,Near North,1,2,Armatage,02/25/2019,00:00
28TH AVE S,44.960743,-93.231491,6,Seward,Longfellow,4,2,Armatage,02/25/2019,00:00
40TH AVE N,45.027603000000006,-93.29581999999999,4,Webber - Camden,Camden,1,2,Armatage,02/25/2019,00:00
DELAWARE ST SE,44.970284,-93.217903,2,Prospect Park - East River Road,University,4,2,Armatage,02/25/2019,00:00
27TH ST W,44.953922999999996,-93.287468,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
ARTHUR AVE SE,44.968948,-93.216235,2,Prospect Park - East River Road,University,4,2,Armatage,02/25/2019,00:00
COLFAX AVE N,45.026359,-93.29186800000001,4,Webber - Camden,Camden,1,2,Armatage,02/25/2019,00:00
JOHNSON ST NE,45.004558,-93.237243,1,Northeast Park,Northeast,2,2,Armatage,02/25/2019,00:00
19TH AVE NE,45.007453000000005,-93.265121,3,Bottineau,Northeast,2,2,Armatage,02/25/2019,00:00
MORGAN AVE N,45.011828,-93.304445,5,Jordan,Near North,1,2,Armatage,02/25/2019,00:00
28TH AVE S,44.960957,-93.231378,6,Seward,Longfellow,4,2,Armatage,02/25/2019,00:00
36TH AVE S,44.899336,-93.220425,12,Morris Park,Nokomis,6,2,Armatage,02/25/2019,00:00
40TH AVE N,45.027588,-93.295909,4,Webber - Camden,Camden,1,2,Armatage,02/25/2019,00:00
DUPONT AVE N,45.010052,-93.269372,3,Bottineau,Northeast,2,2,Armatage,02/25/2019,00:00
JOHNSON ST NE,45.005010999999996,-93.237214,1,Northeast Park,Northeast,2,2,Armatage,02/25/2019,00:00
32ND AVE S,44.958997,-93.225447,2,Seward,Longfellow,4,2,Armatage,02/25/2019,00:00
28TH AVE S,44.9607,-93.231499,6,Seward,Longfellow,4,2,Armatage,02/25/2019,00:00
40TH AVE N,45.027596,-93.295936,4,Webber - Camden,Camden,1,2,Armatage,02/25/2019,00:00
26TH AVE SE,44.971145,-93.22151099999999,2,Prospect Park - East River Road,University,4,2,Armatage,02/25/2019,00:00
DELAWARE ST SE,44.970279999999995,-93.217915,2,Prospect Park - East River Road,University,4,2,Armatage,02/25/2019,00:00
DUPONT AVE N,45.010052,-93.269372,3,Bottineau,Northeast,2,2,Armatage,02/25/2019,00:00
JOHNSON ST NE,45.005052,-93.237205,1,Northeast Park,Northeast,2,2,Armatage,02/25/2019,00:00
ALDRICH AVE N,45.037409999999994,-93.29013499999999,4,Lind - Bohanon,Camden,1,2,Armatage,02/25/2019,00:00
36TH AVE S,44.89972,-93.220122,12,Morris Park,Nokomis,6,2,Armatage,02/25/2019,00:00
26TH AVE SE,44.971162,-93.22149499999999,2,Prospect Park - East River Road,University,4,2,Armatage,02/25/2019,00:00
19TH AVE NE,45.007462,-93.265374,3,Bottineau,Northeast,2,2,Armatage,02/25/2019,00:00
57TH ST E,44.89999,-93.21165500000001,12,Morris Park,Nokomis,6,2,Armatage,02/25/2019,00:00
27TH ST W,44.953818,-93.287554,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
17TH AVE S,44.954741999999996,-93.249983,9,East Phillips,Phillips,3,2,Armatage,02/25/2019,00:00
ALDRICH AVE N,45.038703999999996,-93.290125,4,Lind - Bohanon,Camden,1,2,Armatage,02/25/2019,00:00
40TH AVE N,45.027638,-93.29718299999999,4,Webber - Camden,Camden,1,2,Armatage,02/25/2019,00:00
26TH AVE SE,44.971270000000004,-93.22146,2,Prospect Park - East River Road,University,4,2,Armatage,02/25/2019,00:00
26TH AVE SE,44.971271,-93.22148299999999,2,Prospect Park - East River Road,University,4,2,Armatage,02/25/2019,00:00
DELAWARE ST SE,44.970022,-93.217834,2,Prospect Park - East River Road,University,4,2,Armatage,02/25/2019,00:00
DUPONT AVE N,45.004721,-93.28235,5,Hawthorne,Near North,1,2,Armatage,02/25/2019,00:00
17TH AVE S,44.95454,-93.249985,9,East Phillips,Phillips,3,2,Armatage,02/25/2019,00:00
17TH AVE S,44.954696000000006,-93.249971,9,East Phillips,Phillips,3,2,Armatage,02/25/2019,00:00
COLFAX AVE N,45.025003999999996,-93.291911,4,Webber - Camden,Camden,1,2,Armatage,02/25/2019,00:00
ALDRICH AVE N,45.039249,-93.290142,4,Lind - Bohanon,Camden,1,2,Armatage,02/25/2019,00:00
27TH ST W,44.953628,-93.295886,10,Lowry Hill East,Calhoun Isle,3,2,Armatage,02/25/2019,00:00
