Location,Latitude,Longitude,Ward,Neighborhood,Community,Day,Tow_Zone,Date,Time,Emergency
"1500 WASHINGTON ST NE,Minneapolis,MN",44.994935999999996,-93.281049,5,Near - North,Near North,2,1,01/12/2017,01:09,Jane
"1200 WASHINGTON ST NE,Minneapolis,MN",44.991253,-93.280286,5,North Loop,Central,2,1,01/12/2017,01:12,Jane
"730 4th st n,Minneapolis,MN",44.986943,-93.279921,3,North Loop,Central,2,1,01/12/2017,01:26,Jane
"720 4th st n,Minneapolis,MN",44.986561,-93.279384,3,North Loop,Central,2,1,01/12/2017,01:49,Jane
"708 4th st n,Minneapolis,MN",44.985972,-93.279177,3,North Loop,Central,2,1,01/12/2017,02:07,Jane
"1212 Fremont Ave n,Minneapolis,MN",44.991984,-93.295631,5,Near - North,Near North,2,1,01/12/2017,08:35,Jane
"1818 Bryant ave n ,Minneapolis,MN",44.998165,-93.290588,5,Near - North,Near North,2,1,01/12/2017,08:50,Jane
"1112 humbold Ave n,Minneapolis,MN",44.989437,-93.29816600000001,5,Near - North,Near North,2,1,01/12/2017,09:02,Jane
"1604 Girard ave n,Minneapolis,MN",44.995506,-93.297165,5,Near - North,Near North,2,1,01/12/2017,09:13,Jane
"1516 GIRARD AV N,Minneapolis,MN",44.994837,-93.296862,5,Near - North,Near North,2,1,01/12/2017,09:15,Jane
"1336 Irving Ave N,Minneapolis,MN",44.992915999999994,-93.299217,5,Near - North,Near North,2,1,01/12/2017,09:31,Jane
"1124 IRVING AV N,Minneapolis,MN",44.989905,-93.299256,5,Near - North,Near North,2,1,01/12/2017,09:37,Jane
"1226 James ave n,Minneapolis,MN",44.990843,-93.30068299999999,5,Near - North,Near North,2,1,01/12/2017,09:52,Jane
"1204 MORGAN AV N,Minneapolis,MN",44.98986,-93.304113,5,Near - North,Near North,2,1,01/12/2017,10:03,Jane
"1206 Morgan Ave n,Minneapolis,MN",44.990013,-93.304114,5,Near - North,Near North,2,1,01/12/2017,10:15,Jane
"1320 James ave n,Minneapolis,MN",44.992264,-93.30041800000001,5,Near - North,Near North,2,1,01/12/2017,10:18,Jane
"616 Morgan Ave N,Minneapolis,MN",44.984911,-93.30414300000001,5,Near - North,Near North,2,1,01/12/2017,10:22,Jane
"1026 LOGAN AV N,Minneapolis,MN",44.988766999999996,-93.30285500000001,5,Near - North,Near North,2,1,01/12/2017,10:30,Jane
"820 Logan Ave n ,Minneapolis,MN",44.986779999999996,-93.30280400000001,5,Near - North,Near North,2,1,01/12/2017,10:30,Jane
"822 logan ave n,Minneapolis,MN",44.986793,-93.30269,5,Near - North,Near North,2,1,01/12/2017,10:36,Jane
"1024 Knox Ave n,Minneapolis,MN",44.988369,-93.30194,5,Near - North,Near North,2,1,01/12/2017,10:47,Jane
"1234 Knox ave n,Minneapolis,MN",44.990793,-93.301569,5,Near - North,Near North,2,1,01/12/2017,11:03,Jane
"706 Oliver Ave N,Minneapolis,MN",44.985369,-93.306659,5,Near - North,Near North,2,1,01/12/2017,11:08,Jane
"612 Oliver ave n,Minneapolis,MN",44.984809999999996,-93.306665,5,Near - North,Near North,2,1,01/12/2017,11:12,Jane
"714 Oliver ave n ,Minneapolis,MN",44.9856,-93.306659,5,Near - North,Near North,2,1,01/12/2017,11:32,Jane
"1710 Thomas PL,Minneapolis,MN",44.985085,-93.302639,5,Near - North,Near North,2,1,01/12/2017,12:38,Jane
"1700 Thomas place,Minneapolis,MN",44.985428999999996,-93.302492,5,Near - North,Near North,2,1,01/12/2017,12:40,Jane
"938 11th Ave n,Minneapolis,MN",44.989312,-93.292254,5,Near - North,Near North,2,1,01/12/2017,12:45,Jane
"942 11th Ave. N.,Minneapolis,MN",44.989252,-93.292348,5,Near - North,Near North,2,1,01/12/2017,12:45,Jane
"1608 Thomas pl,Minneapolis,MN",44.985727000000004,-93.301337,5,Near - North,Near North,2,1,01/12/2017,12:50,Jane
"940 11th Ave n ,Minneapolis,MN",44.989282,-93.292301,5,Near - North,Near North,2,1,01/12/2017,13:10,Jane
"1604 11th av no ,Minneapolis,MN",44.988987,-93.30075,5,Near - North,Near North,2,1,01/12/2017,13:13,Jane
"1204 17th Ave n ,Minneapolis,MN",44.996342,-93.29572900000001,5,Near - North,Near North,2,1,01/12/2017,14:11,Jane
"709 Bryant ave n,Minneapolis,MN",44.991409999999995,-93.29106999999999,5,Near - North,Near North,3,1,01/13/2017,08:31,Jane
"719 Bryant Ave N,Minneapolis,MN",44.991409999999995,-93.29106999999999,5,Near - North,Near North,3,1,01/13/2017,08:35,Jane
"1121 FREMONT AV N,Minneapolis,MN",44.989973,-93.294382,5,Near - North,Near North,3,1,01/13/2017,08:50,Jane
"1203 Freemont ave n,Minneapolis,MN",44.989965000000005,-93.29418299999999,5,Near - North,Near North,3,1,01/13/2017,08:51,Jane
"1205 Fremont Ave N,Minneapolis,MN",44.989722,-93.294379,5,Near - North,Near North,3,1,01/13/2017,08:54,Jane
"1827 Bryant ave n,Minneapolis,MN",44.99827,-93.291455,5,Near - North,Near North,3,1,01/13/2017,09:03,Jane
"1815 Bryant Ave N,Minneapolis,MN",44.997906,-93.291457,5,Near - North,Near North,3,1,01/13/2017,09:12,Jane
"703 Humboldt Ave N,Minneapolis,MN",44.985784,-93.29819300000001,5,Near - North,Near North,3,1,01/13/2017,09:36,Jane
"1323 Girard ave n,Minneapolis,MN",44.992839000000004,-93.297197,5,Near - North,Near North,3,1,01/13/2017,09:44,Jane
"1605 Girard ave n,Minneapolis,MN",44.995526,-93.297554,5,Near - North,Near North,3,1,01/13/2017,09:49,Jane
"831 Irving Ave n,Minneapolis,MN",44.987004,-93.29961,5,Near - North,Near North,3,1,01/13/2017,10:15,Jane
"803 Irving Ave N,Minneapolis,MN",44.986596999999996,-93.299702,5,Near - North,Near North,3,1,01/13/2017,10:30,Jane
"805 Irving Ave n,Minneapolis,MN",44.986669,-93.299688,5,Near - North,Near North,3,1,01/13/2017,10:33,Jane
"825 Morgan ave n,Minneapolis,MN",44.986864000000004,-93.304508,5,Near - North,Near North,3,1,01/13/2017,11:02,Jane
"1401 16th ST SE ,Minneapolis,MN",44.995020000000004,-93.298277,5,Near - North,Near North,3,1,01/13/2017,11:12,Jane
"917 Oliver Ave N,Minneapolis,MN",44.987495,-93.307362,5,Near - North,Near North,3,1,01/13/2017,11:20,Jane
"943 11th Ave N,Minneapolis,MN",44.989059999999995,-93.287408,5,North Loop,Central,3,1,01/13/2017,12:52,Jane
"945 11th Ave N,Minneapolis,MN",44.989276000000004,-93.29190200000001,5,Near - North,Near North,3,1,01/13/2017,13:11,Jane
"1 4TH ST SE,Minneapolis,MN",44.988476,-93.25495699999999,3,Nicollet Island - East Bank,University,1,2,01/11/2017,22:36,Jane
"122 5th st ne,Minneapolis,MN",44.990655,-93.254688,3,Nicollet Island - East Bank,University,2,2,01/12/2017,12:54,Jane
"115 5th st ne,Minneapolis,MN",44.990642,-93.25415699999999,3,Nicollet Island - East Bank,University,3,2,01/13/2017,10:31,Jane
"1200 Block of 18th,Minneapolis,MN",45.00594,-93.24227900000001,1,Northeast Park,Northeast,2,2,01/12/2017,01:25,Jane
"1200 18TH AVE NE,Minneapolis,MN",45.00594,-93.24227900000001,1,Northeast Park,Northeast,2,2,01/12/2017,01:44,Jane
"1210 Buchanan St ne,Minneapolis,MN",45.000103,-93.23996600000001,1,Northeast Park,Northeast,2,2,01/12/2017,12:56,Jane
"1618 Johnson st ne,Minneapolis,MN",45.004872999999996,-93.237474,1,Northeast Park,Northeast,2,2,01/12/2017,14:42,Jane
"1614 Johnson st ne,Minneapolis,MN",45.004701000000004,-93.237566,1,Northeast Park,Northeast,2,2,01/12/2017,14:45,Jane
"1804 Polk st ne ,Minneapolis,MN",45.005928000000004,-93.244857,1,Northeast Park,Northeast,2,2,01/12/2017,15:09,Jane
"1616 Johnson st ne,Minneapolis,MN",45.00484,-93.237574,1,Northeast Park,Northeast,2,2,01/12/2017,15:14,Jane
"1812 Polk st ne,Minneapolis,MN",45.005928000000004,-93.244857,1,Northeast Park,Northeast,2,2,01/12/2017,15:32,Jane
"1431 12th ave ne,Minneapolis,MN",44.999764,-93.239007,1,Northeast Park,Northeast,3,2,01/13/2017,12:03,Jane
"4344 14th ave,Minneapolis,MN",44.923643,-93.255206,11,Northrop,Nokomis,2,6,01/12/2017,09:10,Jane
"4335 12th ave,Minneapolis,MN",44.924005,-93.257207,11,Northrop,Nokomis,3,6,01/13/2017,09:59,Jane
"4337 12th ave,Minneapolis,MN",44.923919,-93.257202,11,Northrop,Nokomis,3,6,01/13/2017,10:01,Jane
"24TH & CHICAGO AVE S,Minneapolis,MN",44.959115999999995,-93.262576,6,Phillips West,Phillips,2,3,01/12/2017,00:20,Jane
"24th and chicago,Minneapolis,MN",44.959115999999995,-93.262576,6,Phillips West,Phillips,2,3,01/12/2017,00:46,Jane
"24TH & CHICAGO AVE S ,Minneapolis,MN",44.959115999999995,-93.262576,6,Phillips West,Phillips,2,3,01/12/2017,01:17,Jane
"24th St & Chicago Ave s ,Minneapolis,MN",44.959115999999995,-93.262576,6,Phillips West,Phillips,2,3,01/12/2017,01:24,Jane
"3025 Chicago Avenue South,Minneapolis,MN",44.947507,-93.26231,9,Powderhorn Park,Powderhorn,1,6,01/11/2017,21:25,Jane
"3537 Chicago Avenue South,Minneapolis,MN",44.938353,-93.262245,9,Powderhorn Park,Powderhorn,1,6,01/11/2017,22:19,Jane
"3535 Chicago Ave so,Minneapolis,MN",44.938401,-93.262523,9,Powderhorn Park,Powderhorn,1,6,01/11/2017,22:21,Jane
"1520 e 35th st,Minneapolis,MN",44.939566,-93.252691,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,02:10,Jane
"1509 35th st e,Minneapolis,MN",44.939541,-93.253287,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,03:52,Jane
"3548 14th ave s,Minneapolis,MN",44.937908,-93.255185,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,08:38,Jane
"3528 14th Ave. S. ,Minneapolis,MN",44.938485,-93.25522600000001,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,08:43,Jane
"3526 14th ave,Minneapolis,MN",44.938553000000006,-93.25530400000001,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,09:08,Jane
"3524 13th ave s,Minneapolis,MN",44.938625,-93.25656500000001,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,09:43,Jane
"3406 15th ave s,Minneapolis,MN",44.940529999999995,-93.253733,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,10:18,Jane
"3040 16th Avenue South,Minneapolis,MN",44.947044,-93.251574,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,10:30,Jane
"3032 15th Ave. S.,Minneapolis,MN",44.947363,-93.253788,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,10:30,Jane
"3114 16th ave s,Minneapolis,MN",44.946018,-93.251233,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,10:31,Jane
"3750 11th ave,Minneapolis,MN",44.934564,-93.258735,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,10:35,Jane
"3608 13th ave,Minneapolis,MN",44.937326,-93.25656,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,10:38,Jane
"3730 10th ave s,Minneapolis,MN",44.934996999999996,-93.259997,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,10:56,Jane
"3644 Elliot ave,Minneapolis,MN",44.936238,-93.261496,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,11:14,Jane
"3502 elliot ave,Minneapolis,MN",44.93947,-93.261314,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,11:18,Jane
"820 37th St. E. ,Minneapolis,MN",44.935969,-93.261729,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,11:25,Jane
"3510 16th Avenue South,Minneapolis,MN",44.93914,-93.25118,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,11:25,Jane
"3504 elliot ave,Minneapolis,MN",44.939392,-93.261313,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,11:29,Jane
"3732 10th ave,Minneapolis,MN",44.934942,-93.26035300000001,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,11:31,Jane
"1318 32nd st e,Minneapolis,MN",44.944762,-93.255011,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,11:36,Jane
"3250 15th Ave S,Minneapolis,MN",44.943232,-93.254104,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,11:38,Jane
"3222 15th ave s,Minneapolis,MN",44.944023,-93.254116,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,11:44,Jane
"1516 34th St E,Minneapolis,MN",44.941373999999996,-93.252884,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,11:44,Jane
"3044 Elliot ave,Minneapolis,MN",44.946913,-93.26173299999999,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,11:51,Jane
"1708 33rd st e,Minneapolis,MN",44.942952000000005,-93.24981700000001,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,11:59,Jane
"3150 Elliott Ave.,Minneapolis,MN",44.945036,-93.26136899999999,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,12:01,Jane
"3744 Elliot Avenue South,Minneapolis,MN",44.934706,-93.26101700000001,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,12:03,Jane
"3018 10th Avenue South,Minneapolis,MN",44.947655,-93.26014599999999,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,12:06,Jane
"3632 10th ave s,Minneapolis,MN",44.936642,-93.260253,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,12:06,Jane
"3126 10th ave,Minneapolis,MN",44.94571,-93.26011899999999,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,12:28,Jane
"3045 10th ave,Minneapolis,MN",44.946847,-93.25972900000001,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,12:30,Jane
"3026 12th ave s,Minneapolis,MN",44.94735,-93.257593,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,12:36,Jane
"3016 12th Avenue South,Minneapolis,MN",44.947666,-93.257918,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,12:51,Jane
"3044 12th Ave. S.,Minneapolis,MN",44.946852,-93.257959,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,12:51,Jane
"1214 E 32ND ST ,Minneapolis,MN",44.944762,-93.255011,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,12:55,Jane
"1608 37th St E,Minneapolis,MN",44.935951,-93.251159,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,13:08,Jane
"1220 Powderhorn terr,Minneapolis,MN",44.945906,-93.256528,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,13:13,Jane
"3016 10th ave s,Minneapolis,MN",44.94766,-93.26014599999999,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,13:17,Jane
"1308 powderhorn ter,Minneapolis,MN",44.945888000000004,-93.25580699999999,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,13:17,Jane
"3112 12th ave,Minneapolis,MN",44.946103,-93.257576,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,13:19,Jane
"3038 13th ave,Minneapolis,MN",44.947041,-93.256644,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,13:21,Jane
"3048 14th Avenue South,Minneapolis,MN",44.946954,-93.255371,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,13:32,Jane
"3020 13th Ave. S.,Minneapolis,MN",44.947493,-93.256333,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,13:32,Jane
"3624 18th ave,Minneapolis,MN",44.936959,-93.24897800000001,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,14:14,Jane
"3224 17th ave,Minneapolis,MN",44.943882,-93.250338,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,14:16,Jane
"3208 18th ave,Minneapolis,MN",44.944353,-93.24869,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,14:57,Jane
"3716 18th ave,Minneapolis,MN",44.935382000000004,-93.248866,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,16:09,Jane
"3736 18th ave,Minneapolis,MN",44.93483,-93.248882,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,16:11,Jane
"3746 17th Avenue South,Minneapolis,MN",44.934613,-93.250175,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,16:49,Jane
"3505 14th ave,Minneapolis,MN",44.93926,-93.25493900000001,9,Powderhorn Park,Powderhorn,3,6,01/13/2017,08:46,Jane
"3117 15th ave,Minneapolis,MN",44.945893,-93.253514,9,Powderhorn Park,Powderhorn,3,6,01/13/2017,08:55,Jane
"3525 13th Ave. S.,Minneapolis,MN",44.938635999999995,-93.25596999999999,9,Powderhorn Park,Powderhorn,3,6,01/13/2017,09:27,Jane
"3633 17th Avenue South,Minneapolis,MN",44.936738,-93.249501,9,Powderhorn Park,Powderhorn,3,6,01/13/2017,09:31,Jane
"3115 18th Avenue South,Minneapolis,MN",44.945966999999996,-93.248345,9,Powderhorn Park,Powderhorn,3,6,01/13/2017,09:56,Jane
"3143 18th Avenue South,Minneapolis,MN",44.945048,-93.24843800000001,9,Powderhorn Park,Powderhorn,3,6,01/13/2017,09:59,Jane
"3745 17th ave s,Minneapolis,MN",44.934589,-93.24986,9,Powderhorn Park,Powderhorn,3,6,01/13/2017,10:04,Jane
"3537 11th ave s,Minneapolis,MN",44.9383,-93.258473,9,Powderhorn Park,Powderhorn,3,6,01/13/2017,10:11,Jane
"3521 12th ave s,Minneapolis,MN",44.938772,-93.25715799999999,9,Powderhorn Park,Powderhorn,3,6,01/13/2017,10:18,Jane
"3755 15TH AVE S,Minneapolis,MN",44.934437,-93.253642,9,Powderhorn Park,Powderhorn,3,6,01/13/2017,10:24,Jane
"1705 34th st e,Minneapolis,MN",44.941338,-93.24967600000001,9,Powderhorn Park,Powderhorn,3,6,01/13/2017,10:48,Jane
"3633 elliot ave,Minneapolis,MN",44.936618,-93.260947,9,Powderhorn Park,Powderhorn,3,6,01/13/2017,10:49,Jane
"3637 elliot ave s,Minneapolis,MN",44.936481,-93.26094499999999,9,Powderhorn Park,Powderhorn,3,6,01/13/2017,10:50,Jane
"3445 18th ave s,Minneapolis,MN",44.939809000000004,-93.248284,9,Powderhorn Park,Powderhorn,3,6,01/13/2017,10:53,Jane
"3701 10th ave,Minneapolis,MN",44.93581,-93.259698,9,Powderhorn Park,Powderhorn,3,6,01/13/2017,11:13,Jane
"3651 11th ave s,Minneapolis,MN",44.936627,-93.25872,9,Powderhorn Park,Powderhorn,3,6,01/13/2017,11:24,Jane
"3649 18th Avenue South,Minneapolis,MN",44.936301,-93.24826800000001,9,Powderhorn Park,Powderhorn,3,6,01/13/2017,11:53,Jane
"1611 37th Street East,Minneapolis,MN",44.935815000000005,-93.250635,9,Powderhorn Park,Powderhorn,3,6,01/13/2017,11:56,Jane
"3445 17th ave s,Minneapolis,MN",44.939826000000004,-93.249562,9,Powderhorn Park,Powderhorn,3,6,01/13/2017,12:03,Jane
"1323 Powderhorn Terrace,Minneapolis,MN",44.945640000000004,-93.25513000000001,9,Powderhorn Park,Powderhorn,3,6,01/13/2017,12:42,Jane
"1217 Powderhorn Terrace,Minneapolis,MN",44.945638,-93.257339,9,Powderhorn Park,Powderhorn,3,6,01/13/2017,12:53,Jane
"3301 Elliot ,Minneapolis,MN",44.943059999999996,-93.260961,9,Powderhorn Park,Powderhorn,3,6,01/13/2017,13:42,Jane
"3315 Elliot Avenue South,Minneapolis,MN",44.94272,-93.26095699999999,9,Powderhorn Park,Powderhorn,3,6,01/13/2017,13:45,Jane
"3313 Elliot Avenue South,Minneapolis,MN",44.942776,-93.261328,9,Powderhorn Park,Powderhorn,3,6,01/13/2017,14:39,Jane
"3323 Elliot Avenue South,Minneapolis,MN",44.94239,-93.26095500000001,9,Powderhorn Park,Powderhorn,3,6,01/13/2017,14:43,Jane
"3031 12th Avenue South,Minneapolis,MN",44.947268,-93.257192,9,Powderhorn Park,Powderhorn,3,6,01/13/2017,16:14,Jane
"627 oak st se,Minneapolis,MN",44.96921,-93.2268,2,Prospect Park - East River Road,University,1,4,01/11/2017,23:26,Jane
"627 oak st se,Minneapolis,MN",44.96921,-93.2268,2,Prospect Park - East River Road,University,1,4,01/11/2017,23:28,Jane
"4153 University Avenue Southeast,Minneapolis,MN",44.968108,-93.207708,2,Prospect Park,University,1,4,01/11/2017,23:59,Jane
"300 Oak Street Southeast,Minneapolis,MN",44.973494,-93.227096,2,Prospect Park - East River Road,University,2,4,01/12/2017,00:04,Jane
"313 oak st se,Minneapolis,MN",44.973059,-93.22691999999999,2,Prospect Park - East River Road,University,2,4,01/12/2017,00:13,Jane
"2200 4TH ST SE,Minneapolis,MN",44.97503,-93.222149,2,Prospect Park - East River Road,University,2,4,01/12/2017,02:04,Jane
"313 oak St s,Minneapolis,MN",44.973059,-93.22691999999999,2,Prospect Park - East River Road,University,3,4,01/13/2017,10:09,Jane
"2635 4th st se,Minneapolis,MN",44.973754,-93.217954,2,Prospect Park - East River Road,University,3,4,01/13/2017,13:26,Jane
"2600 4th ST SE - ,Minneapolis,MN",44.973858,-93.219207,2,Prospect Park - East River Road,University,3,4,01/13/2017,13:29,Jane
"2607 4th st se,Minneapolis,MN",44.973879,-93.219186,2,Prospect Park - East River Road,University,3,4,01/13/2017,13:30,Jane
"2637 4th St SE - ,Minneapolis,MN",44.97343,-93.218076,2,Prospect Park - East River Road,University,3,4,01/13/2017,13:32,Jane
"2639 4th st se,Minneapolis,MN",44.973408,-93.218021,2,Prospect Park - East River Road,University,3,4,01/13/2017,13:36,Jane
"2705 4th st se,Minneapolis,MN",44.973256,-93.21764300000001,2,Prospect Park - East River Road,University,3,4,01/13/2017,14:00,Jane
"2703 4th St SE ,Minneapolis,MN",44.973269,-93.217674,2,Prospect Park - East River Road,University,3,4,01/13/2017,14:03,Jane
"2719 4th st se,Minneapolis,MN",44.973175,-93.217438,2,Prospect Park - East River Road,University,3,4,01/13/2017,14:08,Jane
