X,Y,OBJECTID,Citation_N,Date,Address,Ordinance,Ordinanc_1,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day,Snow_Emerg
-93.285468000347919,44.916008000169143,1544,271119310154,2019-02-21T00:00:00.000Z,424 48TH ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.916008,-93.285468,11,Southwest,Tangletown,5,2,Yale
-93.264523000336169,44.966643999720873,1545,271119348316,2019-02-21T00:00:00.000Z,714 17TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.966644,-93.264523,6,Central,Elliot Park,3,2,Yale
-93.251231999856884,44.950972000057789,1546,271119348335,2019-02-21T00:00:00.000Z,2834 16TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.950972,-93.251232,9,Phillips,East Phillips,3,2,Yale
-93.313338000448312,44.99778499957813,1547,271119340610,2019-02-21T00:00:00.000Z,1800 THOMAS AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.997785,-93.313338,5,Near North,Willard - Hay,1,2,Yale
-93.24109600008029,44.994312000398565,1548,271119342446,2019-02-21T00:00:00.000Z,438 PIERCE ST NE,478.1000(b),Snow emergency parking restrictions - even number address,44.994312,-93.241096,3,Northeast,Beltrami,2,2,Yale
-93.305725000108623,44.989487000025065,1549,271119345399,2019-02-21T00:00:00.000Z,1118 NEWTON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.989487,-93.305725,5,Near North,Near - North,1,2,Yale
-93.255471000186446,44.963917999915793,1550,271119348741,2019-02-21T00:00:00.000Z,1422 19TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.963918,-93.255471,6,Phillips,Ventura Village,3,2,Yale
-93.290613000189751,45.026430000344305,1551,271119349447,2019-02-21T00:00:00.000Z,3922 BRYANT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.02643,-93.290613,4,Camden,Webber - Camden,1,2,Yale
-93.30818200009918,45.012146999984111,1552,271119349774,2019-02-21T00:00:00.000Z,3252 THOMAS AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.012147,-93.308182,5,Near North,Jordan,1,2,Yale
-93.225658000416331,44.925866999762263,1553,271119336892,2019-02-21T00:00:00.000Z,4232 32ND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.925867,-93.225658,12,Nokomis,Ericsson,6,2,Yale
-93.279255999864461,44.896667000381797,1554,271119345706,2019-02-21T00:00:00.000Z,5832 BLAISDELL AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.896667,-93.279256,11,Southwest,Windom,5,2,Yale
-93.265896999846632,44.966035999561768,1555,271119325413,2019-02-21T00:00:00.000Z,630 17TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.966036,-93.265897,6,Central,Elliot Park,3,2,Yale
-93.28139000024828,44.952205000260619,1556,271119352057,2019-02-21T00:00:00.000Z,2748 PILLSBURY AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.952205,-93.28139,10,Powderhorn,Whittier,3,2,Yale
-93.253786999870101,44.955798999624164,1557,271119341545,2019-02-21T00:00:00.000Z,2534 15TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.955799,-93.253787,9,Phillips,Midtown Phillips,3,2,Yale
-93.279293999818208,44.896590000428205,1558,271119345707,2019-02-21T00:00:00.000Z,5838 BLAISDELL AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.89659,-93.279294,11,Southwest,Windom,5,2,Yale
-93.290621999705479,45.027137999718946,1559,271119349448,2019-02-21T00:00:00.000Z,3950 BRYANT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.027138,-93.290622,4,Camden,Webber - Camden,1,2,Yale
-93.301833999639314,45.004196000245258,1560,271119351043,2019-02-21T00:00:00.000Z,2410 JAMES AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.004196,-93.301834,5,Near North,Jordan,1,2,Yale
-93.251264000433252,44.950647000358856,1561,271119348336,2019-02-21T00:00:00.000Z,2842 16TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.950647,-93.251264,9,Phillips,East Phillips,3,2,Yale
-93.253707999824314,44.955699000408572,1562,271119341546,2019-02-21T00:00:00.000Z,2534 15TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.955699,-93.253708,9,Phillips,Midtown Phillips,3,2,Yale
-93.30818200009918,45.012146999984111,1563,271119349775,2019-02-21T00:00:00.000Z,3252 THOMAS AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.012147,-93.308182,5,Near North,Jordan,1,2,Yale
-93.253978999731032,44.963780999893288,1564,271119348742,2019-02-21T00:00:00.000Z,1424 19TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.963781,-93.253979,6,Phillips,Ventura Village,3,2,Yale
-93.301759999824071,45.004238000383452,1565,271119351044,2019-02-21T00:00:00.000Z,2414 JAMES AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.004238,-93.30176,5,Near North,Jordan,1,2,Yale
-93.266359999614281,44.966304000229457,1566,271119348317,2019-02-21T00:00:00.000Z,614 17TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.966304,-93.26636,6,Central,Elliot Park,3,2,Yale
-93.313340999687341,44.995514000071125,1567,271119340611,2019-02-21T00:00:00.000Z,1606 THOMAS AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.995514,-93.313341,5,Near North,Willard - Hay,1,2,Yale
-93.290614000235905,45.027700999601507,1568,271119349449,2019-02-21T00:00:00.000Z,4002 BRYANT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.027701,-93.290614,4,Camden,Webber - Camden,1,2,Yale
-93.295431000240455,44.922768999889513,1569,271119350652,2019-02-21T00:00:00.000Z,1214 44TH ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.922769,-93.295431,13,Southwest,East Harriet,5,2,Yale
-93.304542000412937,44.979389000202275,1570,271119332982,2019-02-21T00:00:00.000Z,238 MORGAN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.979389,-93.304542,5,Near North,Harrison,3,2,Yale
-93.251271999902826,44.949919000061868,1571,271119348337,2019-02-21T00:00:00.000Z,2902 16TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.949919,-93.251272,9,Phillips,East Phillips,3,2,Yale
-93.218037999753847,44.932225999830109,1572,271119342663,2019-02-21T00:00:00.000Z,3904 38TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.932226,-93.218038,12,Longfellow,Howe,6,2,Yale
-93.306967999873279,44.988666999982115,1573,271119345400,2019-02-21T00:00:00.000Z,1022 OLIVER AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.988667,-93.306968,5,Near North,Near - North,1,2,Yale
-93.253799999570276,44.955253999672379,1574,271119341547,2019-02-21T00:00:00.000Z,2608 15TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.955254,-93.2538,9,Phillips,Midtown Phillips,3,2,Yale
-93.251278000179525,44.949872999739227,1575,271119348338,2019-02-21T00:00:00.000Z,2904 16TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.949873,-93.251278,9,Phillips,East Phillips,3,2,Yale
-93.252374000359794,44.964665000189655,1576,271119348743,2019-02-21T00:00:00.000Z,1806 16TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.964665,-93.252374,6,Phillips,Ventura Village,3,2,Yale
-93.253719000331557,44.95506700004205,1577,271119341548,2019-02-21T00:00:00.000Z,2610 15TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.955067,-93.253719,9,Phillips,Midtown Phillips,3,2,Yale
-93.266573999590378,44.921557999801905,1578,271119346902,2019-02-21T00:00:00.000Z,622 45TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.921558,-93.266574,8,Nokomis,Regina,5,2,Yale
-93.290627999982178,45.028246999599389,1579,271119349450,2019-02-21T00:00:00.000Z,4022 BRYANT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.028247,-93.290628,4,Camden,Webber - Camden,1,2,Yale
-93.251263000387098,44.949795999785636,1580,271119348339,2019-02-21T00:00:00.000Z,2908 16TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.949796,-93.251263,9,Phillips,East Phillips,3,2,Yale
-93.240926000334639,44.996044000230484,1581,271119342447,2019-02-21T00:00:00.000Z,626 PIERCE ST NE,478.1000(b),Snow emergency parking restrictions - even number address,44.996044,-93.240926,3,Northeast,Beltrami,2,2,Yale
-93.279192999657198,44.892963999588972,1582,271119345708,2019-02-21T00:00:00.000Z,6018 BLAISDELL AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.892964,-93.279193,11,Southwest,Windom,5,2,Yale
-93.263934000153938,44.963512000078822,1583,271119346746,2019-02-21T00:00:00.000Z,1924 COLUMBUS AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.963512,-93.263934,6,Phillips,Ventura Village,3,2,Yale
-93.30818200009918,45.012146999984111,1584,271119349776,2019-02-21T00:00:00.000Z,3250 THOMAS AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.012147,-93.308182,5,Near North,Jordan,1,2,Yale
-93.261404000394293,44.944624999644077,1585,271119339910,2019-02-21T00:00:00.000Z,3204 ELLIOT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.944625,-93.261404,9,Powderhorn,Powderhorn Park,6,2,Yale
-93.30818200009918,45.012146999984111,1586,271119349777,2019-02-21T00:00:00.000Z,3250 THOMAS AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.012147,-93.308182,5,Near North,Jordan,1,2,Yale
-93.307051000103513,44.987617000124487,1587,271119345401,2019-02-21T00:00:00.000Z,920 OLIVER AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.987617,-93.307051,5,Near North,Near - North,1,2,Yale
-93.304250999583928,45.00209599963074,1588,271119351045,2019-02-21T00:00:00.000Z,2218 JAMES AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.002096,-93.304251,5,Near North,Jordan,1,2,Yale
-93.253803999754723,44.955138999765097,1589,271119341549,2019-02-21T00:00:00.000Z,2612 15TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.955139,-93.253804,9,Phillips,Midtown Phillips,3,2,Yale
-93.307044999826871,44.986896000150352,1590,271119345402,2019-02-21T00:00:00.000Z,822 OLIVER AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.986896,-93.307045,5,Near North,Near - North,1,2,Yale
-93.261396000025343,44.943737000062583,1591,271119339911,2019-02-21T00:00:00.000Z,3238 ELLIOT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.943737,-93.261396,9,Powderhorn,Powderhorn Park,6,2,Yale
-93.217905999961886,44.927230999710901,1592,271119342664,2019-02-21T00:00:00.000Z,4148 38TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.927231,-93.217906,12,Longfellow,Hiawatha,6,2,Yale
-93.273659999909057,44.921509000240235,1593,271119346903,2019-02-21T00:00:00.000Z,206 45TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.921509,-93.27366,8,Nokomis,Regina,5,2,Yale
-93.303554999863309,45.018629000328133,1594,271119343486,2019-02-21T00:00:00.000Z,1906 35TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.018629,-93.303555,4,Camden,Folwell,1,2,Yale
-93.2906160003281,45.029636999847696,1595,271119349451,2019-02-21T00:00:00.000Z,4104 BRYANT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.029637,-93.290616,4,Camden,Webber - Camden,1,2,Yale
-93.263687999601473,44.963071000426396,1596,271119346747,2019-02-21T00:00:00.000Z,1922 COLUMBUS AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.963071,-93.263688,6,Phillips,Ventura Village,3,2,Yale
-93.283927000330777,44.923240000026055,1597,271119350653,2019-02-21T00:00:00.000Z,318 44TH ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.92324,-93.283927,8,Southwest,King Field,5,2,Yale
-93.280600999836224,44.891307999664491,1598,271119345709,2019-02-21T00:00:00.000Z,2 WENTWORTH CT W,478.1000(b),Snow emergency parking restrictions - even number address,44.891308,-93.280601,11,Southwest,Windom,5,2,Yale
-93.305746000177749,44.983517999955779,1599,271119332983,2019-02-21T00:00:00.000Z,526 NEWTON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.983518,-93.305746,5,Near North,Harrison,3,2,Yale
-93.26406299980755,44.963241000172047,1600,271119346748,2019-02-21T00:00:00.000Z,1916 COLUMBUS AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.963241,-93.264063,6,Phillips,Ventura Village,3,2,Yale
-93.253654000032043,44.953586000093878,1601,271119341550,2019-02-21T00:00:00.000Z,2702 15TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.953586,-93.253654,9,Phillips,Midtown Phillips,3,2,Yale
-93.283049000311053,44.932134000084091,1602,271119346002,2019-02-21T00:00:00.000Z,3904 PLEASANT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.932134,-93.283049,8,Southwest,King Field,5,2,Yale
-93.266889999773639,44.965066999842236,1603,271119348744,2019-02-21T00:00:00.000Z,610 18TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.965067,-93.26689,6,Phillips,Ventura Village,3,2,Yale
-93.295773999870164,44.892878000119651,1604,271119346185,2019-02-21T00:00:00.000Z,6046 FREMONT AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.892878,-93.295774,13,Southwest,Kenny,5,2,Yale
-93.313337000402214,44.99222300029129,1605,271119340612,2019-02-21T00:00:00.000Z,1316 THOMAS AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.992223,-93.313337,5,Near North,Willard - Hay,1,2,Yale
-93.30818200009918,45.012146999984111,1606,271119349778,2019-02-21T00:00:00.000Z,3118 VINCENT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.012147,-93.308182,5,Near North,Jordan,1,2,Yale
-93.290661999751478,45.032022000115262,1607,271119349452,2019-02-21T00:00:00.000Z,4216 BRYANT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.032022,-93.290662,4,Camden,Webber - Camden,1,2,Yale
-93.243565999771022,44.994896000350195,1608,271119346995,2019-02-21T00:00:00.000Z,456 TAYLOR ST NE,478.1000(b),Snow emergency parking restrictions - even number address,44.994896,-93.243566,3,Northeast,Beltrami,2,2,Yale
-93.263619000016774,44.963345999618241,1609,271119346749,2019-02-21T00:00:00.000Z,1910 COLUMBUS AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.963346,-93.263619,6,Phillips,Ventura Village,3,2,Yale
-93.295651999640029,44.893270000210407,1610,271119341800,2019-02-21T00:00:00.000Z,6048 FREMONT AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.89327,-93.295652,13,Southwest,Kenny,5,2,Yale
-93.271398999963822,44.917891999815993,1611,271119346904,2019-02-21T00:00:00.000Z,334 47TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.917892,-93.271399,8,Nokomis,Field,5,2,Yale
-93.307027999942193,44.986797000081538,1612,271119345403,2019-02-21T00:00:00.000Z,818 OLIVER AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.986797,-93.307028,5,Near North,Near - North,1,2,Yale
-93.278012000053707,44.923145000141687,1613,271119350654,2019-02-21T00:00:00.000Z,4 44TH ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.923145,-93.278012,8,Southwest,King Field,5,2,Yale
-93.248693999728289,44.952469999890639,1614,271119348340,2019-02-21T00:00:00.000Z,2738 18TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.95247,-93.248694,9,Phillips,East Phillips,3,2,Yale
-93.301473000078829,45.000305999822103,1615,271119351046,2019-02-21T00:00:00.000Z,2020 JAMES AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.000306,-93.301473,5,Near North,Jordan,1,2,Yale
-93.261192999657169,44.942150999768899,1616,271119339912,2019-02-21T00:00:00.000Z,908 33 1/2 ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.942151,-93.261193,9,Powderhorn,Powderhorn Park,6,2,Yale
-93.280937000042456,44.891647000009073,1617,271119345710,2019-02-21T00:00:00.000Z,84 WENTWORTH CT W,478.1000(b),Snow emergency parking restrictions - even number address,44.891647,-93.280937,11,Southwest,Windom,5,2,Yale
-93.313594999709437,45.018687000304851,1618,271119343487,2019-02-21T00:00:00.000Z,2710 35TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.018687,-93.313595,4,Camden,Cleveland,1,2,Yale
-93.261228000371887,44.942155999999443,1619,271119340321,2019-02-21T00:00:00.000Z,904 33 1/2 ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.942156,-93.261228,9,Powderhorn,Powderhorn Park,6,2,Yale
-93.30818200009918,45.012146999984111,1620,271119349779,2019-02-21T00:00:00.000Z,3122 VINCENT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.012147,-93.308182,5,Near North,Jordan,1,2,Yale
