X,Y,FID,Citation_N,Service_Da,Address,Ordinance,Ordinanc_1,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Snow_Em_Na,Day_ID
-93.225113999611395,44.90022900006835,1821,271118364548,4/16/2018 13:32:00,5710 BOSSEN TERR,478.1000(b),Snow emergency parking restrictions - even number address,44.900229,-93.225114,11,Nokomis,Wenonah,6,Howe,2
-93.272852999566226,44.944976999688826,1822,271118385619,4/16/2018 13:32:00,216 32ND ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.944977,-93.272853,9,Powderhorn,Central,5,Howe,2
-93.216276000337132,44.948458000136654,1823,271118383606,4/16/2018 13:32:00,2948 39TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.948458,-93.216276,2,Longfellow,Cooper,4,Howe,2
-93.236172999684143,44.963485999779095,1824,271118391319,4/16/2018 13:32:00,910 25TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.963486,-93.236173,6,Longfellow,Seward,4,Howe,2
-93.25548299984051,44.963570000055476,1825,271118392006,4/16/2018 13:32:00,1906 14TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.96357,-93.255483,6,Phillips,Ventura Village,3,Howe,2
-93.250218999906906,44.969019000426556,1826,271118385555,4/16/2018 13:32:00,1510 6TH ST S,478.1000(b),Snow emergency parking restrictions - even number address,44.969019,-93.250219,6,University,Cedar Riverside,4,Howe,2
-93.221816999554846,44.972328000137161,1827,271118360598,4/16/2018 13:32:00,2508 DELAWARE ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.972328,-93.221817,2,University,Prospect Park - East River Road,4,Howe,2
-93.249177999565021,45.010213999876278,1828,271118386465,4/16/2018 13:32:00,2210 JACKSON ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.010214,-93.249178,1,Northeast,Holland,2,Howe,2
-93.227415999648656,44.935913999931181,1829,271118383480,4/16/2018 13:33:00,3102 37TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.935914,-93.227416,12,Longfellow,Howe,6,Howe,2
-93.289693000031903,44.940320999914256,1830,271118384246,4/16/2018 13:33:00,3434 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.940321,-93.289693,10,Calhoun Isle,CARAG,5,Howe,2
-93.21657799987473,44.948951000388433,1831,271118383607,4/16/2018 13:33:00,2942 39TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.948951,-93.216578,2,Longfellow,Cooper,4,Howe,2
-93.236209000445001,44.963380000286861,1832,271118393293,4/16/2018 13:33:00,910 25TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.96338,-93.236209,6,Longfellow,Seward,4,Howe,2
-93.25551599956367,44.963700999801347,1833,271118392007,4/16/2018 13:33:00,1900 14TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.963701,-93.255516,6,Phillips,Ventura Village,3,Howe,2
-93.301916999869604,44.988651000143577,1834,271118390616,4/16/2018 13:33:00,1032 KNOX AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.988651,-93.301917,5,Near North,Near - North,1,Howe,2
-93.229332999917972,45.010229999714802,1835,271118393828,4/16/2018 13:33:00,2212 BENJAMIN ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.01023,-93.229333,1,Northeast,Windom Park,2,Howe,2
-93.249180999703356,45.010384999668069,1836,271118386466,4/16/2018 13:33:00,2212 JACKSON ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.010385,-93.249181,1,Northeast,Holland,2,Howe,2
-93.286994999719411,45.014945999558279,1837,271118336898,4/16/2018 13:33:00,414 33RD AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.014946,-93.286995,4,Camden,McKinley,1,Howe,2
-93.28168300027022,44.950564000128558,1838,271118392511,4/16/2018 13:33:00,2900 PILLSBURY AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.950564,-93.281683,10,Powderhorn,Whittier,3,Howe,2
-93.275957999761829,44.935906999608385,1839,271118390510,4/16/2018 13:34:00,112 37TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.935907,-93.275958,8,Southwest,King Field,5,Howe,2
-93.281416999694727,44.947346000117861,1840,271118392423,4/16/2018 13:34:00,3026 PILLSBURY AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.947346,-93.281417,8,Powderhorn,Lyndale,5,Howe,2
-93.236226000329623,44.963064000103607,1841,271118393294,4/16/2018 13:34:00,924 25TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.963064,-93.236226,6,Longfellow,Seward,4,Howe,2
-93.221756000339099,44.972290000183413,1842,271118360599,4/16/2018 13:34:00,2510 DELAWARE ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.97229,-93.221756,2,University,Prospect Park - East River Road,4,Howe,2
-93.315825000023736,45.011852999916073,1843,271118393616,4/16/2018 13:34:00,3006 VINCENT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.011853,-93.315825,4,Near North,Jordan,1,Howe,2
-93.256666999582308,44.951741000446866,1844,271118390631,4/16/2018 13:34:00,2804 13TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.951741,-93.256667,9,Phillips,Midtown Phillips,3,Howe,2
-93.289677000193365,44.940408000329008,1845,271118384247,4/16/2018 13:35:00,3436 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.940408,-93.289677,10,Calhoun Isle,CARAG,5,Howe,2
-93.272137999868789,44.945310999802864,1846,271118385620,4/16/2018 13:35:00,316 32ND ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.945311,-93.272138,9,Powderhorn,Central,5,Howe,2
-93.281395999625659,44.94738199997937,1847,271118392424,4/16/2018 13:35:00,3024 PILLSBURY AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.947382,-93.281396,8,Powderhorn,Lyndale,5,Howe,2
-93.255495000393921,44.964055999984453,1848,271118392008,4/16/2018 13:35:00,1830 14TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.964056,-93.255495,6,Phillips,Ventura Village,3,Howe,2
-93.221584999647973,44.972207999999227,1849,271118360600,4/16/2018 13:35:00,2512 DELAWARE ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.972208,-93.221585,2,University,Prospect Park - East River Road,4,Howe,2
-93.20756899990937,44.921605000170715,1850,271118388141,4/16/2018 13:35:00,4606 45TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.921605,-93.207569,12,Longfellow,Hiawatha,6,Howe,2
-93.224416999844607,44.900998999604219,1851,271118364549,4/16/2018 13:36:00,5624 33RD AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.900999,-93.224417,11,Nokomis,Wenonah,6,Howe,2
-93.27602800029193,44.935969999815718,1852,271118390511,4/16/2018 13:36:00,110 37TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.93597,-93.276028,8,Southwest,King Field,5,Howe,2
-93.227595999855453,44.936623000251302,1853,271118383481,4/16/2018 13:36:00,3034 37TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.936623,-93.227596,12,Longfellow,Howe,6,Howe,2
-93.289568999709545,44.94012299977669,1854,271118384248,4/16/2018 13:36:00,3444 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.940123,-93.289569,10,Calhoun Isle,CARAG,5,Howe,2
-93.249398999863899,44.968797000081558,1855,271118385556,4/16/2018 13:36:00,1518 6TH ST S,478.1000(b),Snow emergency parking restrictions - even number address,44.968797,-93.249399,6,University,Cedar Riverside,4,Howe,2
-93.305419000386507,45.002814000365895,1856,271118396025,4/16/2018 13:36:00,2308 LOGAN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.002814,-93.305419,5,Near North,Jordan,1,Howe,2
-93.272282000214091,44.945221000149097,1857,271118385621,4/16/2018 13:37:00,326 32ND ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.945221,-93.272282,9,Powderhorn,Central,5,Howe,2
-93.221391999740931,44.972098000322489,1858,271118360601,4/16/2018 13:37:00,2516 DELAWARE ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.972098,-93.221392,2,University,Prospect Park - East River Road,4,Howe,2
-93.249183999841705,45.010518999552232,1859,271118386467,4/16/2018 13:37:00,2220 JACKSON ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.010519,-93.249184,1,Northeast,Holland,2,Howe,2
-93.294447999875274,45.026958000411462,1860,271118396113,4/16/2018 13:37:00,3940 EMERSON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.026958,-93.294448,4,Camden,Webber - Camden,1,Howe,2
-93.29438999989857,45.027117999695967,1861,271118396112,4/16/2018 13:37:00,3942 EMERSON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.027118,-93.29439,4,Camden,Webber - Camden,1,Howe,2
-93.256495999790488,44.952883000050463,1862,271118390632,4/16/2018 13:37:00,2722 13TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.952883,-93.256496,9,Phillips,Midtown Phillips,3,Howe,2
-93.275676000247188,44.935935000000306,1863,271118390512,4/16/2018 13:38:00,124 37TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.935935,-93.275676,8,Southwest,King Field,5,Howe,2
-93.281356999625814,44.947495999840555,1864,271118392425,4/16/2018 13:38:00,3020 PILLSBURY AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.947496,-93.281357,8,Powderhorn,Lyndale,5,Howe,2
-93.281362999902512,44.947591999771014,1865,271118392426,4/16/2018 13:38:00,3018 PILLSBURY AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.947592,-93.281363,8,Powderhorn,Lyndale,5,Howe,2
-93.249464000163428,44.968789999758705,1866,271118385557,4/16/2018 13:38:00,1522 6TH ST S,478.1000(b),Snow emergency parking restrictions - even number address,44.96879,-93.249464,6,University,Cedar Riverside,4,Howe,2
-93.294500999621391,45.026878000319527,1867,271118396114,4/16/2018 13:38:00,3938 EMERSON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.026878,-93.294501,4,Camden,Webber - Camden,1,Howe,2
-93.289448999571619,44.937220999949261,1868,271118384249,4/16/2018 13:39:00,3616 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.937221,-93.289449,10,Southwest,East Harriet,5,Howe,2
-93.219177000118407,44.949198000087677,1869,271118383608,4/16/2018 13:39:00,2928 37TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.949198,-93.219177,2,Longfellow,Longfellow,4,Howe,2
-93.255438999610135,44.964275000191151,1870,271118392009,4/16/2018 13:39:00,1830 14TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.964275,-93.255439,6,Phillips,Ventura Village,3,Howe,2
-93.289996999661767,45.014930999765838,1871,271118336899,4/16/2018 13:39:00,818 33RD AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.014931,-93.289997,4,Camden,McKinley,1,Howe,2
-93.27160300037815,44.944773000173882,1872,271118385622,4/16/2018 13:40:00,332 32ND ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.944773,-93.271603,9,Powderhorn,Central,5,Howe,2
-93.281382999925484,44.947651999839984,1873,271118392427,4/16/2018 13:40:00,3014 PILLSBURY AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.947652,-93.281383,8,Powderhorn,Lyndale,5,Howe,2
-93.256487000274831,44.954471000436385,1874,271118388579,4/16/2018 13:40:00,2626 13TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.954471,-93.256487,9,Phillips,Midtown Phillips,3,Howe,2
-93.236209000445001,44.958955000373003,1875,271118391320,4/16/2018 13:40:00,910 25TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.958955,-93.236209,2,Longfellow,Seward,4,Howe,2
-93.249178999611104,45.015388000156122,1876,271118386468,4/16/2018 13:40:00,2612 JACKSON ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.015388,-93.249179,1,Northeast,Holland,2,Howe,2
-93.294404999690926,45.027045999972984,1877,271118396115,4/16/2018 13:40:00,3934 EMERSON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.027046,-93.294405,4,Camden,Webber - Camden,1,Howe,2
-93.224178999661078,44.93585599995447,1878,271118383482,4/16/2018 13:41:00,3314 37TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.935856,-93.224179,12,Longfellow,Howe,6,Howe,2
-93.289469999640744,44.936785999674214,1879,271118384250,4/16/2018 13:41:00,3632 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.936786,-93.28947,10,Southwest,East Harriet,5,Howe,2
-93.281388000156028,44.947688999747569,1880,271118392428,4/16/2018 13:41:00,3016 PILLSBURY AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.947689,-93.281388,8,Powderhorn,Lyndale,5,Howe,2
-93.219234000049042,44.949773999670406,1881,271118383609,4/16/2018 13:41:00,2908 37TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.949774,-93.219234,2,Longfellow,Longfellow,4,Howe,2
-93.255471000186461,44.964421999775531,1882,271118392010,4/16/2018 13:41:00,1818 14TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.964422,-93.255471,6,Phillips,Ventura Village,3,Howe,2
-93.249473999725282,44.968865999666207,1883,271118386540,4/16/2018 13:41:00,1524 6TH ST S,478.1000(b),Snow emergency parking restrictions - even number address,44.968866,-93.249474,6,University,Cedar Riverside,4,Howe,2
-93.305767000246817,44.984815000411963,1884,271118390617,4/16/2018 13:41:00,612 NEWTON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.984815,-93.305767,5,Near North,Near - North,1,Howe,2
-93.304939999881057,45.003204000364406,1885,271118396026,4/16/2018 13:41:00,2326 LOGAN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.003204,-93.30494,5,Near North,Jordan,1,Howe,2
-93.261838999769964,45.006348999706624,1886,271118394467,4/16/2018 13:41:00,360 18TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.006349,-93.261839,1,Northeast,Holland,2,Howe,2
-93.217106999988005,44.921709999616837,1887,271118388142,4/16/2018 13:41:00,3804 45TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.92171,-93.217107,12,Longfellow,Hiawatha,6,Howe,2
-93.281383999971581,44.947720000277862,1888,271118392429,4/16/2018 13:42:00,3012 PILLSBURY AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.94772,-93.281384,8,Powderhorn,Lyndale,5,Howe,2
-93.304835999581655,45.003297000156465,1889,271118396027,4/16/2018 13:42:00,2328 LOGAN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.003297,-93.304836,5,Near North,Jordan,1,Howe,2
-93.304746999974043,45.003368999879498,1890,271118396028,4/16/2018 13:42:00,2332 LOGAN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.003369,-93.304747,5,Near North,Jordan,1,Howe,2
-93.317023999557875,45.015563000132431,1891,271118393617,4/16/2018 13:42:00,3306 WASHBURN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.015563,-93.317024,4,Camden,Cleveland,1,Howe,2
-93.294510000036439,45.025861000185046,1892,271118396116,4/16/2018 13:42:00,3906 EMERSON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.025861,-93.29451,4,Camden,Webber - Camden,1,Howe,2
-93.255474000324796,44.964807000442768,1893,271118392011,4/16/2018 13:43:00,1806 14TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.964807,-93.255474,6,Phillips,Ventura Village,3,Howe,2
-93.28964799975536,44.935399999610347,1894,271118384251,4/16/2018 13:44:00,3722 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.9354,-93.289648,10,Southwest,East Harriet,5,Howe,2
-93.219300000394625,44.935819000046884,1895,271118383483,4/16/2018 13:44:00,3624 37TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.935819,-93.2193,12,Longfellow,Howe,6,Howe,2
-93.281370000225309,44.947836000231284,1896,271118392430,4/16/2018 13:44:00,3008 PILLSBURY AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.947836,-93.28137,8,Powderhorn,Lyndale,5,Howe,2
-93.304467999698375,45.003565999970988,1897,271118396029,4/16/2018 13:44:00,2338 LOGAN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.003566,-93.304468,5,Near North,Jordan,1,Howe,2
-93.294124000222368,45.014978000134654,1898,271118336900,4/16/2018 13:44:00,1120 33RD AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.014978,-93.294124,4,Camden,Folwell,1,Howe,2
-93.317015000042204,45.015678000039713,1899,271118393618,4/16/2018 13:44:00,3314 WASHBURN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.015678,-93.317015,4,Camden,Cleveland,1,Howe,2
